gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,opp,wl,gametype,box
PH5194106152,NW2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,7,,value,28,26,0,4,0,0,0,0,0,,0,2,,4,1,,,0,,18,,24,6,0,0,1,2,,0,0,2,0,0,0,1,,1,,0,18,6,1,0,0,0,0,1,,mattf101,isrec101,irvim101,yount101,pearl102,chrit101,day-l101,johnl105,mannm101,mannm101,yount101,mattf101,isrec101,pearl102,johnl105,irvim101,day-l101,chrit101,,19410615,2,HRB01,PH5,l,regular,y
PH5194106152,PH5,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,,value,24,23,2,6,0,0,1,2,1,,0,0,0,2,1,,,0,,21,,28,4,0,0,0,0,0,2,,4,0,0,0,0,,1,,0,21,9,2,0,0,0,0,1,,bensg101,campd103,parnr102,pattp102,westj102,coopb101,duckm101,johnr108,buchc101,buchc101,coopb101,westj102,campd103,duckm101,pattp102,johnr108,bensg101,parnr102,,19410615,2,HRB01,NW2,w,regular,y
SNO194106150,BIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,10,,,,,,,,,,,,,,,,,27,,,,,,,5,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410615,0,NOL01,SNO,w,regular,
SNO194106150,SNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,5,,,,,,,,,,,,,,,,,27,,,,,,,10,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410615,0,NOL01,BIR,l,regular,
HOM194106160,NY6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,7,,,,,,,,,,,,,,,,,27,,,,,,,7,,,,1,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,howac102,,,,,,,,,,19410616,0,CHE01,HOM,t,regular,
HOM194106160,HOM,5,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,value,,,7,,,,,,,,,,,1,,,,,,27,,,,,,,7,,,,,,,,,,,,,27,,0,3,0,,,,,,,,,,,,,,wrigj105,gastr101,,,,,,,,,19410616,0,CHE01,NY6,t,regular,
BLG194106170,NY5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,4,,,,,,,,,,,,,,,,,24,,,1,,,1,5,,,,,,,,,,,,,24,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410617,0,OWE01,BLG,l,exhibition,
BLG194106170,BLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,5,1,,,1,,,,,,,,,,,,,27,,,,,,,4,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410617,0,OWE01,NY5,w,exhibition,
MEM194106180,SNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,6,,,,,,,,,,,,,,,,,24,,,,,,,7,,,,,,,,,,,,,24,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410618,0,LRK02,MEM,l,regular,
MEM194106180,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,7,,,,,,,,,,,,,,,,,27,,,,,,,6,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410618,0,LRK02,SNO,w,regular,
BLG194106190,NY5,0,0,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,value,,,4,8,,,,,,,,1,,,,,,,,27,,,8,,,,2,,,,,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,rectc101,hayej104,,,,,,,,,19410619,0,IND10,BLG,w,regular,
BLG194106190,BLG,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,value,,,2,8,,,,,,,,,,,,,,,,27,,,8,,,,4,,1,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,adame101,clarb107,,,,,,,,,19410619,0,IND10,NY5,l,regular,
NW2194106190,NY6,0,0,0,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,8,,value,39,37,4,7,0,0,1,,0,0,0,2,0,,0,,,0,,24,,35,10,0,0,0,5,,2,0,,0,3,0,0,0,0,,3,24,,1,0,0,3,3,0,,fernr101,blanc105,carrc107,vargt101,coimp101,herer101,blanh102,fernj101,blacc103,blacc103,fernj101,blanc105,blanh102,carrc107,herer101,coimp101,vargt101,fernr101,,19410619,0,NWK04,NW2,l,regular,y
NW2194106190,NW2,0,0,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,,value,35,33,5,10,0,1,0,1,0,0,0,2,0,,0,,,0,,27,,39,7,0,0,1,4,,2,0,,0,0,0,0,0,0,,0,27,,0,0,0,0,0,0,,mattf101,isrec101,chrit101,irvim101,pearl102,yount101,day-l101,johnl105,hobgf101,hobgf101,yount101,mattf101,isrec101,pearl102,johnl105,irvim101,day-l101,chrit101,,19410619,0,NWK04,NY6,w,regular,y
PH5194106190,HOM,2,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,,value,35,33,3,6,0,0,0,,0,,0,2,,,0,,,0,,26,,38,6,0,0,0,4,,5,0,,0,0,0,0,0,0,,0,26,,3,0,0,0,0,0,,benjj101,willc106,easth104,leonb101,browr103,harrv102,carlm101,gastr101,hamij104,hamij104,gastr101,leonb101,carlm101,easth104,willc106,harrv102,benjj101,browr103,,19410619,0,PHI17,PH5,l,regular,y
PH5194106190,PH5,0,0,0,0,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,8,,value,38,33,4,6,0,0,0,,0,0,0,5,0,,0,,,0,,27,,35,6,0,0,0,3,,2,,,0,0,0,0,,0,,0,27,,2,0,0,0,0,0,,bensg101,jonea104,parnr102,pattp102,westj102,palmc101,duckm101,johnr108,walke103,walke103,palmc101,westj102,jonea104,duckm101,pattp102,johnr108,bensg101,parnr102,,19410619,0,PHI17,HOM,w,regular,y
PH5194106211,BLG,1,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,5,,value,36,34,4,9,3,0,0,4,0,0,0,2,0,,0,,,0,,27,,37,5,0,0,0,2,0,5,,2,0,0,0,0,,0,,0,27,8,2,0,0,0,0,0,,currg102,biotc101,buttt102,hoskb101,washj102,speah101,snowf101,clarb107,willr106,willr106,clarb107,washj102,speah101,snowf101,buttt102,hoskb101,biotc101,currg102,,19410621,1,PHI17,PH5,w,regular,y
PH5194106211,PH5,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,,value,37,32,2,5,0,0,0,2,0,,0,5,,2,0,,,0,,27,,36,9,0,0,0,4,4,2,0,,0,0,0,0,0,0,,0,27,14,0,0,0,0,0,0,,bensg101,parnr102,pattp102,westj102,coopb101,jordl101,jonea104,johnr108,fillj101,fillj101,coopb101,westj102,jonea104,pattp102,jordl101,johnr108,bensg101,parnr102,,19410621,1,PHI17,BLG,l,regular,y
PH5194106212,BLG,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,8,,value,30,24,1,5,1,0,0,1,0,,0,6,,,0,,,0,,18,,26,8,2,1,0,2,2,1,,1,0,0,0,0,,0,,0,18,9,1,0,0,0,0,0,,currg102,biotc101,buttt102,hoskb101,washj102,speah101,snowf101,clarb107,byrdb101,byrdb101,clarb107,washj102,speah101,snowf101,buttt102,hoskb101,biotc101,currg102,,19410621,2,PHI17,PH5,l,regular,y
PH5194106212,PH5,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,,value,26,25,2,8,2,1,0,2,0,,0,1,,1,0,,,0,,21,,30,5,1,0,0,1,,6,,,0,0,0,0,,0,,0,21,8,0,0,0,0,0,0,,bensg101,parnr102,pattp102,westj102,jonea104,coopb101,duckm101,johnr108,mcheh101,mcheh101,coopb101,westj102,jonea104,duckm101,pattp102,johnr108,bensg101,parnr102,,19410621,2,PHI17,BLG,w,regular,y
BLG194106221,NY5,0,0,0,0,1,0,1,0,3,,,,,,,,,,,,,,,,,,,,6,,value,38,34,5,8,0,0,0,,0,0,1,3,0,6,0,,,0,,24,,42,13,0,0,4,14,,7,0,5,0,0,0,0,0,0,,0,24,,3,1,0,0,0,0,,kimbh102,seayd101,barkm101,suttm101,starj102,willj110,hayej104,coopa103,stann101,stann101,hayej104,starj102,seayd101,barkm101,coopa103,suttm101,kimbh102,willj110,,19410622,1,BAL10,BLG,l,regular,y
BLG194106221,BLG,3,0,0,3,3,0,5,0,,,,,,,,,,,,,,,,,,,,,4,,value,42,35,14,13,1,0,4,,0,0,0,7,0,5,0,,,0,,27,,38,8,0,0,0,5,,3,0,6,1,0,0,0,0,0,,0,27,,1,0,0,0,0,0,,currg102,buttt102,snowf101,hoskb101,speah101,washj102,biotc101,clarb107,gainj102,gainj102,clarb107,washj102,snowf101,speah101,buttt102,hoskb101,biotc101,currg102,,19410622,1,BAL10,NY5,w,regular,y
BLG194106222,NY5,0,0,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,4,,value,28,24,6,10,0,0,2,,0,0,1,3,0,1,0,,,0,,16,,32,8,0,0,0,7,,5,0,3,0,0,0,3,0,1,,0,16,,3,0,0,0,0,1,,kimbh102,seayd101,barkm101,suttm101,willj110,hayej104,coopa103,flowj102,rectc101,rectc101,hayej104,suttm101,seayd101,flowj102,coopa103,barkm101,kimbh102,willj110,,19410622,2,BAL10,BLG,l,regular,y
BLG194106222,BLG,2,1,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,9,,value,32,24,7,8,1,0,0,,3,0,0,5,0,3,1,,,0,,18,,28,10,0,0,2,6,,3,0,1,1,0,0,0,0,0,,0,18,,0,3,0,0,0,0,,currg102,buttt102,snowf101,hoskb101,speah101,washj102,biotc101,clarb107,browj112,browj112,clarb107,washj102,snowf101,speah101,buttt102,hoskb101,biotc101,currg102,,19410622,2,BAL10,NY5,w,regular,y
CAG194106221,MEM,0,0,0,1,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,value,,,4,5,,,,3,1,,,3,,1,1,1,,,,32,,,9,,,1,5,,1,1,2,,,,1,,,,,32,,1,,0,,,,,hydec101,bankf101,cartm101,robin101,byass101,taylj106,longr102,browt105,hutcw101,hutcw101,,taylj106,bankf101,cartm101,browt105,,robin101,,,19410622,1,CHI10,CAG,l,regular,
CAG194106221,CAG,2,0,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,value,,,5,1,,,1,3,1,,,1,1,2,,,,,,33,,,5,,,,4,,3,,1,,,,1,,,,,33,,1,,0,,,,,lylej102,crutj101,penna101,youne102,hudsf101,boono101,hendc102,hornb101,cornw101,cornw101,,,,,lylej102,,,,,19410622,1,CHI10,MEM,w,regular,
CAG194106222,MEM,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,value,,,0,1,,,,0,,,,,,,,,,,,18,,,1,,1,,3,1,,,2,,,,1,,,,,18,,1,,0,,,,,,,,,,,,,,evanf101,,,,,,,,,,19410622,2,CHI10,CAG,l,regular,
CAG194106222,CAG,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,value,,,3,1,,1,,3,1,,,,,2,,,,,,21,,,1,,,,0,0,,,,,,,,,,,,21,,0,,0,,,,,gibst101,crutj101,penna101,,,hendc102,bassp101,hornb101,ferrw102,ferrw102,,,,,,,,,,19410622,2,CHI10,MEM,w,regular,
NW2194106221,HOM,3,1,1,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,10,,value,45,38,8,9,0,0,1,,0,0,0,7,0,,0,,,0,,27,,40,11,0,0,0,5,,5,0,,0,0,0,0,0,0,,0,27,,1,0,0,0,0,0,,benjj101,willc106,easth104,leonb101,palmc101,harrv102,carlm101,wilsj106,mcdut101,mcdut101,palmc101,leonb101,carlm101,wilsj106,willc106,harrv102,benjj101,easth104,,19410622,1,NWK04,NW2,w,regular,y
NW2194106221,NW2,0,0,0,3,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,8,,value,40,35,5,11,0,0,0,,0,0,0,5,0,,0,,,0,,27,,45,9,0,0,1,8,,7,0,,0,0,0,0,0,0,,0,27,,5,0,0,0,0,0,,mattf101,isrec101,chrit101,irvim101,pearl102,yount101,day-l101,johnl105,hillj104,hillj104,yount101,mattf101,isrec101,pearl102,johnl105,irvim101,day-l101,chrit101,,19410622,1,NWK04,HOM,l,regular,y
NW2194106222,HOM,0,0,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,4,,value,32,30,7,10,0,0,2,,0,0,0,2,0,,0,,,0,,21,,31,12,0,0,0,7,,1,,,0,0,0,0,,0,,0,21,,0,0,0,0,0,0,,benjj101,willc106,easth104,leonb101,wilsj106,harrv102,carlm101,gastr101,browr103,browr103,gastr101,leonb101,carlm101,easth104,willc106,harrv102,benjj101,wilsj106,,19410622,2,NWK04,NW2,t,regular,y
NW2194106222,NW2,3,0,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,,value,31,30,7,12,0,0,0,,0,,0,1,,,0,,,0,,21,,32,10,0,0,2,7,,2,0,,0,0,0,0,0,0,,0,21,,2,0,0,0,0,0,,mattf101,isrec101,chrit101,irvim101,pearl102,yount101,thomc104,johnl105,mannm101,mannm101,yount101,mattf101,isrec101,pearl102,johnl105,thomc104,irvim101,chrit101,,19410622,2,NWK04,HOM,t,regular,y
HOM194106230,PH5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,7,1,,,1,,,,,,,,,,,,,24,,,1,,,1,13,,,,,,,,,,,,,24,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410623,0,OLE01,HOM,l,regular,
HOM194106230,HOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,13,1,,,1,,,,,,,,,,,,,27,,,1,,,1,7,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410623,0,OLE01,PH5,w,regular,
BIR194106250,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,8,,,,,,,,,,,,,,,,,27,,,,,,,7,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410625,0,HAM01,BIR,w,regular,
BIR194106250,BIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,7,,,,,,,,,,,,,,,,,27,,,,,,,8,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19410625,0,HAM01,MEM,l,regular,
HOM194106250,PH5,3,0,1,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,5,,value,39,36,7,11,3,0,2,,1,0,0,2,0,3,0,,,0,,24,,49,23,0,0,0,14,11,3,0,3,0,0,0,2,0,0,,0,24,7,2,1,0,0,0,0,,heusu101,parnr102,mcheh101,westj102,jordl101,jonea104,coopb101,brewc102,buchc101,buchc101,coopb101,westj102,jonea104,parnr102,jordl101,brewc102,heusu101,mcheh101,,19410625,0,ALT02,HOM,l,regular,y
HOM194106250,HOM,0,1,3,5,3,2,0,0,,,,,,,,,,,,,,,,,,,,,11,,value,49,44,14,23,5,0,0,,2,0,0,3,0,3,0,,,0,,27,,39,11,0,0,2,7,7,2,0,3,0,0,0,1,0,0,,0,27,12,0,1,0,0,0,0,,benjj101,willc106,easth104,leonb101,wilsj106,harrv102,carlm101,gastr101,hamij104,hamij104,gastr101,leonb101,willc106,wilsj106,carlm101,harrv102,benjj101,easth104,,19410625,0,ALT02,PH5,w,regular,y
NY6194106250,NW2,5,0,3,1,8,0,4,3,,,,,,,,,,,,,,,,,,,,,11,,value,59,54,24,24,3,1,1,16,1,0,2,2,0,3,3,,,0,,24,,40,12,0,0,0,7,,3,0,11,1,0,0,0,0,0,,0,24,,1,1,0,0,0,0,,mattf101,johnl105,chrit101,irvim101,parkc101,day-l101,isrec101,thomc104,browj115,browj115,parkc101,mattf101,johnl105,isrec101,irvim101,thomc104,day-l101,chrit101,,19410625,0,HRB01,NY6,w,regular,y
NY6194106250,NY6,5,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9,,value,40,36,7,12,4,0,0,6,0,0,1,3,0,11,0,,,0,,24,,59,24,0,0,1,24,,2,0,3,2,0,0,1,0,3,,1,24,16,10,2,0,1,0,3,,fernr101,herer101,carrc107,coimp101,vargt101,blanh102,martr105,colac101,bernp101,bernp101,colac101,herer101,blanh102,carrc107,martr105,coimp101,vargt101,fernr101,,19410625,0,HRB01,NW2,l,regular,y
CAG194106260,NY5,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,3,,value,35,30,5,4,1,0,0,,1,0,0,4,0,0,1,,,0,,27,,38,13,0,0,0,3,,0,0,4,0,0,0,0,0,1,,0,27,,1,1,0,0,0,1,,kimbh102,seayd101,willh105,suttm101,barkm101,hayej104,coopa103,younn101,stann101,stann101,hayej104,suttm101,seayd101,younn101,coopa103,barkm101,kimbh102,willh105,,19410626,0,IND10,CAG,w,exhibition,y
CAG194106260,CAG,0,0,1,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,8,,value,38,38,3,13,2,1,0,,0,0,0,0,0,4,1,,,0,,27,,35,4,0,0,0,5,,4,0,0,0,0,0,1,0,1,,4,27,14,2,2,0,4,0,1,,jamet101,crutj101,penna101,youne102,hudsf101,hendc102,basst101,hornb101,cornw101,cornw101,basst101,youne102,hornb101,hendc102,jamet101,hudsf101,penna101,crutj101,,19410626,0,IND10,NY5,l,exhibition,y
NW2194106260,HOM,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,,value,39,33,1,9,1,0,0,1,0,,0,6,,6,0,,,0,,24,,34,6,1,0,1,4,,3,,,0,0,0,0,,0,,0,24,,3,0,0,0,0,0,,benjj101,willc106,easth104,leonb101,wilsj106,palmc101,harrv102,carlm101,mcdut101,mcdut101,palmc101,leonb101,carlm101,wilsj106,willc106,harrv102,benjj101,easth104,,19410626,0,NWK04,NW2,l,regular,y
NW2194106260,NW2,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,6,,value,34,31,4,6,1,0,1,4,0,,0,3,,,0,,,0,,27,,39,9,1,0,0,1,1,6,,6,0,0,0,0,,0,,0,27,,0,0,0,0,0,0,,mattf101,johnl105,chrit101,irvim101,yount101,day-l101,isrec101,thomc104,hillj104,hillj104,yount101,mattf101,johnl105,isrec101,irvim101,thomc104,day-l101,chrit101,,19410626,0,NWK04,HOM,w,regular,y
PH5194106260,NY6,1,2,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,,value,31,29,7,11,2,1,0,6,0,,0,2,,,0,,,0,,15,,21,4,0,1,0,2,2,3,,,0,0,0,0,,0,,0,15,10,0,0,0,0,0,0,,herna101,herer101,carrc107,coimp101,vargt101,blanh102,martr105,fernj101,andeb106,andeb106,fernj101,herer101,blanh102,carrc107,martr105,coimp101,vargt101,herna101,,19410626,0,PHI17,PH5,w,regular,y
PH5194106260,PH5,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,,value,21,18,2,4,0,1,0,2,0,,0,3,,,0,,,0,,18,,31,11,2,1,0,7,7,2,,,0,0,0,0,,0,,0,18,,0,0,0,0,0,0,,coopb101,parnr102,hubej101,westj102,jordl101,jonea104,johnr108,brewc102,fillj101,fillj101,hubej101,westj102,jonea104,coopb101,jordl101,brewc102,johnr108,parnr102,,19410626,0,PHI17,NY6,l,regular,y
BLG194106270,NW2,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,6,,value,35,31,2,4,0,1,0,,0,,0,4,,10,0,,,0,,24,,51,18,0,0,0,12,,6,0,3,0,1,0,1,0,1,,1,24,,0,0,0,1,1,1,,mattf101,johnl105,chrit101,irvim101,parkc101,day-l101,isrec101,thomc104,mannm101,mannm101,parkc101,mattf101,johnl105,isrec101,irvim101,thomc104,day-l101,chrit101,,19410627,0,BAL14,BLG,l,regular,y
BLG194106270,BLG,0,1,6,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,15,,value,51,44,12,18,3,0,0,,1,0,0,6,0,3,1,,,0,,27,,35,4,0,1,0,2,,4,,10,0,0,0,0,,0,,0,27,,0,1,0,0,0,0,,currg102,buttt102,snowf101,hoskb101,washj102,speah101,biotc101,clarb107,willr106,willr106,clarb107,biotc101,snowf101,speah101,buttt102,hoskb101,washj102,currg102,,19410627,0,BAL14,NW2,w,regular,y
SNO194106270,NY5,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,,value,34,28,1,0,0,0,0,,0,,1,5,,17,2,,,0,,24,,38,10,0,0,0,6,,5,0,5,0,0,0,0,0,2,,0,24,,1,0,0,0,0,2,,kimbh102,seayd101,willj110,starj102,barkm101,hayej104,coopa103,younn101,evanb105,evanb105,hayej104,starj102,seayd101,younn101,coopa103,barkm101,kimbh102,willj110,,19410627,0,BEL01,SNO,l,exhibition,y
SNO194106270,SNO,0,0,1,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,8,,value,38,33,6,10,0,0,0,5,0,0,0,5,0,5,2,,,0,,27,,34,0,0,0,0,1,,5,,17,1,1,0,0,,2,,1,27,,3,0,0,1,1,2,,warrj101,wilsd103,armob101,maywe101,fordj101,riddm101,mcalf101,smitb114,smite111,smite111,smitb114,maywe101,fordj101,warrj101,riddm101,wilsd103,armob101,mcalf101,,19410627,0,BEL01,NY5,w,exhibition,y
PH5194106281,HOM,0,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,,value,39,36,6,10,4,0,1,6,0,,0,3,,,0,,,0,,27,,30,4,1,0,0,2,,0,0,,0,0,0,0,,0,,0,27,13,1,0,0,0,0,0,,benjj101,willc106,easth104,leonb101,wilsj106,harrv102,palmc101,carlm101,browr103,browr103,palmc101,leonb101,carlm101,wilsj106,willc106,harrv102,benjj101,easth104,,19410628,1,PHI17,PH5,w,regular,y
PH5194106281,PH5,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,1,,value,30,30,2,4,1,0,0,1,0,,0,0,0,,0,,,0,,27,,39,10,4,0,1,6,,3,,,0,0,0,0,,0,,0,27,12,2,0,0,0,0,0,,johnr108,parnr102,coopb101,westj102,jordl101,jonea104,dorsl101,lockl101,mcheh101,mcheh101,coopb101,westj102,jonea104,jordl101,lockl101,johnr108,dorsl101,parnr102,,19410628,1,PHI17,HOM,l,regular,y
PH5194106282,HOM,0,0,1,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,6,,value,31,30,4,9,1,0,0,3,0,,0,1,,,1,,,0,,18,,32,9,0,0,0,5,,4,0,,0,0,0,0,0,1,,0,18,6,3,0,0,0,0,1,,benjj101,willc106,easth104,leonb101,wilsj106,palmc101,harrv102,carlm101,hamij104,hamij104,palmc101,leonb101,carlm101,wilsj106,willc106,harrv102,benjj101,easth104,,19410628,2,PHI17,PH5,l,regular,y
PH5194106282,PH5,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9,,value,32,28,5,9,1,1,0,5,0,0,0,4,0,,1,,,0,,21,,31,9,1,0,0,4,,1,,,0,0,0,0,,1,,0,21,12,1,0,0,0,0,1,,owens102,parnr102,coopb101,westj102,jordl101,jonea104,dorsl101,lockl101,walke103,walke103,coopb101,westj102,jonea104,jordl101,lockl101,owens102,dorsl101,parnr102,,19410628,2,PHI17,HOM,w,regular,y
BIR194106291,CAG,2,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,3,6,,,,,,,,,,,,,,,,24,,,10,,,,4,,,,,,,,,,,,,24,,1,,0,,,,,,,,,,,,,,ferrw102,bassp101,,,,,,,,,19410629,1,BIR01,BIR,l,regular,
BIR194106291,BIR,0,1,0,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,value,,,4,10,,,,,,,,,,,,,,,,27,,,6,,,,3,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,mckig101,hardp102,,,,,,,,,19410629,1,BIR01,CAG,w,regular,
BIR194106292,CAG,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,value,,,4,4,,,,,,,,,,,,,,,,21,,,6,,,,0,0,,,,,,,,,,,,21,,0,,0,,,,,,,,,,,,,,cornw101,boono101,,,,,,,,,19410629,2,BIR01,BIR,w,regular,
BIR194106292,BIR,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,value,,,0,6,,,,0,,,,,,,,,,,,21,,,4,,,,4,,,,,,,,,,,,,21,,0,,0,,,,,,,,,,,,,,sneae101,tysoc101,,,,,,,,,19410629,2,BIR01,CAG,l,regular,
BLG194106291,PH5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,,value,34,31,0,5,0,1,0,0,1,,0,2,,7,0,,,0,,24,,39,10,3,0,2,4,,4,,2,0,0,0,2,,2,,0,24,13,2,0,0,0,0,2,,owens102,parnr102,coopb101,westj102,jordl101,dorsl101,lockl101,jonea104,brewc102,brewc102,coopb101,westj102,jonea104,jordl101,lockl101,owens102,dorsl101,parnr102,,19410629,1,NYC16,BLG,l,regular,y
BLG194106291,BLG,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11,,value,39,33,4,10,3,0,2,4,2,,0,4,,2,2,,,0,,27,,34,5,0,1,0,0,0,2,,7,0,0,0,1,,0,,0,27,8,1,0,0,0,0,0,,currg102,buttt102,snowf101,hoskb101,washj102,speah101,biotc101,clarb107,byrdb101,byrdb101,clarb107,washj102,snowf101,speah101,buttt102,hoskb101,biotc101,currg102,,19410629,1,NYC16,PH5,w,regular,y
KCM194106291,NY5,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,6,,value,34,30,1,5,1,1,0,1,0,,2,2,,6,0,,,0,,24,,37,8,0,1,0,3,,1,,3,0,0,0,1,,2,,0,24,11,4,0,0,0,0,2,,kimbh102,seayd101,willj110,starj102,suttm101,barkm101,hayej104,coopa103,rectc101,rectc101,hayej104,starj102,seayd101,barkm101,coopa103,suttm101,kimbh102,willj110,,19410629,1,KAN05,KCM,l,exhibition,y
KCM194106291,KCM,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,10,,value,37,35,3,8,0,1,0,2,1,,0,1,,3,2,,,0,,27,,34,5,1,1,0,1,,2,,6,2,0,0,0,,0,,0,27,12,2,0,0,0,0,0,,allen102,oneib801,bibbr101,broww101,strot101,duncf102,simmw101,willj111,johnc103,johnc103,duncf102,oneib801,bibbr101,allen102,willj111,simmw101,broww101,strot101,,19410629,1,KAN05,NY5,w,exhibition,y
