ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1950N0297","rushb101",1950,"CHN","P",,"ER","CHN195008170",2,1,,,,"no errors or PB"
"1950N0298","schmj101",1950,"CHN","P",,"WP","NY1195006170",0,1,,,,
"1950N0299","schmj101",1950,"CHN","P",,"ER","PHI195006251",7,8,,,,
"1950N0300","schmj101",1950,"CHN","P",,"BB","CHN195007182",1,0,,"OPP",,
"1950N0301","schmj101",1950,"CHN","P",,"BB","CHN195008190",1,2,,"OPP",,
"1950N0302","schmj101",1950,"CHN","P",,"ER","CHN195008282",3,4,,,,
"1950N0303","vandj101",1950,"CHN","P",,"SO","CHN195006080",1,0,"1950N0295","SWAP",,
"1950N0304","vandj101",1950,"CHN","P",,"ER","PHI195007270",0,1,,,,
"1950N0305","vandj101",1950,"CHN","P",,"IP","CHN195008140",1.1,1.0,"1950N0288","SWAP",,
"1950N0306","voisb101",1950,"CHN","P",,"WP","CHN195005110",1,0,"1950N0277","SWAP",,
"1950N0307","voisb101",1950,"CHN","P",,"ER","NY1195005170",2,3,,,,
"1950N0308","voisb101",1950,"CHN","P",,"ER","CHN195006010",0,1,,,,
"1950N0309","blace102",1950,"CIN","P",,"ER","CIN195006060",6,5,,,,
"1950N0310","blace102",1950,"CIN","P",,"BB","PHI195006170",3,4,"1950N0327","SWAP",,
"1950N0311","blace102",1950,"CIN","P",,"BB","NY1195006251",7,6,"1950N0125",,,
"1950N0312","blace102",1950,"CIN","P",,"ER","NY1195006251",2,1,,,,
"1950N0313","blace102",1950,"CIN","P",,"HBP","NY1195006251",1,0,,"OPP",,
"1950N0314","blace102",1950,"CIN","P",,"WP","NY1195006251",1,0,,,,
"1950N0315","blace102",1950,"CIN","P",,"SO","NY1195007250",3,2,,"OPP",,
"1950N0316","eraue101",1950,"CIN","P",,"ER","PHI195009152",1,0,,,,
"1950N0317","eraue101",1950,"CIN","P",,"IP","PHI195009152",0.0,0.1,"1950N0341","SWAP",,
"1950N0318","fox-h101",1950,"CIN","P",,"WP","BSN195006130",1,0,,,,
"1950N0319","fox-h101",1950,"CIN","P",,"ER","PHI195006182",3,4,,,,
"1950N0320","fox-h101",1950,"CIN","P",,"HBP","BRO195006210",0,1,"1950N0335","SWAP",,
"1950N0321","fox-h101",1950,"CIN","P",,"SH","NY1195006230",2,1,"1950N0336","SWAP",,
"1950N0322","fox-h101",1950,"CIN","P",,"SO","CHN195007092",3,2,,"OPP",,
"1950N0323","fox-h101",1950,"CIN","P",,"ER","PHI195009152",1,3,,,,
"1950N0324","fox-h101",1950,"CIN","P",,"H","PHI195009152",9,10,,,,
"1950N0325","perkh101",1950,"CIN","P",,"SH","CIN195005270",0,1,,"OPP",,
"1950N0326","perkh101",1950,"CIN","P",,"ER","CIN195006060",0,1,,,,
"1950N0327","perkh101",1950,"CIN","P",,"BB","PHI195006170",2,1,"1950N0310","SWAP",,
"1950N0328","perkh101",1950,"CIN","P",,"GF","CIN195007231",1,0,"1950N0338","SWAP",,"double switch confusion","Y"
"1950N0331","ramsw101",1950,"CIN","P",,"WP","CIN195007221",1,0,,,,
"1950N0332","ramsw101",1950,"CIN","P",,"ER","CIN195008230",4,3,,,,
"1950N0333","ramsw101",1950,"CIN","P",,"H","CIN195009092",6,5,,"OPP",,
"1950N0334","eraue101",1950,"CIN","P",,"SO","CIN195010011",3,2,,"OPP",,
"1950N0335","smitf104",1950,"CIN","P",,"HBP","BRO195006210",1,0,"1950N0320","SWAP",,
"1950N0336","smitf104",1950,"CIN","P",,"SH","NY1195006230",0,1,"1950N0321","SWAP",,
"1950N0337","smitf104",1950,"CIN","P",,"SO","NY1195006252",1,0,"1950N0114",,,
"1950N0338","smitf104",1950,"CIN","P",,"GF","CIN195007231",0,1,"1950N0328","SWAP",,"double switch confusion","Y"
"1950N0339","wehmh101",1950,"CIN","P",,"ER","CIN195008120",1,2,,,,
"1950N0340","wehmh101",1950,"CIN","P",,"H","PHI195009152",9,8,,,,
"1950N0341","wehmh101",1950,"CIN","P",,"IP","PHI195009152",9.2,9.1,"1950N0317","SWAP",,
"1950N0342","hansa101",1950,"NY1","P",,"ER","CHN195005090",0,1,,,,
"1950N0343","hansa101",1950,"NY1","P",,"SO","NY1195006170",1,2,"1950N0364","SWAP",,
"1950N0344","hansa101",1950,"NY1","P",,"R","BRO195006190",0,1,"1950N0365","SWAP",,
"1950N0345","hansa101",1950,"NY1","P",,"IP","NY1195007041",2.0,3.0,"1950N0357","SWAP",,
"1950N0346","hearj102",1950,"NY1","P",,"H","BSN195008090",6,5,,"OPP",,
"1950N0347","hearj102",1950,"NY1","P",,"SO","BSN195008090",3,2,"1950N0014",,,
"1950N0348","higbk101",1950,"NY1","P",,"SO","PHI195005142",1,0,,"OPP",,
"1950N0349","higbk101",1950,"NY1","P",,"BK","NY1195006210",1,0,"1950N0356","SWAP",,
"1950N0350","jansl101",1950,"NY1","P",,"IP","PIT195005040",8.2,9.0,,,,
"1950N0351","jansl101",1950,"NY1","P",,"SO","NY1195007010",2,1,"1950N0026",,,,
"1950N0352","jansl101",1950,"NY1","P",,"ER","CHN195007231",3,1,,,,"no errors or PB"
"1950N0354","jones103",1950,"NY1","P",,"SO","PHI195005142",1,0,,"OPP",,
"1950N0355","kennm101",1950,"NY1","P",,"BB","BSN195005301",2,3,"1950N0363","SWAP",,
"1950N0356","kennm101",1950,"NY1","P",,"BK","NY1195006210",0,1,"1950N0349","SWAP",,
"1950N0357","kennm101",1950,"NY1","P",,"IP","NY1195007041",5.0,4.0,"1950N0345","SWAP",,
"1950N0358","kosld101",1950,"NY1","P",,"ER","NY1195005160",1,4,,,,
"1950N0359","kosld101",1950,"NY1","P",,"SO","NY1195006252",1,0,"1950N0099",,,
"1950N0360","kosld101",1950,"NY1","P",,"SH","NY1195006300",0,1,,"OPP",,
"1950N0361","kosld101",1950,"NY1","P",,"ER","NY1195007021",2,0,,,,"no errors or PB"
"1950N0362","kramj101",1950,"NY1","P",,"SO","PHI195005142",1,0,"1950N0178",,,,
"1950N0363","magls101",1950,"NY1","P",,"BB","BSN195005301",3,2,"1950N0355","SWAP",,
"1950N0364","magls101",1950,"NY1","P",,"SO","NY1195006170",5,4,"1950N0343","SWAP",,
"1950N0365","magls101",1950,"NY1","P",,"R","BRO195006190",3,2,"1950N0344","SWAP",,
"1950N0366","magls101",1950,"NY1","P",,"SH","NY1195007021",1,0,,"OPP",,
"1950N0367","boroh101",1950,"PHI","P",,"SH","CIN195006080",1,0,"1950N0384","SWAP",,
"1950N0368","candm101",1950,"PHI","P",,"SO","PHI195009160",0,1,"1950N0394","SWAP",,
"1950N0369","churb101",1950,"PHI","P",,"SO","PHI195004301",3,2,"1950N0383","SWAP",,
"1950N0370","donnb101",1950,"PHI","P",,"ER","BSN195004231",2,1,,,,
"1950N0371","donnb101",1950,"PHI","P",,"SO","CHN195007162",1,0,"1950N0391","SWAP",,
"1950N0372","donnb101",1950,"PHI","P",,"ER","PIT195007200",2,1,"1950N0379","10.18",,
"1950N0373","donnb101",1950,"PHI","P",,"R","PIT195007200",2,1,"1950N0380","10.18",,
"1950N0374","heink101",1950,"PHI","P",,"SO","PHI195005141",2,1,,,,
"1950N0375","johnk101",1950,"PHI","P",,"GF","CIN195005080",0,1,"1950N0387","SWAP",,"double switch confusion"
"1950N0376","johnk101",1950,"PHI","P",,"GS","CIN195005080",1,0,"1950N0388","SWAP",,"double switch confusion"
"1950N0377","konsj101",1950,"PHI","P",,"BB","PHI195005200",1,0,"1950N0389","SWAP",,
"1950N0378","konsj101",1950,"PHI","P",,"SO","PHI195005230",1,0,,,,
"1950N0379","konsj101",1950,"PHI","P",,"ER","PIT195007200",1,2,"1950N0372","10.18",,
"1950N0380","konsj101",1950,"PHI","P",,"R","PIT195007200",2,3,"1950N0373","10.18",,
"1950N0381","konsj101",1950,"PHI","P",,"SH","PHI195007302",1,0,,"OPP",,
"1950N0382","konsj101",1950,"PHI","P",,"WP","PHI195009140",1,0,,,,
"1950N0383","meyer101",1950,"PHI","P",,"SO","PHI195004301",1,2,"1950N0369","SWAP",,
"1950N0384","meyer101",1950,"PHI","P",,"SH","CIN195006080",0,1,"1950N0367","SWAP",,
"1950N0385","meyer101",1950,"PHI","P",,"BB","CHN195008282",3,4,,"OPP",,
"1950N0386","meyer101",1950,"PHI","P",,"SO","PHI195009200",4,3,,"OPP",,
"1950N0387","millb103",1950,"PHI","P",,"GF","CIN195005080",1,0,"1950N0375","SWAP",,"double switch confusion"
"1950N0388","millb103",1950,"PHI","P",,"GS","CIN195005080",0,1,"1950N0376","SWAP",,"double switch confusion"
"1950N0389","millb103",1950,"PHI","P",,"BB","PHI195005200",0,1,"1950N0377","SWAP",,
"1950N0390","millb103",1950,"PHI","P",,"SO","PHI195005250",1,0,,,,
"1950N0391","millb103",1950,"PHI","P",,"SO","CHN195007162",1,2,"1950N0371","SWAP",,
"1950N0392","millb103",1950,"PHI","P",,"ER","PHI195008061",5,4,,,,"no errors or PB"
"1950N0393","millb103",1950,"PHI","P",,"BB","PHI195009090",1,0,"1950N0406","SWAP",,
"1950N0394","millb103",1950,"PHI","P",,"SO","PHI195009160",1,0,"1950N0368","SWAP",,
"1950N0395","ridzs101",1950,"PHI","P",,"ER","PHI195009042",1,2,,,,
"1950N0396","rober102",1950,"PHI","P",,"SO","PHI195006210",4,3,,,,
"1950N0397","rober102",1950,"PHI","P",,"SO","PHI195006252",5,3,"1950N0056",,,
"1950N0398","rober102",1950,"PHI","P",,"ER","PHI195006300",3,4,,,,
"1950N0399","rober102",1950,"PHI","P",,"BB","CHN195007181",0,2,,"OPP",,
"1950N0400","rober102",1950,"PHI","P",,"H","PHI195008040",5,4,,"OPP",,
"1950N0401","rober102",1950,"PHI","P",,"WP","PHI195008120",1,0,,,,
"1950N0402","rober102",1950,"PHI","P",,"SH","PHI195009120",0,1,"1950N0403","COL",,
"1950N0403","rober102",1950,"PHI","P",,"BB","PHI195009120",1,0,"1950N0402","COL",,
"1950N0404","simmc101",1950,"PHI","P",,"WP","PHI195007022",1,0,,,,
"1950N0405","simmc101",1950,"PHI","P",,"BK","PHI195009062",1,0,,,,
"1950N0406","simmc101",1950,"PHI","P",,"BB","PHI195009090",2,3,"1950N0393","SWAP",,
"1950N0407","stufp101",1950,"PHI","P",,"SO","NY1195009272",0,1,,,,
"1950N0408","boroh101",1950,"PIT","P",,"WP","BRO195006240",1,0,,,,
"1950N0409","boroh101",1950,"PIT","P",,"SO","PIT195007162",0,1,,"OPP",,
"1950N0411","chamc102",1950,"PIT","P",,"BB","CIN195007041",4,3,,"OPP",,
"1950N0413","chesb101",1950,"PIT","P",,"ER","PIT195005270",5,4,,"10.18",,
"1950N0414","chesb101",1950,"PIT","P",,"R","PIT195005270",5,4,"1950N0442","10.18",,
"1950N0415","chesb101",1950,"PIT","P",,"SO","CHN195009270",0,1,,"OPP",,
"1950N0416","dickm101",1950,"PIT","P",,"BK","PHI195005240",1,0,,,,
"1950N0417","dickm101",1950,"PIT","P",,"SO","PHI195005240",3,2,,,,
"1950N0418","dickm101",1950,"PIT","P",,"H","PIT195007200",2,3,"1950N0426","SWAP",,
"1950N0419","dickm101",1950,"PIT","P",,"BB","BRO195009192",3,0,,"OPP",,
"1950N0420","dickm101",1950,"PIT","P",,"H","BRO195009210",1,2,,"OPP",,
"1950N0421","dickm101",1950,"PIT","P",,"SO","BRO195009210",2,0,,"OPP",,
"1950N0422","dickm101",1950,"PIT","P",,"HBP","PIT195009242",0,1,,"OPP",,
"1950N0423","gregh102",1950,"PIT","P",,"BB","PIT195005030",1,2,"1950N0427","SWAP",,
"1950N0424","gregh102",1950,"PIT","P",,"ER","PIT195005030",4,3,"1950N0439","10.18",,
"1950N0425","gregh102",1950,"PIT","P",,"H","PIT195005030",2,1,"1950N0428","SWAP",,
"1950N0426","law-v101",1950,"PIT","P",,"H","PIT195007200",4,3,"1950N0418","SWAP",,
"1950N0427","lombv101",1950,"PIT","P",,"BB","PIT195005030",3,2,"1950N0423","SWAP",,
"1950N0428","lombv101",1950,"PIT","P",,"H","PIT195005030",7,8,"1950N0425","SWAP",,
"1950N0429","lombv101",1950,"PIT","P",,"SH","PIT195005282",2,1,"1950N0452","SWAP",,
"1950N0430","lombv101",1950,"PIT","P",,"ER","PIT195005301",7,6,,,,"no errors or PB"
"1950N0431","lombv101",1950,"PIT","P",,"H","PIT195005301",6,7,,"OPP",,
"1950N0432","lombv101",1950,"PIT","P",,"ER","BRO195006240",7,5,,,,
"1950N0433","macdb101",1950,"PIT","P",,"SH","PIT195005301",0,1,"1950N0443","SWAP",,
"1950N0434","macdb101",1950,"PIT","P",,"SO","PIT195005301",1,2,"1950N0448","SWAP",,
"1950N0435","macdb101",1950,"PIT","P",,"WP","BSN195006182",1,0,,,,
"1950N0436","macdb101",1950,"PIT","P",,"SO","PHI195006210",1,2,,"OPP",,
"1950N0437","macdb101",1950,"PIT","P",,"SO","PHI195007280",2,1,,"OPP",,
"1950N0438","macdb101",1950,"PIT","P",,"SO","PIT195009042",3,4,,"OPP",,
"1950N0439","mainw102",1950,"PIT","P",,"ER","PIT195005030",1,2,"1950N0424","10.18",,
"1950N0440","mainw102",1950,"PIT","P",,"ER","CHN195005141",0,1,"1950N0445","10.18",,"matched to R"
"1950N0441","mainw102",1950,"PIT","P",,"R","CHN195005141",0,1,"1950N0446","10.18",,
"1950N0442","mainw102",1950,"PIT","P",,"R","PIT195005270",2,3,"1950N0414","10.18",,
"1950N0443","mainw102",1950,"PIT","P",,"SH","PIT195005301",1,0,"1950N0433","SWAP",,
"1950N0444","queem101",1950,"PIT","P",,"BB","BRO195009210",1,0,,"OPP",,
"1950N0445","walsj107",1950,"PIT","P",,"ER","CHN195005141",5,4,"1950N0440","10.18",,"matched to R"
"1950N0446","walsj107",1950,"PIT","P",,"R","CHN195005141",5,4,"1950N0441","10.18",,
"1950N0448","walsj107",1950,"PIT","P",,"SO","PIT195005301",2,1,"1950N0434","SWAP",,
"1950N0449","walsj107",1950,"PIT","P",,"H","PIT195006010",3,2,,"OPP",,
"1950N0450","werlb101",1950,"PIT","P",,"BB","CHN195005141",1,0,,"OPP",,
"1950N0451","werlb101",1950,"PIT","P",,"SO","CHN195005142",1,0,,"OPP",,
"1950N0452","werlb101",1950,"PIT","P",,"SH","PIT195005282",0,1,"1950N0429","SWAP",,
"1950N0453","werlb101",1950,"PIT","P",,"H","BSN195006160",1,4,,"OPP",,
"1950N0454","werlb101",1950,"PIT","P",,"ER","BRO195006240",4,3,,,,
"1950N0455","braza101",1950,"SLN","P",,"BB","PIT195005301",0,1,"1950N0471","SWAP",,
"1950N0456","braza101",1950,"SLN","P",,"H","PIT195005301",7,6,"1950N0472","SWAP",,
"1950N0457","braza101",1950,"SLN","P",,"SH","PHI195008070",0,1,"1950N0462","SWAP",,
"1950N0458","braza101",1950,"SLN","P",,"HBP","SLN195009290",1,0,,"OPP",,
"1950N0459","brech101",1950,"SLN","P",,"BB","PHI195009140",1,2,"1950N0470","SWAP",,
"1950N0460","hearj102",1950,"SLN","P",,"WP","CHN195006280",1,0,,,,
"1950N0461","mungr101",1950,"SLN","P",,"SO","PHI195005212",2,1,"1950N0163",,,,
"1950N0462","mungr101",1950,"SLN","P",,"SH","PHI195008070",1,0,"1950N0457","SWAP",,
"1950N0463","mungr101",1950,"SLN","P",,"CG","BRO195009150",0,1,,,,"(Boyer GS 0 pitches)"
"1950N0464","mungr101",1950,"SLN","P",,"GF","BRO195009150",1,0,,,,"(Boyer GS 0 pitches)"
"1950N0465","pollh101",1950,"SLN","P",,"IP","CHN195004220",3.1,4.0,,,,"Last half inning run so must be <4"
"1950N0466","pollh101",1950,"SLN","P",,"SO","PHI195005211",1,0,,,,
"1950N0467","pollh101",1950,"SLN","P",,"HR","NY1195006221",2,1,,"OPP",,
"1950N0468","pollh101",1950,"SLN","P",,"HR","PHI195008040",0,1,,"OPP",,
"1950N0469","pollh101",1950,"SLN","P",,"H","CIN195008130",1,0,,"OPP",,
"1950N0470","pollh101",1950,"SLN","P",,"BB","PHI195009140",1,0,"1950N0459","SWAP",,
"1950N0471","stalg103",1950,"SLN","P",,"BB","PIT195005301",4,3,"1950N0455","SWAP",,
"1950N0472","stalg103",1950,"SLN","P",,"H","PIT195005301",5,6,"1950N0456","SWAP",,
"1950N0473","stalg103",1950,"SLN","P",,"SO","PIT195005302",1,2,,"OPP",,
"1950N0474","stalg103",1950,"SLN","P",,"BB","NY1195006210",2,1,,,,
"1950N0475","stalg103",1950,"SLN","P",,"WP","NY1195006210",1,0,,,,
"1950N0478","donod101",1950,"BSN","P",,"HR",,5,4,,"COPY",,"film 5;"
"1950N0479","hallb103",1950,"BSN","P",,"HR",,7,8,,"COPY",,"film 7;"
"1950N0480","hogub101",1950,"BSN","P",,"HR",,7,8,,"COPY",,"film 7;"
"1950N0481","johne101",1950,"BSN","P",,"HR",,2,1,,"COPY",,"film 2;"
"1950N0485","perkh101",1950,"CIN","P",,"HR",,5,6,,"COPY",,"film 5"
"1950N0486","boroh101",1950,"PHI","P",,"IP",,5.2,6.1,,"COPY",,"film 17"
"1950N0487","johnk101",1950,"PHI","P",,"H",,60,61,,"ADD",,
"1950N0488","boroh101",1950,"PIT","P",,"IP",,25.0,25.1,,"COPY",,"film 75"
"1950N0489","chamc102",1950,"PIT","P",,"HR",,17,18,,"COPY",,"film 17"
"1950N0490","chesb101",1950,"PIT","P",,"HR",,6,7,,"COPY",,"film 6"
"1950N0491","law-v101",1950,"PIT","P",,"HR",,12,11,,"COPY",,"film 12"
"1950N0492","mainw102",1950,"PIT","P",,"HR",,3,2,,"COPY",,"film 3"
"1950N0493","papif101",1950,"PIT","P",,"HR",,2,1,,"COPY",,"film 2"
"1950N0494","walsj107",1950,"PIT","P",,"HR",,5,6,,"COPY",,"film 5"
"1950N0495","cox-b101",1950,"BRO","D","3B","G",,106,107,,"ADD",,
"1950N0496","robij103",1950,"BRO","D","2B","G",,141,144,,"COPY",,"Off G=144 but 3 were PR or PH"
"1950N0497","marsw101",1950,"BSN","D","OF","G","CHN195006111",1,0,,,,
"1950N0498","marsw101",1950,"BSN","D","OF","G","NY1195009300",1,0,,,,
"1950N0499","borkb101",1950,"CHN","D","OF","G","CHN195008250",0,1,,,,
"1950N0500","saueh101",1950,"CHN","D","OF","G",,126,125,,"ADD",,
"1950N0501","verbe101",1950,"CHN","D","SS","G",,4,3,,"ADD",,
"1950N0502","adamb103",1950,"CIN","D","2B","G",,54,53,,"ADD",,
"1950N0503","usheb101",1950,"CIN","D","OF","G",,95,93,,"ADD",,
"1950N0504","blooj101",1950,"PHI","D","1B","G","PHI195009042",1,0,,,,
"1950N0505","cabap101",1950,"PHI","D","2B","G","BRO195007090",0,1,,,,"PR for Seminick last 1/2 inn"
"1950N0506","golim101",1950,"PHI","D","2B","G",,139,145,,"COPY",,"total G 145 but 6 ph or pr"
"1950N0507","hoppj102",1950,"PIT","D","1B","G","CHN195005130",0,1,"1950N0508","DUP",,
"1950N0508","hoppj102",1950,"PIT","D","OF","G","CHN195005130",1,0,"1950N0507","DUP",,
"1950N0509","buchj104",1950,"SLN","D","C","G","BRO195006180",1,0,,,,
"1950N0510","abrac101",1950,"BRO","D","OF","CFG",,5,1,,"COPY",,
"1950N0511","abrac101",1950,"BRO","D","OF","RFG",,1,5,,"COPY",,
"1950N0512","addib101",1950,"BSN","D","OF","LFG",,3,2,,"COPY",,
"1950N0513","addib101",1950,"BSN","D","OF","RFG",,3,4,,"COPY",,
"1950N0514","holmt101",1950,"BSN","D","OF","LFG",,1,0,,"COPY",,
"1950N0515","marsw101",1950,"BSN","D","OF","LFG",,13,14,,"COPY",,
"1950N0516","marsw101",1950,"BSN","D","OF","CFG","PHI195007041",0,1,"1950N0518","DUP",,
"1950N0517","marsw101",1950,"BSN","D","OF","RFG","CHN195006111",1,0,,,,
"1950N0518","marsw101",1950,"BSN","D","OF","RFG","PHI195007041",1,0,"1950N0516","DUP",,
"1950N0519","marsw101",1950,"BSN","D","OF","RFG","PIT195007161",0,1,,"DUP",,
"1950N0520","marsw101",1950,"BSN","D","OF","RFG","NY1195009300",1,0,,,,
"1950N0521","marsw101",1950,"BSN","D","OF","RFG",,66,64,,"COPY",,
"1950N0522","olmol101",1950,"BSN","D","OF","LFG","PIT195007170",0,1,"1950N0524","DUP",,
"1950N0523","olmol101",1950,"BSN","D","OF","LFG",,20,18,,"COPY",,
"1950N0524","olmol101",1950,"BSN","D","OF","CFG","PIT195007170",1,0,"1950N0522","DUP",,
"1950N0525","olmol101",1950,"BSN","D","OF","CFG","BSN195008070",0,1,"1950N0528","DUP",,
"1950N0526","olmol101",1950,"BSN","D","OF","CFG","BSN195009171",1,0,"1950N0529","DUP",,
"1950N0527","olmol101",1950,"BSN","D","OF","CFG",,12,11,,"COPY",,
"1950N0528","olmol101",1950,"BSN","D","OF","RFG","BSN195008070",1,0,"1950N0525","DUP",,
"1950N0529","olmol101",1950,"BSN","D","OF","RFG","BSN195009171",0,1,"1950N0526","DUP",,
"1950N0530","reisp101",1950,"BSN","D","OF","CFG",,7,6,,"COPY",,
"1950N0531","reisp101",1950,"BSN","D","OF","RFG",,1,0,,"COPY",,
"1950N0532","borkb101",1950,"CHN","D","OF","LFG","SLN195009061",1,0,"1950N0534","DUP",,
"1950N0533","borkb101",1950,"CHN","D","OF","LFG","SLN195009062",1,0,"1950N0535","DUP",,
"1950N0534","borkb101",1950,"CHN","D","OF","RFG","SLN195009061",0,1,"1950N0532","DUP",,
"1950N0535","borkb101",1950,"CHN","D","OF","RFG","SLN195009062",0,1,"1950N0533","DUP",,
"1950N0536","borkb101",1950,"CHN","D","OF","RFG","CHN195008250",0,1,,,,
"1950N0539","jeffh101",1950,"CHN","D","OF","CFG","BSN195008040",0,1,"1950N0542","DUP",,
"1950N0540","jeffh101",1950,"CHN","D","OF","CFG","BSN195008050",0,1,"1950N0543","DUP",,
"1950N0541","jeffh101",1950,"CHN","D","OF","CFG","BRO195009170",0,1,"1950N0544","DUP",,
"1950N0542","jeffh101",1950,"CHN","D","OF","RFG","BSN195008040",1,0,"1950N0539","DUP",,
"1950N0543","jeffh101",1950,"CHN","D","OF","RFG","BSN195008050",1,0,"1950N0540","DUP",,
"1950N0544","jeffh101",1950,"CHN","D","OF","RFG","BRO195009170",1,0,"1950N0541","DUP",,
"1950N0545","pafka101",1950,"CHN","D","OF","CFG","CHN195007130",0,1,"1950N0558","DUP",,,Y
"1950N0546","pafka101",1950,"CHN","D","OF","CFG","CHN195007140",0,1,"1950N0559","DUP",,,Y
"1950N0547","pafka101",1950,"CHN","D","OF","CFG","CHN195007150",0,1,"1950N0560","DUP",,,Y
"1950N0548","pafka101",1950,"CHN","D","OF","CFG","CHN195007161",0,1,"1950N0561","DUP",,,Y
"1950N0549","pafka101",1950,"CHN","D","OF","CFG","CHN195007162",0,1,"1950N0562","DUP",,,Y
"1950N0550","pafka101",1950,"CHN","D","OF","CFG","CHN195007181",0,1,"1950N0563","DUP",,,Y
"1950N0551","pafka101",1950,"CHN","D","OF","CFG","CHN195007182",0,1,"1950N0564","DUP",,,Y
"1950N0552","pafka101",1950,"CHN","D","OF","CFG","CHN195007190",0,1,"1950N0565","DUP",,,Y
"1950N0553","pafka101",1950,"CHN","D","OF","CFG","CHN195007210",0,1,"1950N0570","DUP",,,Y
"1950N0554","pafka101",1950,"CHN","D","OF","CFG","PHI195007260",0,1,"1950N0566","DUP",,,Y
"1950N0555","pafka101",1950,"CHN","D","OF","CFG","PHI195007270",0,1,"1950N0567","DUP",,,Y
"1950N0556","pafka101",1950,"CHN","D","OF","CFG","BRO195007280",0,1,"1950N0568","DUP",,,Y
"1950N0557","pafka101",1950,"CHN","D","OF","CFG","BRO195007291",0,1,"1950N0569","DUP",,,Y
"1950N0558","pafka101",1950,"CHN","D","OF","RFG","CHN195007130",1,0,"1950N0545","DUP",,,Y
"1950N0559","pafka101",1950,"CHN","D","OF","RFG","CHN195007140",1,0,"1950N0546","DUP",,,Y
"1950N0560","pafka101",1950,"CHN","D","OF","RFG","CHN195007150",1,0,"1950N0547","DUP",,,Y
"1950N0561","pafka101",1950,"CHN","D","OF","RFG","CHN195007161",1,0,"1950N0548","DUP",,,Y
"1950N0562","pafka101",1950,"CHN","D","OF","RFG","CHN195007162",1,0,"1950N0549","DUP",,,Y
"1950N0563","pafka101",1950,"CHN","D","OF","RFG","CHN195007181",1,0,"1950N0550","DUP",,,Y
"1950N0564","pafka101",1950,"CHN","D","OF","RFG","CHN195007182",1,0,"1950N0551","DUP",,,Y
"1950N0565","pafka101",1950,"CHN","D","OF","RFG","CHN195007190",1,0,"1950N0552","DUP",,,Y
"1950N0566","pafka101",1950,"CHN","D","OF","RFG","PHI195007260",1,0,"1950N0554","DUP",,,Y
"1950N0567","pafka101",1950,"CHN","D","OF","RFG","PHI195007270",1,0,"1950N0555","DUP",,,Y
"1950N0568","pafka101",1950,"CHN","D","OF","RFG","BRO195007280",1,0,"1950N0556","DUP",,,Y
"1950N0569","pafka101",1950,"CHN","D","OF","RFG","BRO195007291",1,0,"1950N0557","DUP",,,Y
"1950N0570","pafka101",1950,"CHN","D","OF","RFG","CHN195007210",1,0,"1950N0553","DUP",,,Y
"1950N0571","saueh101",1950,"CHN","D","OF","LFG",,126,125,,"ADD",,
"1950N0572","adcoj101",1950,"CIN","D","OF","RFG","CIN195007020",1,0,,"DUP",,
"1950N0573","usheb101",1950,"CIN","D","OF","LFG","CIN195007222",0,1,"1950N0575","DUP",,
"1950N0574","usheb101",1950,"CIN","D","OF","CFG",,82,80,,"COPY",,
"1950N0575","usheb101",1950,"CIN","D","OF","RFG","CIN195007222",1,0,"1950N0573","DUP",,
"1950N0576","wyroj101",1950,"CIN","D","OF","LFG","SLN195005140",1,0,"1950N0578","DUP",,
"1950N0577","wyroj101",1950,"CIN","D","OF","LFG","CHN195005302",1,0,"1950N0579","DUP",,
"1950N0578","wyroj101",1950,"CIN","D","OF","RFG","SLN195005140",0,1,"1950N0576","DUP",,
"1950N0579","wyroj101",1950,"CIN","D","OF","RFG","CHN195005302",0,1,"1950N0577","DUP",,
"1950N0580","lockw101",1950,"NY1","D","OF","LFG","CIN195006011",1,0,,"DUP",,
"1950N0581","lockw101",1950,"NY1","D","OF","LFG","CIN195006020",1,0,"1950N0589","DUP",,
"1950N0582","lockw101",1950,"NY1","D","OF","LFG","PIT195006040",1,0,"1950N0590","DUP",,
"1950N0583","lockw101",1950,"NY1","D","OF","LFG","BSN195005302",0,1,"1950N0588","DUP",,
"1950N0584","lockw101",1950,"NY1","D","OF","LFG","PIT195006050",1,0,"1950N0591","DUP",,
"1950N0585","lockw101",1950,"NY1","D","OF","LFG","NY1195006181",0,1,"1950N0592","DUP",,
"1950N0586","lockw101",1950,"NY1","D","OF","LFG","NY1195006182",0,1,"1950N0593","DUP",,
"1950N0587","lockw101",1950,"NY1","D","OF","LFG","BRO195006190",0,1,"1950N0594","DUP",,
"1950N0588","lockw101",1950,"NY1","D","OF","CFG","BSN195005302",1,0,"1950N0583","DUP",,
"1950N0589","lockw101",1950,"NY1","D","OF","CFG","CIN195006020",0,1,"1950N0581","DUP",,
"1950N0590","lockw101",1950,"NY1","D","OF","CFG","PIT195006040",0,1,"1950N0582","DUP",,
"1950N0591","lockw101",1950,"NY1","D","OF","CFG","PIT195006050",0,1,"1950N0584","DUP",,
"1950N0592","lockw101",1950,"NY1","D","OF","CFG","NY1195006181",1,0,"1950N0585","DUP",,
"1950N0593","lockw101",1950,"NY1","D","OF","CFG","NY1195006182",1,0,"1950N0586","DUP",,
"1950N0594","lockw101",1950,"NY1","D","OF","CFG","BRO195006190",1,0,"1950N0587","DUP",,
