"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194506090","currg102","PH5","1","value","6","","8","2","","0","0","0","","0","","0","0","0","0","","","","","","1","","","19450609","0","PHI17","NY5","T","regular","y"
"PH5194506090","currg102","PH5","1","lower","6","","","","","0","0","0","","","","","0","0","0","","","","","","","","","19450609","0","PHI17","NY5","T","regular","y"
"PH5194506090","currg102","PH5","1","upper","6","","","","","0","0","0","","","","","0","0","0","","","","","","","","","19450609","0","PHI17","NY5","T","regular","y"
"PH5194506120","currg102","PH5","2","value","7","","16","6","","","0","4","","1","","1","2","0","0","","","","","","","","","19450612","0","WIL04","BLG","L","regular","y"
"PH5194506120","currg102","PH5","2","lower","7","","","6","","","","4","","1","","1","2","0","0","","","","","","","","","19450612","0","WIL04","BLG","L","regular","y"
"PH5194506120","currg102","PH5","2","upper","7","","","6","","","","4","","3","","1","2","0","0","","","","","","","","","19450612","0","WIL04","BLG","L","regular","y"
"PH5194508130","currg102","PH5","2","value","9","","13","3","","","0","1","1","1","","1","0","0","0","1","","","","","","","","19450813","0","WIL04","BIR","T","exhibition","y"
"PH5194508130","currg102","PH5","2","lower","9","","","3","","","0","1","1","1","","1","0","0","0","","","","","","","","","19450813","0","WIL04","BIR","T","exhibition","y"
"PH5194508130","currg102","PH5","2","upper","9","","","3","","","0","1","1","1","","1","0","0","0","","","","","","","","","19450813","0","WIL04","BIR","T","exhibition","y"
"PH5194606182","currg102","PH5","2","value","21","","29","8","","0","0","4","","1","","1","0","0","0","1","","1","","","","1","","19460618","2","WIL04","NY5","W","regular","y"
"PH5194606182","currg102","PH5","2","lower","21","","","7","","0","0","","","1","","1","0","0","0","","","","","","","","","19460618","2","WIL04","NY5","W","regular","y"
"PH5194606182","currg102","PH5","2","upper","21","","","7","","0","0","","","1","","1","0","0","0","","","","","","","","","19460618","2","WIL04","NY5","W","regular","y"
"PH5194608260","currg102","PH5","1","value","27","","37","9","1","1","0","2","","1","","3","0","0","0","1","","1","","","1","","1","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","currg102","PH5","1","lower","27","","35","9","1","1","0","2","","1","","3","0","0","0","1","","","","","","","","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","currg102","PH5","1","upper","27","","37","9","1","1","0","2","","1","","3","0","0","0","1","","","","","","","","19460826","0","LAN01","HOM","W","regular","y"
"BLG194609100","currg102","PH5","1","value","6","","12","6","","0","0","6","","1","","2","0","0","0","","","","1","","1","","","19460910","0","BAL14","BLG","L","regular","y"
"BLG194609100","currg102","PH5","1","lower","6","","","6","","0","0","6","","1","","2","0","0","0","","","","","","","","","19460910","0","BAL14","BLG","L","regular","y"
"BLG194609100","currg102","PH5","1","upper","6","","","6","","0","0","6","","1","","2","0","0","0","","","","","","","","","19460910","0","BAL14","BLG","L","regular","y"
