ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1897N1090,fried101,1897,CHN,O,,SB,CHN189708070,0,1,,,,,
1897N1091,oconj104,1897,CL4,O,,SB,CHN189708070,0,1,,,,,
1897N1092,langb102,1897,CHN,O,,SB,CHN189709190,1,2,,,,,
1897N1093,ansoc101,1897,CHN,O,,BB,CIN189704230,1,0,,,,,
1897N1094,ryanj105,1897,CHN,O,,BB,CIN189704230,1,2,,,,,
1897N1095,thorw101,1897,CHN,O,,AB,CIN189704230,3,4,,,,,
1897N1096,vaugf101,1897,CIN,O,,BB,CIN189704230,1,0,,,,,
1897N1097,brigb101,1897,CHN,P,,BB,CIN189704230,5,4,,,,,
1897N1098,hoy-d101,1897,CIN,O,,AB,CIN189704290,3,4,,,,,
1897N1099,sullm101,1897,NY1,P,,BB,CIN189705140,4,3,,,,,
1897N1100,meekj101,1897,NY1,P,,BB,CIN189705140,3,4,,,,,
1897N1101,milld105,1897,CIN,O,,SB,CIN189705160,0,1,,,,Back end of failed double steal,
1897N1102,andej101,1897,BRO,O,,3B,CIN189705240,1,0,,,,,
1897N1103,burke101,1897,CIN,O,,AB,CIN189705240,4,5,,,,,
1897N1104,burke101,1897,CIN,O,,BB,CIN189705240,1,0,,,,,
1897N1105,burke101,1897,CIN,O,,SB,CIN189705240,2,0,,,,,
1897N1106,rhinb101,1897,CIN,O,,BB,CIN189705240,0,1,,,,,
1897N1107,burke101,1897,CIN,O,,BB,CIN189706230,1,0,,,,,
1897N1108,harld101,1897,SLN,O,,BB,CIN189706230,0,1,,,,,
1897N1109,milld105,1897,CIN,O,,SB,CIN189706230,0,1,,,,Back end of failed double steal,
1897N1110,carsk102,1897,SLN,P,,BB,CIN189706230,1,0,,,,,
1897N1111,dwyef101,1897,CIN,P,,BB,CIN189706230,0,1,,,,,
1897N1112,beckj103,1897,CIN,O,,AB,CIN189706260,4,3,,,,,
1897N1113,beckj103,1897,CIN,O,,SB,CIN189707050,2,3,,,,Back end of failed double steal,
1897N1114,clarb103,1897,BLN,O,,AB,CIN189707050,4,3,,,,,
1897N1115,keelw101,1897,BLN,O,,BB,CIN189707050,1,0,,OPP,,,
1897N1116,kellj106,1897,BLN,O,,BB,CIN189707050,0,1,,,,,
1897N1117,milld105,1897,CIN,O,,BB,CIN189707050,0,1,,,,,
1897N1118,reith101,1897,BLN,O,,BB,CIN189707050,1,0,,,,,
1897N1119,ritcc101,1897,CIN,O,,BB,CIN189707050,2,1,,,,,
1897N1120,beckj103,1897,CIN,O,,BB,CIN189707090,0,1,,,,,
1897N1121,boylj102,1897,PHI,O,,AB,CIN189707090,4,5,,,,,
1897N1122,irwic101,1897,CIN,O,,AB,CIN189707090,4,3,,,,,
1897N1123,nashb101,1897,PHI,O,,AB,CIN189707090,6,5,,,,,
1897N1124,vaugf101,1897,CIN,O,,BB,CIN189707090,1,0,,,,,
1897N1125,davig102,1897,NY1,O,,AB,CIN189707120,4,3,,,,,
1897N1126,beckj103,1897,CIN,O,,BB,CIN189707150,1,0,,,,,
1897N1127,hollb103,1897,CIN,O,,BB,CIN189707150,0,1,,,,,
1897N1128,reilc102,1897,WSN,O,,2B,CIN189707170,0,1,,,,,
1897N1129,reilc102,1897,WSN,O,,3B,CIN189707170,0,1,,,,,
1897N1130,duffh101,1897,BSN,O,,AB,CIN189707202,2,3,,,,,
1897N1131,hamib101,1897,BSN,O,,3B,CIN189707202,1,0,,,,,
1897N1132,longh101,1897,BSN,O,,BB,CIN189707202,0,1,,,,,
1897N1133,rhinb101,1897,CIN,P,,BB,CIN189707202,0,1,,,,,
1897N1134,duffh101,1897,BSN,O,,BB,CIN189707210,3,2,,,,,
1897N1135,hamib101,1897,BSN,O,,BB,CIN189707210,0,1,,,,,
1897N1136,hoy-d101,1897,CIN,O,,BB,CIN189708020,1,0,,,,,
1897N1137,mcphb101,1897,CIN,O,,BB,CIN189708020,0,1,,,,,
1897N1138,ely-b101,1897,PIT,O,,AB,CIN189708030,3,4,,,,,
1897N1139,hoy-d101,1897,CIN,O,,SB,CIN189708041,0,1,,,,,
1897N1140,burke101,1897,CIN,O,,AB,CIN189708091,5,4,,,,,
1897N1141,donop101,1897,PIT,O,,AB,CIN189708092,2,3,,,,,
1897N1142,langb102,1897,CHN,O,,AB,CIN189708140,5,6,,PAA,,,
1897N1143,blakh101,1897,CL4,O,,SB,CL4189705050,0,1,,,,,
1897N1144,oconj104,1897,CL4,O,,AB,CL4189705050,4,3,,,,,
1897N1145,blakh101,1897,CL4,O,,SB,CL4189705060,1,0,,,,,
1897N1146,thorw101,1897,CHN,O,,SB,CL4189705070,0,1,,,,Back end of failed double steal,
1897N1147,wallb101,1897,CL4,O,,2B,CL4189705080,1,0,,,,,
1897N1148,burkj101,1897,CL4,O,,SB,CL4189705100,1,0,,,,,
1897N1149,burkj101,1897,CL4,O,,AB,CL4189705110,4,3,,,,,
1897N1150,sockc101,1897,CL4,O,,AB,CL4189705110,4,3,,,,,
1897N1151,bergm102,1897,BSN,O,,RBI,CL4189705152,3,2,,,,,
1897N1152,oconj104,1897,CL4,O,,AB,CL4189705152,3,4,,,,,
1897N1153,chilc101,1897,CL4,O,,SB,CL4189707010,0,1,,,,,
1897N1154,gradm101,1897,SLN,O,,2B,CL4189707010,1,0,,,,,
1897N1155,sockc101,1897,CL4,O,,SB,CL4189707010,1,0,,,,,
1897N1156,andej101,1897,BRO,O,,SB,CL4189707170,0,1,,,,,
1897N1157,oconj104,1897,CL4,O,,BB,CL4189707260,0,1,,,,,
1897N1158,wallb101,1897,CL4,O,,AB,CL4189707260,4,5,,,,,
1897N1159,rusia101,1897,NY1,P,,BB,CL4189707260,4,5,,,,,
1897N1160,oconj104,1897,CL4,O,,SB,CL4189708100,0,1,,,,Back end of failed double steal,
1897N1161,housj102,1897,SLN,O,,AB,CL4189709130,4,3,,,,,
1897N1162,powej105,1897,CL4,O,,AB,CL4189709130,4,3,,,,,
1897N1163,ritcc101,1897,CIN,O,,AB,CL4189709170,3,4,,,,,
1897N1164,connj106,1897,CHN,O,,3B,CL4189709210,1,0,,,,,
1897N1165,oconj104,1897,CL4,O,,3B,CL4189709210,0,1,,,,,
1897N1166,chilc101,1897,CL4,O,,3B,CL4189709251,1,0,,,,,
1897N1167,mcalj102,1897,CL4,O,,AB,LS3189704220,3,4,,,,,
1897N1168,picko101,1897,LS3,O,,AB,LS3189704240,4,5,,,,,
1897N1169,donop101,1897,PIT,O,,AB,LS3189704260,6,5,,,,,
1897N1170,donop101,1897,PIT,O,,SB,LS3189704260,0,1,,,,,
1897N1171,picko101,1897,LS3,O,,SB,LS3189705010,0,1,,,,,
1897N1172,ryanj105,1897,CHN,O,,SB,LS3189705010,0,1,,,,,
1897N1173,dowdt101,1897,SLN,O,,AB,LS3189705070,3,2,,,,,
1897N1174,hemmg101,1897,LS3,O,,AB,LS3189705100,4,3,,,,,
1897N1175,herma101,1897,LS3,O,,BB,LS3189705200,1,2,,,,,
1897N1176,picko101,1897,LS3,O,,BB,LS3189705200,1,0,,,,,
1897N1177,stafg101,1897,LS3,O,,AB,LS3189705220,4,3,,,,,
1897N1178,stafg101,1897,LS3,O,,BB,LS3189705220,0,1,,,,,
1897N1179,werdp101,1897,LS3,O,,BB,LS3189705220,1,0,,,,,
1897N1180,crosm101,1897,SLN,O,,BB,LS3189707040,2,1,,,,,
1897N1181,lalld101,1897,SLN,O,,AB,LS3189707040,4,3,,,,,
1897N1182,lalld101,1897,SLN,O,,BB,LS3189707040,0,1,,,,,
1897N1183,picko101,1897,LS3,O,,BB,LS3189707040,2,1,,,,,
1897N1184,stafg101,1897,LS3,O,,AB,LS3189707040,5,4,,,,,
1897N1185,stafg101,1897,LS3,O,,BB,LS3189707040,0,1,,,,,
1897N1186,hachi101,1897,LS3,O,,AB,LS3189707050,5,4,,,,,
1897N1187,picko101,1897,LS3,O,,BB,LS3189707050,0,1,,,,,
1897N1188,wilsb102,1897,LS3,O,,BB,LS3189707050,1,0,,,,,
1897N1189,jennh101,1897,BLN,O,,SB,LS3189707090,0,1,,,,,
1897N1190,mcgrj101,1897,BLN,O,,SB,LS3189707090,0,1,,,,,
1897N1191,stenj101,1897,BLN,O,,AB,LS3189707090,3,2,,,,,
1897N1192,clarb104,1897,LS3,O,,BB,LS3189707140,1,0,,,,,
1897N1193,evanr102,1897,LS3,O,,BB,LS3189707140,0,1,,,,,
1897N1194,johna105,1897,LS3,O,,BB,LS3189707140,1,0,,,,,
1897N1195,picko101,1897,LS3,O,,BB,LS3189707140,0,1,,,,,
1897N1196,clarw104,1897,NY1,O,,BB,LS3189707161,2,1,,,,,
1897N1197,murpy101,1897,NY1,O,,BB,LS3189707161,1,2,,,,,
1897N1198,wilsb102,1897,LS3,O,,BB,LS3189707162,1,0,,,,,
1897N1199,sullm101,1897,NY1,P,,BB,LS3189707162,5,4,,,,,
1897N1200,stafg101,1897,LS3,O,,AB,LS3189707171,4,3,,,,,
1897N1201,tierm101,1897,NY1,O,,AB,LS3189707172,4,5,,,,,
1897N1202,frasc101,1897,LS3,O,,AB,LS3189707240,3,2,,,,,
1897N1203,frasc101,1897,LS3,O,,BB,LS3189707240,0,1,,,,,
1897N1204,mccrt101,1897,LS3,O,,BB,LS3189707240,1,0,,,,,
1897N1205,mccrt101,1897,LS3,O,,AB,LS3189707280,4,3,,,,,
1897N1206,clarf101,1897,LS3,O,,SB,LS3189708110,0,1,,,,Back end of failed double steal,
1897N1207,clinb101,1897,LS3,O,,BB,LS3189708110,1,0,,,,,
1897N1208,wilsb102,1897,LS3,O,,BB,LS3189708110,0,1,,,,,
1897N1209,werdp101,1897,LS3,O,,AB,LS3189709152,3,4,,,,,
1897N1210,abbec101,1897,WSN,O,,BB,NY1189704260,3,4,,,,,
1897N1211,mcgud101,1897,WSN,O,,BB,NY1189704260,1,0,,,,,
1897N1212,davig102,1897,NY1,O,,AB,NY1189705060,5,4,,,,,
1897N1213,jonef102,1897,BRO,O,,SB,NY1189705060,1,0,,,,,
1897N1214,davig102,1897,NY1,O,,SB,NY1189705080,3,4,,,,Back end of failed double steal,
1897N1215,gleak101,1897,NY1,O,,SB,NY1189705080,0,1,,,,Back end of failed double steal,
1897N1216,vanhg101,1897,NY1,O,,BB,NY1189705291,0,1,,,,,
1897N1217,wilsp102,1897,NY1,O,,BB,NY1189705291,1,0,,,,,
1897N1218,clard103,1897,NY1,O,,BB,NY1189705292,1,0,,,,,
1897N1219,davig102,1897,NY1,O,,BB,NY1189705292,0,1,,,,,
1897N1220,warnj103,1897,NY1,O,,AB,NY1189705292,1,2,,,,,
1897N1221,davig102,1897,NY1,O,,SB,NY1189706010,0,1,,,,,
1897N1222,sugdj101,1897,PIT,O,,AB,NY1189706010,1,2,,,,,
1897N1223,clard103,1897,NY1,O,,BB,NY1189706020,0,1,,,,,
1897N1224,gleak101,1897,NY1,O,,BB,NY1189706020,1,0,,,,,
1897N1225,warnj103,1897,NY1,O,,BB,NY1189706032,1,0,,,,,
1897N1226,wilsp102,1897,NY1,O,,AB,NY1189706032,4,3,,,,,
1897N1227,wilsp102,1897,NY1,O,,BB,NY1189706032,0,1,,,,,
1897N1228,rogej102,1897,LS3,O,,BB,NY1189706040,0,1,,,,,
1897N1229,stafg101,1897,LS3,O,,BB,NY1189706040,1,0,,,,,
1897N1230,langb102,1897,CHN,O,,BB,NY1189706050,0,1,,,,,
1897N1231,ryanj105,1897,CHN,O,,BB,NY1189706050,1,0,,,,,
1897N1232,irwic101,1897,CIN,O,,SB,NY1189706110,0,1,,,,Back end of failed double steal,
1897N1233,clarw104,1897,NY1,O,,BB,NY1189706120,1,0,,,,,
1897N1234,gleak101,1897,NY1,O,,SB,NY1189706120,0,1,,,,Back end of failed double steal,
1897N1235,warnj103,1897,NY1,O,,AB,NY1189706120,5,4,,,,,
1897N1236,warnj103,1897,NY1,O,,BB,NY1189706120,0,1,,,,,
1897N1237,crosm101,1897,SLN,O,,SB,NY1189706140,0,1,,,,Back end of failed double steal,
1897N1238,donar101,1897,SLN,O,,AB,NY1189706140,4,3,,,,,
1897N1239,tierm101,1897,NY1,O,,SB,NY1189706140,0,1,,,,,
1897N1240,vanhg101,1897,NY1,O,,SB,NY1189706140,2,3,,,,,
1897N1241,vanhg101,1897,NY1,O,,SB,NY1189706150,0,1,,,,,
1897N1242,chilc101,1897,CL4,O,,AB,NY1189706160,4,5,,,,,
1897N1243,chilc101,1897,CL4,O,,BB,NY1189706160,1,0,,,,,
1897N1244,clarw104,1897,NY1,O,,AB,NY1189706160,4,3,,,,,
1897N1245,davig102,1897,NY1,O,,AB,NY1189706160,3,4,,,,,
1897N1246,mckee101,1897,CL4,O,,AB,NY1189706160,5,4,,,,,
1897N1247,oconj104,1897,CL4,O,,AB,NY1189706160,4,3,,,,,
1897N1248,sockc101,1897,CL4,O,,AB,NY1189706160,5,4,,,,,
1897N1249,vanhg101,1897,NY1,O,,AB,NY1189706160,4,3,,,,,
1897N1250,wallb101,1897,CL4,O,,AB,NY1189706160,5,3,,,,,
1897N1251,wallb101,1897,CL4,O,,BB,NY1189706160,0,1,,,,,
1897N1252,joycb101,1897,NY1,O,,R,NY1189706170,0,1,,,,,
1897N1253,tierm101,1897,NY1,O,,R,NY1189706170,0,1,,,,,
1897N1254,warnj103,1897,NY1,O,,R,NY1189706170,0,1,,,,,
1897N1255,younc102,1897,CL4,P,,R,NY1189706170,5,8,,,,,
1897N1256,younc102,1897,CL4,P,,ER,NY1189706170,3,4,,,,,
1897N1257,tierm101,1897,NY1,O,,AB,NY1189706300,2,3,,,,,
1897N1258,corbj101,1897,BLN,P,,SO,NY1189706300,7,5,,,,,
1897N1259,davig102,1897,NY1,O,,BB,NY1189707010,1,0,,,,,
1897N1260,gleak101,1897,NY1,O,,AB,NY1189707010,4,2,,,,,
1897N1261,gleak101,1897,NY1,O,,BB,NY1189707010,0,2,,,,,
1897N1262,holmd101,1897,NY1,O,,BB,NY1189707010,1,0,,,,,
1897N1263,joycb101,1897,NY1,O,,AB,NY1189707030,3,4,,,,,
1897N1264,joycb101,1897,NY1,O,,BB,NY1189707030,1,0,,,,,
1897N1265,tierm101,1897,NY1,O,,BB,NY1189707030,0,1,,,,,
1897N1266,jonef102,1897,BRO,O,,3B,NY1189707052,0,1,,,,,
1897N1267,andej101,1897,BRO,O,,AB,NY1189708030,4,3,,,,,
1897N1268,andej101,1897,BRO,O,,BB,NY1189708030,0,1,,,,,
1897N1269,jonef102,1897,BRO,O,,BB,NY1189708030,2,1,,,,,
1897N1270,davig102,1897,NY1,O,,AB,NY1189708121,6,5,,,,,
1897N1271,hamib101,1897,BSN,O,,AB,NY1189708121,6,5,,,,,
1897N1272,lakef101,1897,BSN,O,,AB,NY1189708121,5,4,,,,,
1897N1273,longh101,1897,BSN,O,,BB,NY1189708121,1,0,,,,,
1897N1274,loweb101,1897,BSN,O,,AB,NY1189708121,4,3,,,,,
1897N1275,loweb101,1897,BSN,O,,BB,NY1189708121,0,1,,,,,
1897N1276,meekj101,1897,NY1,O,,BB,NY1189708121,1,0,,,,,
1897N1277,meekj101,1897,NY1,O,,SB,NY1189708121,1,0,,,,,
1897N1278,stahc101,1897,BSN,O,,AB,NY1189708121,6,5,,,,,
1897N1279,sullj109,1897,BSN,O,,AB,NY1189708121,5,4,,,,,
1897N1280,warnj103,1897,NY1,O,,BB,NY1189708121,0,1,,,,,
1897N1281,davig102,1897,NY1,O,,RBI,NY1189708122,2,1,,,,,
1897N1282,bergm102,1897,BSN,O,,2B,NY1189708122,1,0,,,,,
1897N1283,duffh101,1897,BSN,O,,2B,NY1189708122,0,1,,,,,
1897N1284,geiep101,1897,PHI,O,,AB,NY1189708160,3,2,,,,,
1897N1285,geiep101,1897,PHI,O,,BB,NY1189708160,1,2,,,,,
1897N1286,shugf101,1897,PHI,O,,BB,NY1189708160,1,0,,,,,
1897N1287,delae101,1897,PHI,O,,AB,NY1189708180,5,4,,,,,
1897N1288,mccrt101,1897,NY1,O,,SB,NY1189708180,1,2,,,,Back end of failed double steal,
1897N1289,vanhg101,1897,NY1,O,,SB,NY1189708180,0,1,,,,Back end of failed double steal,
1897N1290,rusia101,1897,NY1,P,,SO,NY1189708180,2,1,,,,,
1897N1291,clarf101,1897,LS3,O,,AB,NY1189708200,6,5,,,,,
1897N1292,clarf101,1897,LS3,O,,SB,NY1189708200,0,1,,,,Front end of failed double steal,
1897N1293,frasc101,1897,LS3,P,,SO,NY1189708200,7,6,,,,,
1897N1294,clinb101,1897,LS3,O,,AB,NY1189708210,3,2,,,,,
1897N1295,dolaj101,1897,LS3,O,,AB,NY1189708210,4,3,,,,,
1897N1296,nancd101,1897,LS3,O,,AB,NY1189708210,4,3,,,,,
1897N1297,davig102,1897,NY1,O,,BB,NY1189708230,1,0,,,,,
1897N1298,donnj101,1897,NY1,O,,BB,NY1189708230,0,1,,,,,
1897N1299,powej105,1897,CL4,P,,SO,NY1189708230,4,3,,,,,
1897N1300,clarw104,1897,NY1,O,,BB,NY1189708250,1,0,,,,,
1897N1301,tebep101,1897,CL4,O,,AB,NY1189708250,3,4,,,,,
1897N1302,tebep101,1897,CL4,O,,BB,NY1189708250,1,0,,,,,
1897N1303,vanhg101,1897,NY1,O,,SB,NY1189708250,0,1,,,,,
1897N1304,wallb101,1897,CL4,O,,AB,NY1189708250,3,2,,,,,
1897N1305,wallb101,1897,CL4,O,,BB,NY1189708250,0,1,,,,,
1897N1306,younc102,1897,CL4,O,,BB,NY1189708250,1,0,,,,,
1897N1307,seymc101,1897,NY1,P,,BB,NY1189708250,4,3,,,,,
1897N1308,younc102,1897,CL4,P,,BB,NY1189708250,2,1,,,,,
1897N1309,clarw104,1897,NY1,O,,SB,NY1189708272,1,2,,,,,
1897N1310,brigb101,1897,CHN,P,,SO,NY1189708272,5,2,,,,,
1897N1311,deckg101,1897,CHN,O,,BB,NY1189708300,0,1,,,,,
1897N1312,gleak101,1897,NY1,O,,AB,NY1189708300,3,4,,,,,
1897N1313,sullm101,1897,NY1,P,,BB,NY1189708300,2,3,,,,,
1897N1314,beckj103,1897,CIN,O,,BB,NY1189708312,0,1,,,,,
1897N1315,gleak101,1897,NY1,O,,AB,NY1189708312,3,4,,,,,
1897N1316,gleak101,1897,NY1,O,,BB,NY1189708312,1,0,,,,,
1897N1317,hoy-d101,1897,CIN,O,,AB,NY1189708312,3,4,,,,,
1897N1318,hoy-d101,1897,CIN,O,,BB,NY1189708312,1,0,,,,,
1897N1319,mccrt101,1897,NY1,O,,SB,NY1189708312,0,1,,,,,
1897N1320,mcphb101,1897,CIN,O,,BB,NY1189708312,0,1,,,,,
1897N1321,milld105,1897,CIN,O,,AB,NY1189708312,4,3,,,,,
1897N1322,milld105,1897,CIN,O,,BB,NY1189708312,0,1,,,,,
1897N1323,ritcc101,1897,CIN,O,,AB,NY1189708312,3,4,,,,,
1897N1324,ritcc101,1897,CIN,O,,BB,NY1189708312,1,0,,,,,
1897N1325,tierm101,1897,NY1,O,,AB,NY1189708312,4,3,,,,,
1897N1326,tierm101,1897,NY1,O,,BB,NY1189708312,0,1,,,,,
1897N1327,meekj101,1897,NY1,P,,BB,NY1189708312,2,3,,,,,
1897N1328,clarw104,1897,NY1,O,,AB,NY1189709010,3,4,,,,,
1897N1329,dammb101,1897,CIN,O,,BB,NY1189709010,1,0,,,,,
1897N1330,gleak101,1897,NY1,O,,BB,NY1189709010,0,1,,,,,
1897N1331,schrp101,1897,CIN,O,,BB,NY1189709010,0,1,,,,,
1897N1332,dammb101,1897,CIN,P,,BB,NY1189709010,4,5,,,,,
1897N1333,corct101,1897,CIN,O,,2B,NY1189709020,0,1,,,,,
1897N1334,ehrer101,1897,CIN,O,,BB,NY1189709020,1,0,,,,,
1897N1335,hollb103,1897,CIN,O,,BB,NY1189709020,1,2,,,,,
1897N1336,irwic101,1897,CIN,O,,2B,NY1189709020,1,0,,,,,
1897N1337,donnj101,1897,NY1,O,,AB,NY1189709031,4,2,,PAA,,,
1897N1338,donnj101,1897,NY1,O,,AB,NY1189709032,2,3,,,,,
1897N1339,gleak101,1897,NY1,O,,BB,NY1189709032,1,0,,,,,
1897N1340,mccrt101,1897,NY1,O,,AB,NY1189709032,5,4,,,,,
1897N1341,mccrt101,1897,NY1,O,,BB,NY1189709032,0,1,,,,,
1897N1342,mccrt101,1897,NY1,O,,AB,NY1189709040,3,4,,,,,
1897N1343,mccrt101,1897,NY1,O,,BB,NY1189709040,2,1,,,,,
1897N1344,seymc101,1897,NY1,O,,BB,NY1189709040,0,1,,,,,
1897N1345,davig102,1897,NY1,O,,AB,NY1189709062,5,4,,,,,
1897N1346,davig102,1897,NY1,O,,SB,NY1189709062,0,1,,,,,
1897N1347,gleak101,1897,NY1,O,,AB,NY1189709062,5,4,,,,,
1897N1348,hallb101,1897,SLN,O,,2B,NY1189709062,0,1,,,,,
1897N1349,chilc101,1897,CL4,O,,AB,NY1189709071,5,4,,,,,
1897N1350,wallb101,1897,CL4,O,,AB,NY1189709071,4,3,,,,,
1897N1351,mcals101,1897,CL4,O,,SB,NY1189709072,1,0,,,,,
1897N1352,rusia101,1897,NY1,P,,SO,NY1189709072,7,6,,,,,
1897N1353,sugdj101,1897,PIT,O,,AB,NY1189709080,3,2,,,,,
1897N1354,ely-b101,1897,PIT,O,,BB,NY1189709091,0,1,,,,,
1897N1355,joycb101,1897,NY1,O,,BB,NY1189709091,1,2,,,,,
1897N1356,smitm104,1897,PIT,O,,BB,NY1189709091,1,0,,,,,
1897N1357,hawlp101,1897,PIT,P,,BB,NY1189709091,1,2,,,,,
1897N1358,hawlp101,1897,PIT,P,,SO,NY1189709091,4,3,,,,,
1897N1359,clarw104,1897,NY1,O,,AB,NY1189709100,4,3,,,,,
1897N1360,joycb101,1897,NY1,O,,BB,NY1189709100,1,2,,,,,
1897N1361,hastc101,1897,PIT,P,,BB,NY1189709100,1,2,,,,,
1897N1362,grimj101,1897,BRO,O,,2B,NY1189709110,1,0,,,,,
1897N1363,grimj101,1897,BRO,O,,3B,NY1189709110,0,1,,,,,
1897N1364,joycb101,1897,NY1,O,,AB,NY1189709110,5,4,,,,,
1897N1365,tierm101,1897,NY1,O,,BB,NY1189709110,1,0,,,,,
1897N1366,vanhg101,1897,NY1,O,,BB,NY1189709110,0,1,,,,,
1897N1367,clarw104,1897,NY1,O,,AB,NY1189709200,4,3,,,,,
1897N1368,delae101,1897,PHI,O,,BB,PHI189704220,2,3,,,,,
1897N1369,dohee101,1897,NY1,P,,BB,PHI189704220,7,8,,,,,
1897N1370,gills101,1897,PHI,O,,SB,PHI189704230,1,0,,,,,
1897N1371,ortha101,1897,PHI,O,,SB,PHI189704230,1,0,,,,,
1897N1372,coold101,1897,PHI,O,,AB,PHI189704280,5,4,,,,,
1897N1373,coold101,1897,PHI,O,,BB,PHI189704280,0,1,,,,,
1897N1374,nashb101,1897,PHI,O,,BB,PHI189704280,1,0,,,,,
1897N1375,delae101,1897,PHI,O,,2B,PHI189704290,0,1,,,,,
1897N1376,daubd101,1897,BRO,P,,SO,PHI189704290,1,0,,,,,
1897N1377,wheeg102,1897,PHI,P,,SO,PHI189704300,3,1,,,,,
1897N1378,lajon101,1897,PHI,O,,BB,PHI189706020,1,0,,,,,
1897N1379,nashb101,1897,PHI,O,,BB,PHI189706020,0,1,,,,,
1897N1380,delae101,1897,PHI,O,,AB,PHI189706110,4,5,,,,,
1897N1381,tebep101,1897,CL4,O,,AB,PHI189706120,4,3,,,,,
1897N1382,wilsz101,1897,CL4,P,,SO,PHI189706120,4,2,,,,,
1897N1383,cuppn101,1897,CL4,P,,IP,PHI189706150,5.1,5,,,,Game called with one out in bottom of 6th,
1897N1384,taylj102,1897,PHI,P,,IP,PHI189706150,6,5,,,,Game called with one out in bottom of 6th,
1897N1385,coold101,1897,PHI,O,,AB,PHI189707031,2,4,,,,,
1897N1386,coold101,1897,PHI,O,,BB,PHI189707031,2,1,,,,,
1897N1387,wheeg102,1897,PHI,O,,BB,PHI189707031,0,1,,,,,
1897N1388,gills101,1897,PHI,O,,SB,PHI189707051,0,1,,,,Stallings PR for Gillen,
1897N1389,stalg101,1897,PHI,O,,SB,PHI189707051,1,0,,,,Stallings PR for Gillen,
1897N1390,delae101,1897,PHI,O,,BB,PHI189707052,0,1,,,,,
1897N1391,loweb101,1897,BSN,O,,3B,PHI189707052,0,1,,,,,
1897N1392,nichk101,1897,BSN,P,,BB,PHI189707052,1,2,,,,,
1897N1393,fifij101,1897,PHI,P,,SO,PHI189707060,2,1,,,,,
1897N1394,coold101,1897,PHI,O,,AB,PHI189707300,4,3,,,,,
1897N1395,keelw101,1897,BLN,O,,AB,PHI189708140,6,5,,,,,
1897N1396,murpm101,1897,SLN,O,,BB,PHI189708241,1,0,,,,,
1897N1397,turnt101,1897,SLN,O,,BB,PHI189708241,2,0,,,,,
1897N1398,taylj102,1897,PHI,P,,BB,PHI189708241,3,0,,,,,
1897N1399,reilc102,1897,WSN,O,,BB,PHI189709200,1,2,,,,,
1897N1400,wrigz101,1897,WSN,O,,BB,PHI189709200,0,1,,,,,
1897N1401,mcjad101,1897,WSN,P,,SO,PHI189709200,6,4,,,,,
1897N1402,taylj102,1897,PHI,P,,BB,PHI189709200,1,3,,,,,
1897N1403,taylj102,1897,PHI,P,,SO,PHI189709200,3,0,,,,,
1897N1404,burke101,1897,CIN,O,,AB,PIT189705070,4,3,,,,,
1897N1405,mcphb101,1897,CIN,O,,AB,PIT189705070,4,3,,,,,
1897N1406,brods101,1897,PIT,O,,AB,PIT189707080,4,3,,,,,
1897N1407,davih101,1897,PIT,O,,SB,PIT189707222,0,1,,,,Back end of failed double-steal,
1897N1408,connr102,1897,SLN,O,,SB,SLN189704280,1,2,,,,Back end of failed double-steal,
1897N1409,grifc101,1897,CHN,P,,SO,SLN189704280,2,0,,,,,
1897N1410,chilc101,1897,CL4,O,,R,SLN189705020,1,0,,,,,
1897N1411,chilc101,1897,CL4,O,,BB,SLN189705020,1,0,,,,,
1897N1412,hartf101,1897,SLN,O,,AB,SLN189705020,4,3,,,,,
1897N1413,oconj104,1897,CL4,O,,AB,SLN189705020,4,3,,,,,
1897N1414,wilsz101,1897,CL4,O,,BB,SLN189705020,0,1,,,,,
1897N1415,zimmc101,1897,CL4,O,,R,SLN189705020,0,1,,,,,
1897N1416,mcdem101,1897,CL4,P,,SO,SLN189705020,3,2,,,,,
1897N1417,connr102,1897,SLN,O,,BB,SLN189705122,1,2,,,,,
1897N1418,crosm101,1897,SLN,O,,BB,SLN189705122,1,0,,,,,
1897N1419,dougk101,1897,SLN,O,,BB,SLN189705122,0,1,,,,,
1897N1420,dowdt101,1897,SLN,O,,BB,SLN189705122,1,0,,,,,
1897N1421,clarb103,1897,BLN,O,,BB,SLN189705160,0,1,,,,,
1897N1422,hoffb102,1897,BLN,O,,BB,SLN189705160,1,0,,,,,
1897N1423,kellj106,1897,BLN,O,,BB,SLN189705160,2,1,,,,,
1897N1424,quinj103,1897,BLN,O,,BB,SLN189705160,0,1,,,,,
1897N1425,collj103,1897,BSN,O,,SB,SLN189705200,0,1,,,,,
1897N1426,oconj104,1897,CL4,O,,2B,BLN189708190,1,0,,,,,
1897N1427,shinb101,1897,BRO,O,,BB,BRO189708020,0,1,,,,,
1897N1428,shocg101,1897,BRO,O,,BB,BRO189708020,1,0,,,,,
1897N1429,brods101,1897,PIT,O,,AB,BRO189708250,3,2,,,,,
1897N1430,andej101,1897,BRO,O,,SB,BRO189709022,0,1,,,,Back end of failed double-steal,
1897N1431,tennf102,1897,BSN,O,,SB,BSN189708310,0,1,,,,Back end of failed double-steal,
1897N1432,grifc101,1897,CHN,O,,SB,CHN189705150,0,1,1897N1433,SWAP,,,
