"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"MEM194807060","BIR","MEM","GRE01","19480706","0","","","","","","","","","","","","","","","","","","","","","","","wills104","mathv101","","regular","9","0","BIR","MEM","y","both","","","","1948"
"MEM194807130","CVB","MEM","GRE01","19480713","0","","night","","","","","","","","","","","","","","","","","","","","","clarw103","","","regular","6","4","CVB","MEM","","both","","","","1948"
"BIR194807270","NW2","BIR","GRE01","19480727","0","","night","","","","","","1800","","","","","","","","","","","","","","","cartj101","greab101","","exhibition","1","0","NW2","BIR","","both","","","","1948"
"MEM194808040","CVB","MEM","GRE01","19480804","0","","","","","","","","700","","","","","","","","","","","","","","","longe102","sharp101","","regular","7","2","CVB","MEM","","both","","","","1948"
"BIR194808240","NY6","BIR","GRE01","19480824","0","","night","","","","","","2000","","","","","","","","","","","","","","","","","","exhibition","7","6","NY6","BIR","","both","","","","1948"
"MEM194809010","IN9","MEM","GRE01","19480901","0","","night","","","","","","2834","","","","","","","","","","","","","","","gibbw101","woods103","","regular","4","2","IN9","MEM","y","both","","","","1948"
"MEM194809150","NY5","MEM","GRE01","19480915","0","","night","","","","","","550","","","","","","","","","","","","","","","carts102","barkm101","","exhibition","5","6","MEM","NY5","","both","","","","1948"
"MEM194904010","NY6","MEM","GRE01","19490401","0","0:00PM","night","","","false","","120","700","unknown","unknown","unknown","0","unknown","-1","","","longr102","westw901","","","","","piloj101","jenkp101","hutcw101","exhibition","3","7","MEM","NY6","y","both","y","y","d","1949"
"MEM194904070","CAG","MEM","GRE01","19490407","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","harri101","","","exhibition","0","2","MEM","CAG","","","","","","1949"
"MEM194904140","HOE","MEM","GRE01","19490414","0","","night","","","FALSE","","","1106","","","","","","","","","","","","","","","","","","exhibition","16","5","HOE","MEM","","","","","","1949"
"MEM194905240","HOE","MEM","GRE01","19490524","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","2","14","MEM","HOE","","","","","","1949"
"MEM194906070","NY6","MEM","GRE01","19490607","0","","","","","","","","1500","","","","","","","","","","","","","","","","","","regular","2","13","MEM","NY6","","","","","","1949"
"MEM194906140","HOE","MEM","GRE01","19490614","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","1","4","MEM","HOE","","","","","","1949"
"MEM194906290","IN9","MEM","GRE01","19490629","0","","night","","","FALSE","","","4525","","","","","","","","","","","","","","","","","","regular","7","5","IN9","MEM","","","","","","1949"
"HOE194907140","IN9","HOE","GRE01","19490714","0","","","","","","","","3945","","","","","","","","","","","","","","","hearj101","davip103","","regular","1","4","HOE","IN9","y","both","","","","1949"
"BIR194908020","BLG","BIR","GRE01","19490802","0","","","","","","","","2150","","","","","","","","","","","","","","","","wilma101","","regular","3","4","BIR","BLG","","","","","","1949"
"MEM194908170","KCM","MEM","GRE01","19490817","0","","night","","","","","","","","","","","","","","","","","","","","","harri101","","","regular","2","8","MEM","KCM","","","","","","1949"
"MEM194908290","HOE","MEM","GRE01","19490829","0","","night","","","","","","","","","","","","","","","","","","","","","hutcw101","","","regular","2","4","MEM","HOE","","","","","","1949"
"MEM194909110","HOE","MEM","GRE01","19490911","0","","day","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","2","MEM","HOE","","","","","","1949"
