ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1966N0120","mcmir101",1966,"NYN","D","SS","DP","PIT196604290",3,2,,,,
"1966N0121","mcmir101",1966,"NYN","D","SS","DP","NYN196607182",1,0,,,,
"1966N0122","dalrc101",1966,"PHI","D","C","DP","SFN196605280",0,1,,,,
"1966N0123","groad101",1966,"PHI","D","SS","DP","PHI196607140",3,2,,,,
"1966N0124","wineb101",1966,"PHI","D","SS","DP","CIN196606160",1,0,,,,
"1966N0125","starw101",1966,"PIT","D","OF","DP","SFN196609200",1,0,,,,
"1966N0126","alouj101",1966,"SFN","D","OF","DP","SLN196609020",1,0,,,,
"1966N0127","burdb102",1966,"SFN","D","1B","DP","NYN196608030",1,0,,,,
"1966N0128","hartj102",1966,"SFN","D","3B","DP","SFN196604300",1,0,,,,
"1966N0129","hiatj101",1966,"SFN","D","1B","DP","PIT196610011",2,1,,,,
"1966N0131","mccow101",1966,"SFN","D","1B","DP","SLN196609020",2,0,,,,
"1966N0132","mcdal101",1966,"SFN","D","P","DP","HOU196609240",1,0,,,,
"1966N0133","perrg101",1966,"SFN","D","P","DP","HOU196609240",0,1,,,,
"1966N0134","schod101",1966,"SFN","D","SS","DP","SFN196604300",1,2,,,,
"1966N0135","briln101",1966,"SLN","D","P","DP","PIT196606080",0,2,,,,
"1966N0137","buchj102",1966,"SLN","D","SS","DP","CIN196605210",1,0,,,,
"1966N0138","javij101",1966,"SLN","D","2B","DP","PIT196606080",2,0,,,,
"1966N0139","maxvd101",1966,"SLN","D","SS","DP","SLN196607290",1,2,,,,
"1966N0140","helmt101",1966,"CIN","D","3B","ERR","CIN196606051",1,0,,,,
"1966N0141","stepj102",1966,"NYN","D","C","PB","HOU196605240",1,0,,,,
"1966N0142","clemr101",1966,"PIT","O",,"GDP","PIT196610020",0,1,,,,
"1966N0143","clend101",1966,"PIT","O",,"GDP","PIT196610020",1,0,,,,
"1966N0145","clont101",1966,"ATL","P",,"R","ATL196605010",5,4,,,,
"1966N0146","clont101",1966,"ATL","P",,"ER","ATL196605010",5,4,,,,
"1966N0147","olivc101",1966,"ATL","P",,"R","ATL196605010",2,3,,,,
"1966N0148","olivc101",1966,"ATL","P",,"ER","ATL196605010",2,3,,,,
"1966N0149","lemad102",1966,"ATL","P",,"WP","ATL196606210",1,0,,,,
"1966N0151","jenkf101",1966,"CHN","P",,"IBB","CHN196607042",1,0,,,,
"1966N0152","holtk101",1966,"CHN","P",,"IBB","CHN196607042",0,1,,,,
"1966N0153","aaroh101",1966,"ATL","D","OF","CFG","NYN196604150",1,0,,,,
"1966N0154","aloms101",1966,"ATL","D","SS","G","ATL196605102",1,0,,,,
"1966N0156","alouf101",1966,"ATL","D","1B","DP","PIT196605180",0,1,,,,
"1966N0157","alouf101",1966,"ATL","D","OF","DP","PIT196605180",1,0,,,,
"1966N0158","alouf101",1966,"ATL","D","1B","G","ATL196608300",0,1,,,,
"1966N0159","alouf101",1966,"ATL","D","OF","G","ATL196608300",1,0,,,,
"1966N0160","alouf101",1966,"ATL","D","OF","CFG","ATL196608300",1,0,,,,
"1966N0161","alouf101",1966,"ATL","D","OF","RFG","CIN196605250",1,0,,,,
"1966N0162","alouf101",1966,"ATL","D","OF","CFG","CIN196605250",0,1,,,,
"1966N0163","alouf101",1966,"ATL","D","OF","CFG","ATL196605210",1,0,,,,
"1966N0164","alouf101",1966,"ATL","D","OF","LFG","ATL196605210",0,1,,,,
"1966N0165","alouf101",1966,"ATL","D","OF","CFG","ATL196606180",1,0,,,,
"1966N0166","alouf101",1966,"ATL","D","OF","LFG","ATL196606180",0,1,,,,
"1966N0167","alouf101",1966,"ATL","D","OF","CFG","CIN196605240",1,0,,,,
"1966N0168","carrc103",1966,"ATL","D","P","DP","ATL196608280",2,1,,,,
"1966N0169","clint101",1966,"ATL","D","1B","DP","ATL196609210",2,3,,,,
"1966N0170","clint101",1966,"ATL","D","OF","G","CHN196609140",1,0,,,,
"1966N0171","clint101",1966,"ATL","D","OF","CFG","CHN196609140",1,0,,,,
"1966N0172","geigg101",1966,"ATL","D","OF","RFG","CIN196605240",0,1,,,,
"1966N0173","jonem102",1966,"ATL","D","OF","RFG","CIN196605250",0,1,,,,
"1966N0174","torrj101",1966,"ATL","D","1B","G","SLN196607210",1,0,,,,
"1966N0175","torrj101",1966,"ATL","D","C","G","SLN196607210",0,1,,,,
"1966N0176","torrj101",1966,"ATL","D","1B","G","ATL196608140",1,0,,,,
"1966N0177","torrj101",1966,"ATL","D","C","G","ATL196608140",0,1,,,,
"1966N0178","torrj101",1966,"ATL","D","1B","G","ATL196609220",1,0,,,,
"1966N0179","torrj101",1966,"ATL","D","C","G","ATL196609220",0,1,,,,
"1966N0180","torrj101",1966,"ATL","D","C","PB",,14,13,,"ADD",,
"1966N0181","torrj101",1966,"ATL","D","1B","DP","SLN196607200",1,0,,,,
"1966N0183","bailb103",1966,"PIT","D","3B","DP","HOU196605281",1,0,,,,
"1966N0186","motam101",1966,"PIT","D","OF","LFG","CIN196605040",1,0,,,,
"1966N0187","pagaj101",1966,"PIT","D","3B","G","CIN196605030",1,0,,,,
"1966N0188","pagaj101",1966,"PIT","D","3B","ERR","HOU196607230",1,0,,,,
"1966N0189","pagaj101",1966,"PIT","D","SS","ERR","HOU196607230",0,1,,,,
"1966N0190","paglj101",1966,"PIT","D","C","DP","PIT196609010",1,0,,,,
"1966N0191","starw101",1966,"PIT","D","OF","LFG","SLN196608260",1,0,,,,
"1966N0192","starw101",1966,"PIT","D","OF","RFG","SLN196608260",0,1,,,,
"1966N0193","starw101",1966,"PIT","D","OF","LFG","SLN196608270",1,0,,,,
"1966N0194","starw101",1966,"PIT","D","OF","RFG","SLN196608270",0,1,,,,
"1966N0197","starw101",1966,"PIT","D","OF","LFG","SLN196608281",1,0,,,,
"1966N0198","starw101",1966,"PIT","D","OF","RFG","SLN196608281",0,1,,,,
"1966N0199","starw101",1966,"PIT","D","OF","LFG","SLN196608282",1,0,,,,
"1966N0200","starw101",1966,"PIT","D","OF","RFG","SLN196608282",0,1,,,,
"1966N0201","banke101",1966,"CHN","D","1B","DP","HOU196606100",1,0,,,,
"1966N0202","banke101",1966,"CHN","D","1B","DP","NYN196605081",1,0,,,,
"1966N0203","browb101",1966,"CHN","D","OF","LFG","CHN196606221",1,0,,,,
"1966N0204","browb101",1966,"CHN","D","OF","CFG","CHN196606221",0,1,,,,
"1966N0205","browb101",1966,"CHN","D","OF","LFG","CHN196607201",1,0,,,,
"1966N0206","browb101",1966,"CHN","D","OF","CFG","CHN196607201",0,1,,,,
"1966N0207","kessd101",1966,"CHN","D","SS","DP","CHN196605010",1,0,,,,
"1966N0208","kessd101",1966,"CHN","D","SS","DP","NYN196605081",0,1,,,,
"1966N0209","raudb101",1966,"CHN","D","OF","RFG","CHN196609130",1,0,,,,
"1966N0211","santr102",1966,"CHN","D","SS","DP","CIN196606052",0,1,,,,
"1966N0212","stewj102",1966,"CHN","D","SS","G","SFN196604120",1,0,,,,
"1966N0213","stewj102",1966,"CHN","D","3B","G","ATL196606290",1,0,,,,
"1966N0214","thoml103",1966,"CHN","D","1B","G","PHI196608170",0,1,,,,
"1966N0215","thoml103",1966,"CHN","D","1B","ERR","PHI196608170",0,1,,,,
"1966N0216","thoml103",1966,"CHN","D","OF","G","PHI196608170",1,0,,,,
"1966N0217","thoml103",1966,"CHN","D","OF","LFG","PHI196608170",1,0,,,,
"1966N0218","thoml103",1966,"CHN","D","OF","ERR","PHI196608170",1,0,,,,
"1966N0219","thoml103",1966,"CHN","D","OF","G","SLN196607171",1,0,,,,
"1966N0220","thoml103",1966,"CHN","D","OF","LFG","SLN196607171",1,0,,,,
"1966N0222","aloms101",1966,"ATL","D","SS","DP",,1,0,,"ADD",,
"1966N0223","aloms101",1966,"ATL","D","2B","DP",,10,11,,"ADD",,
"1966N0225","menkd101",1966,"ATL","D","3B","DP","ATL196605210",1,0,,,,
"1966N0226","menkd101",1966,"ATL","D","SS","ERR","PIT196609052",0,1,,,,
"1966N0227","olivg101",1966,"ATL","D","C","PB","PIT196609052",1,0,,,,
"1966N0228","torrj101",1966,"ATL","D","1B","DP","SLN196607210",1,0,,,,
"1966N0229","torrj101",1966,"ATL","D","C","DP","SLN196607210",0,1,,,,
"1966N0231","aloms101",1966,"ATL","D","2B","DP","ATL196605210",1,2,,,,
"1966N0233","harpt101",1966,"CIN","D","OF","LFG","LAN196604290",1,0,,,,
"1966N0234","harpt101",1966,"CIN","D","OF","RFG","LAN196604290",0,1,,,,
"1966N0235","harpt101",1966,"CIN","D","OF","LFG","CIN196606240",1,0,,,,
"1966N0236","harpt101",1966,"CIN","D","OF","LFG","SFN196607090",1,0,,,,
"1966N0237","harpt101",1966,"CIN","D","OF","RFG","SFN196607090",0,1,,,,
"1966N0238","harpt101",1966,"CIN","D","OF","LFG","SFN196607100",1,0,,,,
"1966N0239","harpt101",1966,"CIN","D","OF","RFG","SFN196607100",0,1,,,,
"1966N0240","harpt101",1966,"CIN","D","OF","LFG","SLN196608010",0,1,,,,
"1966N0241","harpt101",1966,"CIN","D","OF","CFG","HOU196608210",1,0,,,,
"1966N0242","harpt101",1966,"CIN","D","OF","RFG","HOU196608210",0,1,,,,
"1966N0243","harpt101",1966,"CIN","D","OF","RFG","NYN196609052",1,0,,,,
"1966N0244","pinsv101",1966,"CIN","D","OF","CFG","SFN196604270",1,0,,,,
"1966N0245","pinsv101",1966,"CIN","D","OF","CFG",,140,139,,"ADD",,
"1966N0246","ruizc102",1966,"CIN","D","OF","G","ATL196607180",1,0,,,,
"1966N0247","ruizc102",1966,"CIN","D","OF","LFG","CHN196609200",1,0,,,,
"1966N0248","ruizc102",1966,"CIN","D","OF","RFG","CHN196609200",0,1,,,,
"1966N0249","shama101",1966,"CIN","D","OF","RFG","CIN196606020",1,0,,,,
"1966N0250","shama101",1966,"CIN","D","OF","LFG","CIN196606020",0,1,,,,
"1966N0251","simpd102",1966,"CIN","D","OF","RFG","CIN196608090",1,0,,,,
"1966N0252","simpd102",1966,"CIN","D","OF","LFG","CIN196608090",0,1,,,,
"1966N0253","simpd102",1966,"CIN","D","OF","CFG","SLN196608030",1,0,,,,
"1966N0254","simpd102",1966,"CIN","D","OF","LFG","SLN196608030",0,1,,,,
"1966N0255","coleg101",1966,"CIN","O",,"IBB","HOU196607030",1,0,,,,
"1966N0256","harpt101",1966,"CIN","D","OF","LFG","CIN196608090",1,0,,,,
"1966N0257","nichd101",1966,"HOU","D","OF","CFG","SLN196605310",1,0,,,,
"1966N0258","nichd101",1966,"HOU","D","OF","RFG","SLN196605310",0,1,,,,
"1966N0259","nichd101",1966,"HOU","D","OF","LFG","CHN196606180",1,0,,,,
"1966N0260","nichd101",1966,"HOU","D","OF","RFG","CHN196606180",0,1,,,,
"1966N0261","nichd101",1966,"HOU","D","OF","RFG","HOU196606200",1,0,,,,
"1966N0262","nichd101",1966,"HOU","D","OF","LFG","HOU196606200",0,1,,,,
"1966N0263","nichd101",1966,"HOU","D","OF","LFG","CIN196607312",1,0,,,,
"1966N0264","nichd101",1966,"HOU","D","OF","RFG","CIN196607312",0,1,,,,
"1966N0265","nichd101",1966,"HOU","D","OF","LFG","SLN196609052",1,0,,,,
"1966N0266","nichd101",1966,"HOU","D","OF","RFG","SLN196609052",0,1,,,,
"1966N0267","staur001",1966,"HOU","D","OF","LFG","HOU196604190",1,0,,,,
"1966N0268","staur001",1966,"HOU","D","OF","RFG","HOU196604190",0,1,,,,
"1966N0269","staur001",1966,"HOU","D","OF","LFG","CHN196606180",0,1,,,,
"1966N0271","staur001",1966,"HOU","D","OF","LFG","HOU196607010",1,0,,,,
"1966N0272","staur001",1966,"HOU","D","OF","LFG","HOU196607200",1,0,,,,
"1966N0273","staur001",1966,"HOU","D","OF","LFG","CIN196607312",0,1,,,,
"1966N0274","cuelm101",1966,"HOU","P",,"BFP","HOU196604180",5,4,,,,
"1966N0275","dierl101",1966,"HOU","P",,"BFP","HOU196604240",25,26,,,,
"1966N0276","owenj101",1966,"HOU","P",,"BFP","HOU196604240",13,12,,,,
"1966N0277","rober102",1966,"HOU","P",,"BFP","HOU196604180",23,24,,,,
"1966N0278","staur001",1966,"HOU","D","OF","LFG","HOU196606200",1,0,,,,
"1966N0279","fairr101",1966,"LAN","D","OF","RFG","HOU196604200",1,0,,,,
"1966N0280","fairr101",1966,"LAN","D","OF","CFG","CIN196605080",1,0,,,,
"1966N0281","fairr101",1966,"LAN","D","OF","RFG","CIN196605080",0,1,,,,
"1966N0282","ferra101",1966,"LAN","D","OF","RFG","CIN196605080",1,0,,,,
"1966N0283","ferra101",1966,"LAN","D","OF","CFG","CIN196605080",0,1,,,,
"1966N0284","ferra101",1966,"LAN","D","OF","RFG","SLN196606020",1,0,,,,
"1966N0285","ferra101",1966,"LAN","D","OF","LFG","SLN196606020",0,1,,,,
"1966N0286","johnl104",1966,"LAN","D","OF","G","CIN196609040",1,0,,,,
"1966N0287","johnl104",1966,"LAN","D","OF","LFG","CIN196609040",1,0,,,,
"1966N0288","johnl104",1966,"LAN","D","OF","CFG","CHN196604240",1,0,,,,
"1966N0289","johnl104",1966,"LAN","D","OF","LFG","CHN196604240",0,1,,,,
"1966N0290","johnl104",1966,"LAN","D","OF","LFG","ATL196606240",1,0,,,,
"1966N0291","johnl104",1966,"LAN","D","OF","LFG","NYN196607150",1,0,,,,
"1966N0292","johnl104",1966,"LAN","D","OF","LFG","LAN196607242",1,0,,,,
"1966N0293","johnl104",1966,"LAN","D","OF","RFG","SLN196607300",1,0,,,,
"1966N0294","johnl104",1966,"LAN","D","OF","LFG","SLN196607300",0,1,,,,
"1966N0295","johnl104",1966,"LAN","D","OF","LFG","PIT196608010",1,0,,,,
"1966N0296","johnl104",1966,"LAN","D","OF","CFG","PIT196608010",0,1,,,,
"1966N0297","parkw101",1966,"LAN","D","1B","DP","NYN196606052",2,1,,,,
"1966N0298","parkw101",1966,"LAN","D","OF","G","PHI196607171",1,0,,,,
"1966N0299","parkw101",1966,"LAN","D","OF","CFG","NYN196606040",1,0,,,,
"1966N0300","parkw101",1966,"LAN","D","OF","LFG","NYN196606040",0,1,,,,
"1966N0301","willm102",1966,"LAN","D","SS","DP",,80,79,,"ADD",,
"1966N0302","perrr101",1966,"LAN","P",,"BFP","LAN196605290",7,8,,,,
"1966N0303","regap101",1966,"LAN","P",,"BFP","LAN196605290",10,9,,,,
"1966N0304","brese101",1966,"NYN","D","2B","G","NYN196607300",1,0,,,,
"1966N0305","brese101",1966,"NYN","D","SS","G","NYN196607300",0,1,,,,
"1966N0306","brese101",1966,"NYN","D","SS","DP","NYN196605082",0,1,,,,
"1966N0307","brese101",1966,"NYN","D","3B","DP","NYN196607182",0,1,,,,
"1966N0308","brese101",1966,"NYN","D","2B","DP","NYN196607300",1,0,,,,
"1966N0309","ellil101",1966,"NYN","D","OF","LFG","PIT196608110",1,0,,,,
"1966N0310","ellil101",1966,"NYN","D","OF","RFG","PIT196608110",0,1,,,,
"1966N0311","fitzs101",1966,"NYN","D","OF","CFG","NYN196609090",1,0,,,,
"1966N0312","fitzs101",1966,"NYN","D","OF","LFG","NYN196609090",0,1,,,,
"1966N0313","hickj103",1966,"NYN","D","OF","LFG","NYN196609051",1,0,,,,
"1966N0314","hickj103",1966,"NYN","D","OF","RFG","NYN196609051",0,1,,,,
"1966N0315","hickj103",1966,"NYN","D","OF","RFG","LAN196609120",1,0,,,,
"1966N0316","huntr101",1966,"NYN","D","2B","DP","NYN196605082",0,1,,,,
"1966N0317","jonec102",1966,"NYN","D","OF","RFG","SFN196607200",1,0,,,,
"1966N0318","jonec102",1966,"NYN","D","OF","G","SFN196607200",1,0,,,,
"1966N0319","jonec102",1966,"NYN","D","OF","RFG","SLN196606220",1,0,,,,
"1966N0320","jonec102",1966,"NYN","D","OF","CFG","SLN196606220",0,1,,,,
"1966N0321","jonec102",1966,"NYN","D","OF","RFG","PHI196608200",1,0,,,,
"1966N0322","jonec102",1966,"NYN","D","OF","CFG","PHI196608200",0,1,,,,
"1966N0323","jonec102",1966,"NYN","D","OF","LFG","NYN196609090",0,1,,,,
"1966N0324","krane101",1966,"NYN","D","1B","DP","NYN196605082",0,1,,,,
"1966N0325","lewij102",1966,"NYN","D","OF","G","LAN196609130",1,0,,,,
"1966N0326","lupla101",1966,"NYN","D","OF","LFG","PHI196607050",1,0,,,,
"1966N0327","lupla101",1966,"NYN","D","OF","RFG","PHI196607050",0,1,,,,
"1966N0328","lupla101",1966,"NYN","D","OF","LFG","PHI196607060",1,0,,,,
"1966N0329","lupla101",1966,"NYN","D","OF","RFG","PHI196607060",0,1,,,,
"1966N0330","lupla101",1966,"NYN","D","OF","LFG","PIT196607081",1,0,,,,
"1966N0331","lupla101",1966,"NYN","D","OF","RFG","PIT196607081",0,1,,,,
"1966N0332","lupla101",1966,"NYN","D","OF","LFG","NYN196604170",1,0,,,,
"1966N0333","swobr101",1966,"NYN","D","OF","LFG","LAN196609120",1,0,,,,
"1966N0334","swobr101",1966,"NYN","D","OF","RFG","LAN196609120",0,1,,,,
"1966N0335","brese101",1966,"NYN","D","3B","DP",,11,9,,"ADD",,
"1966N0336","brese101",1966,"NYN","D","SS","DP",,50,52,,"ADD",,
"1966N0337","gonzt101",1966,"PHI","D","OF","CFG","PHI196607160",1,0,,,,
"1966N0338","gonzt101",1966,"PHI","D","OF","LFG","PHI196607160",0,1,,,,
"1966N0339","ueckb101",1966,"PHI","D","C","DP","PHI196607030",1,2,,,,
"1966N0340","whitb105",1966,"PHI","D","1B","DP","PHI196607030",1,0,,,,
"1966N0341","whitb105",1966,"PHI","D","1B","DP","PHI196608200",1,0,,,,
"1966N0342","aloum101",1966,"PIT","D","OF","CFG","ATL196606180",1,0,,,,
"1966N0343","aloum101",1966,"PIT","D","OF","LFG","ATL196606180",0,1,,,,
"1966N0344","motam101",1966,"PIT","D","OF","LFG","ATL196606180",1,0,,,,
"1966N0345","bailb103",1966,"PIT","D","OF","LFG",,22,20,,"ADD",,
"1966N0346","bailb103",1966,"PIT","D","OF","G",,22,20,,"ADD",,
"1966N0347","clend101",1966,"PIT","D","1B","DP","PIT196609052",0,1,,,,
"1966N0348","starw101",1966,"PIT","D","1B","DP",,16,17,,"ADD",,
"1966N0349","alouj101",1966,"SFN","D","OF","LFG","SFN196605050",1,0,,,,,Y
"1966N0350","alouj101",1966,"SFN","D","OF","G","SFN196605050",1,0,,,,
"1966N0351","alouj101",1966,"SFN","D","OF","RFG","NYN196608040",1,0,,,,
"1966N0353","alouj101",1966,"SFN","D","OF","CFG","NYN196608040",0,1,,,,
"1966N0354","alouj101",1966,"SFN","D","OF","LFG","SFN196608270",1,0,,,,,Y
"1966N0355","alouj101",1966,"SFN","D","OF","LFG","PIT196610011",1,0,,,,,Y
"1966N0356","alouj101",1966,"SFN","D","OF","RFG","PIT196610011",0,1,,,,
"1966N0357","alouj101",1966,"SFN","D","OF","LFG",,51,59,,"ADD",,,Y
"1966N0358","alouj101",1966,"SFN","D","OF","RFG",,58,42,,"ADD",,,Y
"1966N0359","browo102",1966,"SFN","D","OF","CFG","NYN196608040",1,0,,,,
"1966N0360","browo102",1966,"SFN","D","OF","LFG","NYN196608040",0,1,,,,
