ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1898N0555,wagnb103,1898,BRO,O,,BB,BRO189810101,0,1,,,,ICI sheet has walks by team reversed,
1898N0556,donar101,1898,PHI,P,,BB,BRO189810101,1,6,,,,ICI sheet has walks by team reversed,
1898N0557,howeh101,1898,BRO,P,,BB,BRO189810101,6,1,,,,ICI sheet has walks by team reversed,
1898N0564,lachc101,1898,BRO,O,,AB,BRO189810120,4,5,,,,,
1898N0565,dunnj102,1898,BRO,P,,ER,BRO189810120,2,1,,,,,
1898N0580,sullj109,1898,BSN,P,,ER,BSN189805060,2,4,,,,,
1898N0582,klobf101,1898,BSN,P,,ER,BSN189805070,4,8,,,,,
1898N0583,seymc101,1898,NY1,P,,ER,BSN189805070,7,5,,,,,
1898N0589,jennh101,1898,BLN,O,,AB,BSN189805110,4,5,,,,,
1898N0590,klobf101,1898,BSN,P,,ER,BSN189805110,4,3,,,,,
1898N0593,kellj106,1898,BLN,O,,AB,BSN189805120,5,4,,,,,
1898N0594,hughj105,1898,BLN,P,,ER,BSN189805120,7,8,,,,,
1898N0598,millr103,1898,BRO,P,,ER,BSN189805130,4,6,,,,,
1898N0599,willv101,1898,BSN,P,,ER,BSN189805130,2,3,,,,,
1898N0601,kennb101,1898,BRO,P,,ER,BSN189805140,8,7,,,,,
1898N0602,klobf101,1898,BSN,P,,ER,BSN189805140,2,3,,,,,
1898N0604,yeagj101,1898,BRO,P,,ER,BSN189805170,11,8,,,,,
1898N0606,kilrm102,1898,CHN,P,,ER,BSN189805310,4,5,,,,,
1898N0607,isbef101,1898,CHN,P,,ER,BSN189806010,2,0,,,,,
1898N0608,woodw102,1898,CHN,P,,ER,BSN189806010,4,3,,,,,
1898N0613,loweb101,1898,BSN,O,,R,BSN189806070,1,0,,,,,
1898N0614,nichk101,1898,BSN,P,,ER,BSN189806070,0,2,,,,,
1898N0615,stahc101,1898,BSN,O,,R,BSN189806070,0,1,,,,,
1898N0616,hamib101,1898,BSN,O,,AB,BSN189806100,3,2,,,,,
1898N0617,nichk101,1898,BSN,P,,ER,BSN189806110,2,1,,,,,
1898N0618,piatw101,1898,PHI,P,,ER,BSN189806110,2,4,,,,,
1898N0620,donar101,1898,PHI,P,,ER,BSN189806130,5,2,,,,,
1898N0622,klobf101,1898,BSN,P,,ER,BSN189806140,1,0,,,,,
1898N0626,dunkd101,1898,PHI,P,,ER,BSN189806150,2,1,,,,,
1898N0627,lewit101,1898,BSN,P,,ER,BSN189806150,5,4,,,,,
1898N0634,nichk101,1898,BSN,P,,ER,BSN189806160,1,0,,,,,
1898N0636,longh101,1898,BSN,O,,H,BSN189806170,2,1,,,,,
1898N0638,tennf102,1898,BSN,O,,H,BSN189806170,2,3,,,,,
1898N0640,willv101,1898,BSN,P,,ER,BSN189806170,4,3,,,,,
1898N0648,lewit101,1898,BSN,P,,BB,BSN189806180,2,3,,OPP,,,
1898N0652,altrn101,1898,LS3,P,,ER,BSN189807141,1,2,,,,,
1898N0654,toddf101,1898,LS3,P,,ER,BSN189807141,8,6,,,,,
1898N0658,frasc101,1898,LS3,P,,IP,BSN189807142,11.2,12,,,,Game ended with two outs in 12th,
1898N0659,frasc101,1898,LS3,P,,ER,BSN189807142,7,8,,,,,
1898N0663,rhinb101,1898,PIT,P,,ER,BSN189807180,6,3,,,,,
1898N0664,gardj101,1898,PIT,P,,ER,BSN189807190,2,3,,,,,
1898N0665,klobf101,1898,BSN,P,,ER,BSN189807190,4,3,,,,,
1898N0668,gillg101,1898,SLN,P,,ER,BSN189807220,4,6,,,,,
1898N0671,cuppn101,1898,CL4,P,,ER,BSN189808130,5,4,,,,,
1898N0674,jonec107,1898,CL4,P,,ER,BSN189808152,5,3,,,,,
1898N0675,klobf101,1898,BSN,P,,ER,BSN189808160,2,1,,,,,
1898N0676,longh101,1898,BSN,O,,AB,BSN189808200,4,3,,,,,
1898N0677,dwyef101,1898,CIN,P,,ER,BSN189808200,2,1,,,,,
1898N0679,dwyef101,1898,CIN,P,,ER,BSN189808222,3,2,,,,,
1898N0683,klobf101,1898,BSN,P,,ER,BSN189808310,2,3,,,,,
1898N0686,mckee101,1898,CL4,O,,AB,BSN189809020,6,5,,,,,
1898N0690,lewit101,1898,BSN,P,,ER,BSN189809020,2,1,,,,,
1898N0695,hamib101,1898,BSN,O,,AB,BSN189809052,5,4,,,,,
1898N0699,weyhg101,1898,WSN,P,,ER,BSN189809052,3,4,,,,,
1898N0702,klobf101,1898,BSN,P,,ER,BSN189809060,0,3,,,,,
1898N0704,donob101,1898,WSN,P,,ER,BSN189809070,5,4,,,,,
1898N0708,glene101,1898,NY1,O,,BB,BSN189809100,1,2,,,,,
1898N0709,seymc101,1898,NY1,O,,AB,BSN189809100,4,5,,,,,
1898N0710,seymc101,1898,NY1,O,,BB,BSN189809100,1,0,,,,,
1898N0717,carsk102,1898,SLN,P,,ER,BSN189809140,1,2,,,,,
1898N0719,taylj102,1898,SLN,P,,ER,BSN189809140,5,7,,,,,
1898N0725,hughj102,1898,SLN,P,,ER,BSN189809152,8,3,,,,,
1898N0727,taylj102,1898,SLN,P,,ER,BSN189809160,6,10,,,,,
1898N0728,nichk101,1898,BSN,P,,ER,BSN189809170,4,3,,,,,
1898N0732,altrn101,1898,LS3,P,,ER,BSN189809200,10,9,,,,,
1898N0740,hartb106,1898,PIT,P,,ER,BSN189809210,7,6,,,,,
1898N0747,dunnj102,1898,BRO,P,,ER,BSN189809261,5,7,,,,,
1898N0751,willv101,1898,BSN,P,,ER,BSN189809270,1,0,,,,,
1898N0754,loweb101,1898,BSN,O,,AB,BSN189809290,5,4,,,,,
1898N0756,ortha101,1898,PHI,P,,ER,BSN189809290,8,7,,,,,
1898N0761,holmd101,1898,BLN,O,,SB,BSN189810030,1,0,,,,,
1898N0762,jennh101,1898,BLN,O,,SB,BSN189810030,1,0,,,,,
1898N0763,mcgrj101,1898,BLN,O,,SB,BSN189810030,1,0,,,,,
1898N0765,kitsf101,1898,BLN,P,,ER,BSN189810030,4,3,,,,,
1898N0767,maula101,1898,BLN,P,,ER,BSN189810030,6,8,,,,,
1898N0768,willv101,1898,BSN,P,,ER,BSN189810030,4,3,,,,,
1898N0772,frasc101,1898,LS3,P,,ER,CHN189804290,10,13,,,,,
1898N0775,isbef101,1898,CHN,P,,ER,CHN189805020,1,0,,,,,
1898N0782,isbef101,1898,CHN,P,,ER,CHN189805150,0,1,,,,,
1898N0783,younc102,1898,CL4,P,,ER,CHN189805160,5,3,,,,,
1898N0785,mcals101,1898,CL4,P,,ER,CHN189805170,10,11,,,,,
1898N0786,sudhw101,1898,SLN,P,,ER,CHN189805180,3,4,,,,,
1898N0790,woodw102,1898,CHN,P,,ER,CHN189805190,2,1,,,,,
1898N0791,kilrm102,1898,CHN,P,,ER,CHN189805200,4,3,,,,,
1898N0792,grifc101,1898,CHN,P,,ER,CHN189805210,1,2,,,,,
1898N0794,calln101,1898,CHN,P,,ER,CHN189805220,3,2,,,,,
1898N0798,woodw102,1898,CHN,P,,ER,CHN189805230,1,0,,,,,
1898N0803,isbef101,1898,CHN,P,,ER,CHN189805250,3,1,,,,,
1898N0804,kitsf101,1898,BLN,P,,ER,CHN189805250,11,10,,,,,
1898N0807,calln101,1898,CHN,P,,ER,CHN189805260,1,0,,,,,
1898N0808,wheeg102,1898,PHI,P,,ER,CHN189805260,1,0,,,,,
1898N0812,hughj102,1898,SLN,P,,ER,CHN189806142,5,6,,,,,
1898N0813,kilrm102,1898,CHN,P,,ER,CHN189806142,1,0,,,,,
1898N0817,hawlp101,1898,CIN,P,,ER,CHN189806160,6,3,,,,,
1898N0823,dwyef101,1898,CIN,P,,ER,CHN189806180,8,7,,,,,
1898N0825,thorw101,1898,CHN,P,,ER,CHN189806180,4,3,,,,,
1898N0829,breit101,1898,CIN,P,,ER,CHN189806190,6,5,,,,,
1898N0830,klobf101,1898,BSN,P,,ER,CHN189806210,10,8,,,,,
1898N0839,millr103,1898,BRO,P,,ER,CHN189806260,10,9,,,,,
1898N0842,steie101,1898,BRO,P,,ER,CHN189806270,6,5,,,,,
1898N0843,woodw102,1898,CHN,P,,ER,CHN189806270,1,3,,,,,
1898N0845,seymc101,1898,NY1,P,,ER,CHN189806300,7,6,,,,,
1898N0849,rusia101,1898,NY1,P,,ER,CHN189807010,3,2,,,,,
1898N0850,thorw101,1898,CHN,P,,ER,CHN189807010,3,2,,,,,
1898N0852,calln101,1898,CHN,P,,ER,CHN189807020,6,7,,,,,
1898N0858,woodw102,1898,CHN,P,,ER,CHN189807041,8,0,,,,,
1898N0859,younc102,1898,CL4,P,,ER,CHN189807042,2,3,,,,,
1898N0861,clarh102,1898,CHN,P,,ER,CHN189807050,1,2,,,,,
1898N0862,powej105,1898,CL4,P,,ER,CHN189807050,3,5,,,,,
1898N0863,calln101,1898,CHN,P,,ER,CHN189807060,2,0,,,,,
1898N0864,wilsz101,1898,CL4,P,,ER,CHN189807060,4,2,,,,,
1898N0867,mccob104,1898,CHN,O,,AB,CHN189807080,4,3,,,,,
1898N0868,hillb102,1898,CIN,P,,ER,CHN189807080,4,5,,,,,
1898N0869,woodw102,1898,CHN,P,,ER,CHN189807080,10,6,,,,,
1898N0872,calln101,1898,CHN,P,,ER,CHN189807240,7,6,,,,,
1898N0873,powej105,1898,CL4,P,,ER,CHN189807240,2,3,,,,,
1898N0874,webec101,1898,WSN,P,,ER,CHN189807300,8,7,,,,,
1898N0877,gettj101,1898,WSN,O,,2B,CHN189807310,1,0,,,,,
1898N0878,thorw101,1898,CHN,O,,SB,CHN189807310,0,1,,,,,
1898N0879,kilrm102,1898,CHN,P,,ER,CHN189807310,3,4,,,,,
1898N0880,greed103,1898,CHN,O,,RBI,CHN189810042,2,1,,,,,
1898N0881,weyhg101,1898,WSN,P,,ER,CHN189807310,2,7,,,,,
1898N0882,nopsj101,1898,BLN,P,,ER,CHN189808042,3,2,,,,,
1898N0885,isbef101,1898,CHN,P,,ER,CHN189808052,4,5,,,,,
1898N0886,donar101,1898,PHI,P,,ER,CHN189808060,1,0,,,,,
1898N0888,gardj101,1898,PIT,P,,ER,CHN189808070,1,2,,,,,
1898N0893,calln101,1898,CHN,P,,ER,CHN189808211,3,2,,,,,
1898N0895,kennb101,1898,BRO,P,,ER,CHN189808212,0,1,,,,,
1898N0898,grifc101,1898,CHN,P,,ER,CHN189808240,1,0,,,,,
1898N0900,lewit101,1898,BSN,P,,ER,CHN189808250,3,2,,,,,
1898N0905,grifc101,1898,CHN,P,,ER,CHN189808270,1,2,,,,,
1898N0906,seymc101,1898,NY1,P,,ER,CHN189808270,7,6,,,,,
1898N0909,calln101,1898,CHN,P,,ER,CHN189808280,6,1,,,,,
1898N0910,dohee101,1898,NY1,P,,ER,CHN189808280,6,5,,,,,
1898N0912,thorw101,1898,CHN,P,,ER,CHN189809030,6,5,,,,,
1898N0918,thorw101,1898,CHN,P,,ER,CHN189809052,1,4,,,,,
1898N0919,grifc101,1898,CHN,P,,ER,CHN189809112,3,2,,,,,
1898N0924,taylj101,1898,CHN,P,,ER,CHN189809250,3,4,,,,,
1898N0928,thorw101,1898,CHN,P,,ER,CHN189809260,3,2,,,,,
1898N0930,woodw102,1898,CHN,O,,BB,CHN189809270,0,1,,,,,
1898N0931,rosez101,1898,PIT,P,,BB,CHN189809270,3,4,,,,,
1898N0932,wilsz101,1898,CL4,P,,ER,CIN189804280,2,3,,,,,
1898N0933,woodw102,1898,CHN,P,,ER,CHN189809270,4,0,,,,,
1898N0958,irwic101,1898,CIN,O,,BB,CIN189804150,1,0,1898N0959,SWAP,,,
1898N0959,peith101,1898,CIN,O,,BB,CIN189804150,0,1,1898N0958,SWAP,,,
1898N0960,younc102,1898,CL4,P,,ER,CIN189804150,1,2,,,,,
1898N0963,brods101,1898,PIT,O,,3B,CIN189804210,1,0,,,,,
1898N0965,peith101,1898,CIN,O,,AB,CIN189804210,3,5,,,,,
1898N0966,dwyef101,1898,CIN,P,,ER,CIN189804210,3,2,,,,,
1898N0967,hollb103,1898,CIN,O,,BB,CIN189804220,3,4,1898N0968,SWAP,,,
1898N0968,peith101,1898,CIN,O,,BB,CIN189804220,1,0,1898N0967,SWAP,,,
1898N0969,hillb102,1898,CIN,P,,ER,CIN189804250,3,1,,,,,
1898N0977,grifc101,1898,CHN,P,,ER,CIN189804260,2,3,,,,,
1898N0989,mcphb101,1898,CIN,O,,AB,CIN189805010,3,4,,,,,
1898N0991,goarj101,1898,CIN,P,,ER,CIN189805010,1,2,,,,,
1898N0994,hawlp101,1898,CIN,P,,ER,CIN189805080,1,0,,,,,
1898N0999,hillb102,1898,CIN,P,,IP,CIN189805090,12,11.2,,,,,
1898N1000,hillb102,1898,CIN,P,,ER,CIN189805090,5,4,,,,,
1898N1001,hughj102,1898,SLN,P,,ER,CIN189805090,5,4,,,,,
1898N1008,corct101,1898,CIN,O,,SB,CIN189805122,0,1,,,,,
1898N1010,hawlp101,1898,CIN,O,,SB,CIN189805122,0,1,,,,,
1898N1035,willv101,1898,BSN,P,,ER,CIN189805200,4,3,,,,,
1898N1036,dwyef101,1898,CIN,P,,ER,CIN189805210,2,3,,,,,
1898N1041,milld105,1898,CIN,O,,BB,CIN189805230,0,1,1898N1042,SWAP,,,
1898N1042,peith101,1898,CIN,O,,BB,CIN189805230,1,0,1898N1041,SWAP,,,
1898N1043,hillb102,1898,CIN,P,,ER,CIN189805230,0,2,,,,,
1898N1044,kennb101,1898,BRO,P,,ER,CIN189805230,5,6,,,,,
1898N1046,beckj103,1898,CIN,O,,BB,CIN189805240,1,0,,,,,
1898N1047,grimj101,1898,BRO,O,,AB,CIN189805240,3,4,,,,,
1898N1048,hollb103,1898,CIN,O,,BB,CIN189805240,3,2,,,,,
1898N1049,lachc101,1898,BRO,O,,SB,CIN189805240,0,1,,,,,
1898N1050,milld105,1898,CIN,O,,BB,CIN189805240,0,1,,,,,
1898N1051,dwyef101,1898,CIN,P,,IP,CIN189805240,9,8.2,,,,,
1898N1052,millr103,1898,BRO,P,,BB,CIN189805240,4,3,,,,,
1898N1053,dunnj102,1898,BRO,P,,ER,CIN189805250,4,3,,,,,
1898N1055,hawlp101,1898,CIN,P,,ER,CIN189805250,4,3,,,,,
1898N1057,beckj103,1898,CIN,O,,BB,CIN189805260,0,1,,,,,
1898N1058,breit101,1898,CIN,O,,BB,CIN189805260,1,0,,,,,
1898N1059,hollb103,1898,CIN,O,,BB,CIN189805260,1,0,,,,,
1898N1061,mcphb101,1898,CIN,O,,AB,CIN189805260,4,3,,,,,
1898N1062,milld105,1898,CIN,O,,3B,CIN189805260,1,0,,,,,
1898N1064,breit101,1898,CIN,P,,ER,CIN189805260,6,4,,,,,
1898N1065,breit101,1898,CIN,P,,SO,CIN189805260,2,1,,,,,
1898N1066,gettc101,1898,NY1,P,,IP,CIN189805260,5,4,,,,,
1898N1067,gettc101,1898,NY1,P,,H,CIN189805260,3,5,,,,,
1898N1068,gettc101,1898,NY1,P,,ER,CIN189805260,0,1,,,,,
1898N1069,gettc101,1898,NY1,P,,BB,CIN189805260,2,1,,,,,
1898N1070,seymc101,1898,NY1,P,,IP,CIN189805260,3,4,,,,,
1898N1071,seymc101,1898,NY1,P,,H,CIN189805260,11,9,,,,,
1898N1072,seymc101,1898,NY1,P,,ER,CIN189805260,10,11,,,,,
1898N1081,dohee101,1898,NY1,P,,ER,CIN189805270,7,9,,,,,
1898N1082,beckj103,1898,CIN,O,,BB,CIN189805280,0,1,,,,,
1898N1083,gradm101,1898,NY1,O,,3B,CIN189805280,1,0,,,,,
1898N1084,steih101,1898,CIN,O,,AB,CIN189805280,3,4,,,,,
1898N1085,steih101,1898,CIN,O,,BB,CIN189805280,1,0,,,,,
1898N1086,hillb102,1898,CIN,P,,ER,CIN189805280,7,6,,,,,
1898N1087,dammb101,1898,CIN,P,,ER,CIN189806200,14,11,,,,,
1898N1097,hughj105,1898,BLN,P,,ER,CIN189806230,5,7,,,,,
1898N1123,breit101,1898,CIN,P,,ER,CIN189806260,11,9,,,,,
1898N1124,hawlp101,1898,CIN,P,,ER,CIN189806270,9,8,,,,,
1898N1125,mcphb101,1898,CIN,O,,BB,CIN189806290,0,1,,,,,
1898N1126,peith101,1898,CIN,O,,BB,CIN189806290,2,1,,,,,
1898N1127,smitm104,1898,CIN,O,,BB,CIN189806290,0,1,,,,,
1898N1128,breit101,1898,CIN,P,,ER,CIN189806290,3,0,,,,,
1898N1129,ortha101,1898,PHI,P,,BB,CIN189806290,2,3,,,,,
1898N1130,hawlp101,1898,CIN,P,,ER,CIN189806290,0,1,,,,,
1898N1131,ortha101,1898,PHI,P,,ER,CIN189806290,4,3,,,,,
1898N1132,delae101,1898,PHI,O,,AB,CIN189806300,7,6,,,,,
1898N1133,lajon101,1898,PHI,O,,AB,CIN189806300,4,3,,,,,
1898N1136,dunkd101,1898,PHI,P,,ER,CIN189807010,4,5,,,,,
1898N1138,dwyef101,1898,CIN,P,,ER,CIN189807010,0,2,,,,,
1898N1141,wheeg102,1898,PHI,P,,ER,CIN189807010,4,2,,,,,
1898N1143,coold101,1898,PHI,O,,AB,CIN189807020,4,3,,,,,
1898N1144,milld105,1898,CIN,O,,AB,CIN189807020,5,4,,,,,
1898N1145,hawlp101,1898,CIN,P,,ER,CIN189807020,3,4,,,,,
1898N1147,piatw101,1898,PHI,P,,ER,CIN189807020,8,5,,,,,
1898N1148,sudhw101,1898,SLN,P,,ER,CIN189807031,5,6,,,,,
1898N1151,esped101,1898,SLN,P,,ER,CIN189807032,8,5,,,,,
1898N1152,hillb102,1898,CIN,P,,ER,CIN189807032,7,5,,,,,
1898N1162,cunnb103,1898,LS3,P,,ER,CIN189807041,8,9,,,,,
1898N1177,breit101,1898,CIN,P,,ER,CIN189807100,6,5,,,,,
1898N1179,calln101,1898,CHN,P,,ER,CIN189807100,4,3,,,,,
1898N1184,grifm101,1898,BRO,O,,SB,CIN189807280,1,0,,,,,
1898N1185,hallb101,1898,BRO,O,,BB,CIN189807280,1,0,,,,,
1898N1186,irwic101,1898,CIN,O,,SB,CIN189807280,1,0,,,,,
1898N1187,jonef102,1898,BRO,O,,AB,CIN189807280,5,4,,,,,
1898N1188,jonef102,1898,BRO,O,,BB,CIN189807280,0,1,,,,,
1898N1190,shecj101,1898,BRO,O,,SB,CIN189807280,1,0,,,,,
1898N1191,steih101,1898,CIN,O,,SB,CIN189807280,1,0,,,,,
1898N1192,kennb101,1898,BRO,P,,ER,CIN189807280,6,5,,,,,
1898N1195,dammb101,1898,CIN,P,,ER,CIN189807290,4,3,,,,,
1898N1196,corct101,1898,CIN,O,,BB,CIN189807300,0,1,,,,,
1898N1197,mcbra101,1898,CIN,O,,BB,CIN189807300,2,1,,,,,
1898N1198,peith101,1898,CIN,O,,BB,CIN189807300,2,1,,,,,
1898N1199,steih101,1898,CIN,O,,BB,CIN189807300,0,1,,,,,
1898N1204,kennb101,1898,BRO,P,,ER,CIN189807310,9,8,,,,,
1898N1205,corct101,1898,CIN,O,,BB,CIN189808020,1,2,,,,,
1898N1206,hawlp101,1898,CIN,O,,BB,CIN189808020,1,0,,,,,
1898N1207,joycb101,1898,NY1,O,,2B,CIN189808020,1,2,,,,,
1898N1208,hillb102,1898,CIN,P,,ER,CIN189808020,7,6,,,,,
1898N1210,rusia101,1898,NY1,P,,ER,CIN189808020,5,3,,,,,
1898N1213,beckj103,1898,CIN,O,,SB,CIN189808041,2,0,,,,,
1898N1214,gleak101,1898,NY1,O,,SB,CIN189808041,1,0,,,,,
1898N1216,irwic101,1898,CIN,O,,SB,CIN189808041,1,0,,,,,
1898N1217,mcbra101,1898,CIN,O,,SB,CIN189808041,1,0,,,,,
1898N1218,milld105,1898,CIN,O,,SB,CIN189808041,1,0,,,,,
1898N1221,vaugf101,1898,CIN,O,,SB,CIN189808041,1,0,,,,,
1898N1225,doylj103,1898,NY1,O,,SB,CIN189808042,1,0,,,,,
1898N1226,gettc101,1898,NY1,O,,AB,CIN189808042,4,3,,,,,
1898N1228,gleak101,1898,NY1,O,,AB,CIN189808042,4,5,,,,,
1898N1230,hartf101,1898,NY1,O,,BB,CIN189808042,0,1,,,,,
1898N1231,joycb101,1898,NY1,O,,BB,CIN189808042,2,1,,,,,
1898N1232,gettc101,1898,NY1,P,,ER,CIN189808042,3,5,,,,,
1898N1233,hawlp101,1898,CIN,P,,ER,CIN189808042,0,2,,,,,
1898N1235,breit101,1898,CIN,P,,ER,CIN189808051,8,3,,,,,
1898N1236,carrb102,1898,NY1,P,,ER,CIN189808051,4,3,,,,,
1898N1242,corct101,1898,CIN,O,,AB,CIN189808052,4,3,,,,,
1898N1243,corct101,1898,CIN,O,,BB,CIN189808052,0,1,,,,,
1898N1244,doylj103,1898,NY1,O,,BB,CIN189808052,1,0,,,,,
1898N1245,gettc101,1898,NY1,O,,AB,CIN189808052,2,1,,,,,
1898N1246,gettc101,1898,NY1,O,,2B,CIN189808052,0,1,,,,,
1898N1247,gradm101,1898,NY1,O,,2B,CIN189808052,1,0,,,,,
1898N1248,hartf101,1898,NY1,O,,BB,CIN189808052,0,1,,,,,
1898N1249,hillb102,1898,CIN,O,,BB,CIN189808052,1,0,,,,,
1898N1250,hillb102,1898,CIN,O,,SB,CIN189808052,1,0,,,,,
1898N1251,irwic101,1898,CIN,O,,AB,CIN189808052,3,4,,,,,
1898N1252,irwic101,1898,CIN,O,,BB,CIN189808052,1,0,,,,,
1898N1253,peith101,1898,CIN,O,,BB,CIN189808052,1,0,,,,,
1898N1254,seymc101,1898,NY1,O,,AB,CIN189808052,0,1,,,,,
1898N1255,steih101,1898,CIN,O,,BB,CIN189808052,0,1,,,,,
1898N1256,steih101,1898,CIN,O,,SB,CIN189808052,1,0,,,,,
1898N1257,vaugf101,1898,CIN,O,,AB,CIN189808052,4,3,,,,,
1898N1258,vaugf101,1898,CIN,O,,BB,CIN189808052,0,1,,,,,
1898N1259,gettc101,1898,NY1,P,,ER,CIN189808052,4,5,,,,,
1898N1260,hillb102,1898,CIN,P,,SO,CIN189808052,3,2,,,,,
1898N1261,seymc101,1898,NY1,P,,ER,CIN189808052,3,2,,,,,
1898N1264,peith101,1898,CIN,O,,AB,CIN189808060,4,3,,,,,
1898N1266,steih101,1898,CIN,O,,AB,CIN189808060,4,3,,,,,
1898N1267,willv101,1898,BSN,P,,IP,CIN189808060,8.2,9,,,,Game ended with two outs in 9th inning,
1898N1269,kellj106,1898,BLN,O,,BB,CIN189808070,1,2,,,,,
1898N1270,mcgrj101,1898,BLN,O,,BB,CIN189808070,1,0,,,,,
1898N1271,smitm104,1898,CIN,O,,AB,CIN189808070,2,3,,,,,
1898N1272,dammb101,1898,CIN,P,,ER,CIN189808070,1,0,,,,,
1898N1273,nopsj101,1898,BLN,P,,ER,CIN189808070,4,2,,,,,
1898N1277,lewit101,1898,BSN,P,,ER,CIN189808101,1,0,,,,,
1898N1282,dwyef101,1898,CIN,P,,ER,CIN189808102,0,1,,,,,
1898N1286,dammb101,1898,CIN,P,,ER,CIN189808250,9,8,,,,,
1898N1288,jennh101,1898,BLN,O,,BB,CIN189808260,0,2,,OPP,,,
1898N1291,nopsj101,1898,BLN,P,,ER,CIN189808260,6,4,,,,,
1898N1293,fifij101,1898,PHI,P,,ER,CIN189808270,3,2,,,,,
1898N1299,peith101,1898,CIN,O,,AB,CIN189808281,4,5,,,,,
1898N1300,rhinb101,1898,PIT,P,,ER,CIN189808281,8,9,,,,,
1898N1301,donop101,1898,PIT,O,,R,CIN189808282,1,0,,,,,
1898N1302,dwyef101,1898,CIN,P,,R,CIN189808282,5,4,,,,,
1898N1303,dwyef101,1898,CIN,P,,ER,CIN189808282,5,4,,,,,
1898N1305,hastc101,1898,PIT,P,,ER,CIN189808282,6,3,,,,,
1898N1309,breit101,1898,CIN,P,,ER,CIN189808290,1,3,,,,,
1898N1311,dammb101,1898,CIN,P,,ER,CIN189808290,7,5,,,,,
1898N1314,dwyef101,1898,CIN,P,,ER,CIN189808300,6,5,,,,,
1898N1319,breit101,1898,CIN,P,,ER,CIN189808310,4,3,,,,,
1898N1330,weyhg101,1898,WSN,P,,ER,CIN189809010,2,4,,,,,
1898N1332,dinnb101,1898,WSN,P,,ER,CIN189809030,4,3,,,,,
1898N1334,powej105,1898,CL4,O,,AB,CIN189809040,2,3,,,,,
1898N1335,younc102,1898,CL4,P,,ER,CIN189809051,3,1,,,,,
1898N1336,vaugf101,1898,CIN,O,,AB,CIN189809052,3,2,,,,,
1898N1337,cuppn101,1898,CL4,P,,IP,CIN189809052,5,4.2,,,,,
1898N1338,calln101,1898,CHN,O,,AB,CIN189809060,3,2,,,,,
1898N1343,calln101,1898,CHN,P,,ER,CIN189809060,6,8,,,,,
1898N1344,dammb101,1898,CIN,P,,ER,CIN189809060,1,0,,,,,
1898N1346,dwyef101,1898,CIN,P,,ER,CIN189809060,6,7,,,,,
1898N1348,woodw102,1898,CHN,P,,ER,CIN189809060,1,0,,,,,
1898N1353,breit101,1898,CIN,P,,ER,CIN189809070,11,12,,,,,
1898N1356,mcbra101,1898,CIN,O,,3B,CIN189809100,1,0,,,,,
1898N1357,milld105,1898,CIN,O,,AB,CIN189809100,4,3,,,,,
1898N1358,cunnb103,1898,LS3,P,,ER,CIN189809100,0,1,,,,,
1898N1360,dammb101,1898,CIN,O,,RBI,CIN189809110,1,0,,,,,
1898N1361,hawlp101,1898,CIN,P,,ER,CIN189809100,2,1,,,,,
1898N1362,woodb101,1898,CIN,O,,RBI,CIN189809110,1,0,,,,,
1898N1363,vaugf101,1898,CIN,O,,RBI,CIN189809110,1,2,,,,,
1898N1364,mcphb101,1898,CIN,O,,RBI,CIN189809110,0,1,,,,,
1898N1365,dwyef101,1898,CIN,P,,ER,CIN189809110,2,3,,,,,
1898N1374,hawlp101,1898,CIN,P,,ER,CIN189809260,4,3,,,,,
1898N1379,dammb101,1898,CIN,P,,ER,CIN189809270,2,1,,,,,
1898N1380,wilsz101,1898,CL4,P,,ER,CIN189809270,7,5,,,,,
1898N1387,harld101,1898,SLN,O,,AB,CIN189810012,4,5,,,,,
1898N1389,colep101,1898,CIN,P,,ER,CIN189810012,6,3,,,,,
1898N1401,steih101,1898,CIN,O,,AB,CIN189810032,3,2,,,,,
1898N1454,breit101,1898,CIN,P,,ER,CIN189810091,4,0,,,,,
1898N1518,deckg101,1898,SLN,O,,AB,CL4189804300,3,4,,,,,
1898N1519,mcals101,1898,CL4,P,,ER,CL4189805032,2,1,,,,,
1898N1520,sudhw101,1898,SLN,P,,ER,CL4189805032,2,0,,,,,
1898N1521,mcalj102,1898,CL4,O,,SB,CL4189805040,1,0,,,,,
1898N1523,blakh101,1898,CL4,O,,BB,CL4189805071,1,0,,,,,
1898N1524,crigl101,1898,CL4,O,,BB,CL4189805071,1,2,,,,,
1898N1526,mckee101,1898,CL4,O,,BB,CL4189805071,0,1,,,,,
1898N1528,younc102,1898,CL4,O,,BB,CL4189805071,1,0,,,,,
1898N1532,burkj101,1898,CL4,O,,BB,CL4189805090,1,0,,,,,
1898N1533,kelbg101,1898,CL4,O,,AB,CL4189805090,2,1,,,,,
1898N1534,mcals101,1898,CL4,O,,AB,CL4189805090,0,1,,,,,
1898N1535,grifc101,1898,CHN,P,,BB,CL4189805090,2,1,,,,,
1898N1536,wilsz101,1898,CL4,P,,ER,CL4189805090,1,4,,,,,
1898N1538,thorw101,1898,CHN,P,,ER,CL4189805120,6,5,,,,,
1898N1539,nashb101,1898,PHI,O,,AB,CL4189805211,4,3,,,,,
1898N1541,mcjad101,1898,BLN,P,,ER,CL4189805260,3,4,,,,,
1898N1544,blakh101,1898,CL4,O,,BB,CL4189806120,0,1,,,,,
