ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1956A0379","ditma101",1956,"KC1","P",,"IP","CLE195609260",2.1,2.2,,,,
"1956A0380","gormt102",1956,"KC1","P",,"WP","BAL195606092",0,1,,,,
"1956A0381","gormt102",1956,"KC1","P",,"ER","KC1195606160",1,0,,,,
"1956A0382","gormt102",1956,"KC1","P",,"BFP","KC1195606260",34,33,,,,
"1956A0383","gormt102",1956,"KC1","P",,"BFP","KC1195607300",18,19,,,,
"1956A0386","herrt102",1956,"KC1","P",,"BFP","KC1195604260",7,6,,,,
"1956A0387","herrt102",1956,"KC1","P",,"SH","KC1195604260",1,0,,,,
"1956A0388","kretl101",1956,"KC1","P",,"BFP","KC1195604260",24,25,,,,
"1956A0389","kretl101",1956,"KC1","P",,"SH","KC1195604260",0,1,,,,
"1956A0390","kretl101",1956,"KC1","P",,"WP","KC1195605301",0,1,,,,
"1956A0391","kretl101",1956,"KC1","P",,"BFP","KC1195606150",28,32,,,,
"1956A0392","kretl101",1956,"KC1","P",,"WP","KC1195609070",0,1,,,,
"1956A0393","kretl101",1956,"KC1","P",,"IP","CHA195609232",3,2,,,,
"1956A0394","kretl101",1956,"KC1","P",,"BFP","CHA195609232",13,7,,,,
"1956A0395","kretl101",1956,"KC1","P",,"H","CHA195609232",5,2,,,,
"1956A0396","kretl101",1956,"KC1","P",,"R","CHA195609232",1,0,,,,
"1956A0397","kretl101",1956,"KC1","P",,"ER","CHA195609232",1,0,,,,
"1956A0398","lasot101",1956,"KC1","P",,"BFP","NYA195606060",15,14,,,,
"1956A0399","lasot101",1956,"KC1","P",,"BFP","NYA195606070",13,12,,,,
"1956A0400","mcmaj102",1956,"KC1","P",,"BFP","KC1195607280",9,8,,,,
"1956A0401","mcmaj102",1956,"KC1","P",,"ER","CLE195608191",1,0,,,,
"1956A0402","mcmaj102",1956,"KC1","P",,"WP","CHA195609232",1,0,,,,
"1956A0403","shanb102",1956,"KC1","P",,"BFP","NYA195606070",12,13,,,,
"1956A0404","shanb102",1956,"KC1","P",,"BFP","KC1195607280",17,18,,,,
"1956A0405","shanb102",1956,"KC1","P",,"IP","WS1195608240",4.1,4.2,,,,
"1956A0406","shanb102",1956,"KC1","P",,"IP","KC1195609150",3.1,3.2,,,,
"1956A0407","byrnt101",1956,"NYA","P",,"BFP","NYA195606090",11,12,,,,
"1956A0408","byrnt101",1956,"NYA","P",,"SO","NYA195607140",4,0,,,,
"1956A0409","coler101",1956,"NYA","P",,"BFP","NYA195606130",9,8,,,,
"1956A0410","coler101",1956,"NYA","P",,"BFP","NYA195606300",4,3,,,,
"1956A0411","coler101",1956,"NYA","P",,"BFP","NYA195607030",30,31,,,,
"1956A0412","coler101",1956,"NYA","P",,"BFP","NYA195608110",11,13,,,,
"1956A0414","fordw101",1956,"NYA","P",,"BFP","NYA195606080",29,28,,,,
"1956A0415","fordw101",1956,"NYA","P",,"BFP","NYA195607011",28,29,,,,
"1956A0416","fordw101",1956,"NYA","P",,"WP","KC1195609130",0,1,,,,
"1956A0417","grimb102",1956,"NYA","P",,"R","NYA195605040",2,1,,,,
"1956A0418","grimb102",1956,"NYA","P",,"ER","NYA195605040",1,0,,,,
"1956A0419","grimb102",1956,"NYA","P",,"BFP","NYA195606090",5,4,,,,
"1956A0420","kuckj101",1956,"NYA","P",,"BFP","BOS195607041",34,33,,,,
"1956A0421","kuckj101",1956,"NYA","P",,"SH","BOS195607041",1,0,,,,
"1956A0422","larsd102",1956,"NYA","P",,"SO","NYA195607140",0,4,,,,
"1956A0423","larsd102",1956,"NYA","P",,"BFP","NYA195608210",14,13,,,,
"1956A0424","mcdem102",1956,"NYA","P",,"BFP","NYA195606080",20,21,,,,
"1956A0425","mcdem102",1956,"NYA","P",,"BFP","NYA195608110",10,9,,,,
"1956A0426","mcdem102",1956,"NYA","P",,"BFP","NYA195608210",23,24,,,,
"1956A0427","morgt101",1956,"NYA","P",,"BFP","NYA195606130",4,5,,,,
"1956A0428","morgt101",1956,"NYA","P",,"BFP","NYA195607011",7,6,,,,
"1956A0429","morgt101",1956,"NYA","P",,"BFP","DET195608030",6,7,,,,
"1956A0430","sturt101",1956,"NYA","P",,"BFP","NYA195607030",20,19,,,,
"1956A0431","sturt101",1956,"NYA","P",,"SO","KC1195607280",6,5,,,,
"1956A0432","terrr101",1956,"NYA","P",,"BFP","BOS195608060",25,24,,,,
"1956A0433","terrr101",1956,"NYA","P",,"SF","BOS195608060",1,0,,,,
"1956A0434","terrr101",1956,"NYA","P",,"BFP","NYA195608110",22,21,,,,
"1956A0435","turlb101",1956,"NYA","P",,"R","NYA195605040",4,5,,,,
"1956A0436","turlb101",1956,"NYA","P",,"ER","NYA195605040",3,4,,,,
"1956A0437","turlb101",1956,"NYA","P",,"BFP","NYA195606300",3,4,,,,
"1956A0438","byerb103",1956,"WS1","P",,"SH","NYA195606290",1,0,,,,
"1956A0439","byerb103",1956,"WS1","P",,"BFP","WS1195607130",7,8,,,,
"1956A0440","byerb103",1956,"WS1","P",,"SH","WS1195607130",0,1,,,,
"1956A0441","chakb101",1956,"WS1","P",,"IP","BOS195605250",1.2,1.1,,,,
"1956A0442","chakb101",1956,"WS1","P",,"BFP","WS1195606120",15,5,,,,
"1956A0443","chakb101",1956,"WS1","P",,"ER","WS1195606120",4,5,,,,
"1956A0445","chakb101",1956,"WS1","P",,"ER","DET195609110",5,4,,,,
"1956A0446","clevt101",1956,"WS1","P",,"R","BAL195605280",0,1,,,,
"1956A0447","pascc102",1956,"WS1","P",,"H","KC1195606210",4,3,,,,
"1956A0448","pascc102",1956,"WS1","P",,"HR","KC1195606210",0,1,,,,,"Y"
"1956A0449","pascc102",1956,"WS1","P",,"SF","KC1195606210",1,0,,,,
"1956A0450","pascc102",1956,"WS1","P",,"IBB","WS1195608250",0,1,,,,
"1956A0451","pascc102",1956,"WS1","P",,"SO","NYA195609080",1,0,,,,
"1956A0452","ramop101",1956,"WS1","P",,"IP","BOS195605250",7.1,7.2,,,,
"1956A0453","ramop101",1956,"WS1","P",,"H","KC1195606210",6,7,,,,
"1956A0454","ramop101",1956,"WS1","P",,"HR","KC1195606210",2,1,,,,,"Y"
"1956A0455","ramop101",1956,"WS1","P",,"SH","NYA195606290",0,1,,,,
"1956A0456","ramop101",1956,"WS1","P",,"BFP","NYA195607012",1,2,,,,
"1956A0457","stewb103",1956,"WS1","P",,"WP","BOS195605271",1,0,,,,
"1956A0458","stewb103",1956,"WS1","P",,"BFP","NYA195607012",24,22,,,,
"1956A0459","stewb103",1956,"WS1","P",,"SH","NYA195607012",1,0,,,,
"1956A0460","stewb103",1956,"WS1","P",,"BFP","CHA195607310",15,14,,,,
"1956A0461","stewb103",1956,"WS1","P",,"BFP","WS1195609031",23,22,,,,
"1956A0462","stewb103",1956,"WS1","P",,"SH","WS1195609031",1,0,,,,
"1956A0463","stobc101",1956,"WS1","P",,"WP","NYA195606300",1,2,,,,
"1956A0464","stobc101",1956,"WS1","P",,"ER","WS1195608230",2,3,,,,
"1956A0465","stobc101",1956,"WS1","P",,"ER","WS1195609301",3,4,,,,
"1956A0466","stond102",1956,"WS1","P",,"BFP","NYA195607012",4,5,,,,
"1956A0467","stond102",1956,"WS1","P",,"SH","NYA195607012",0,1,,,,
"1956A0468","stond102",1956,"WS1","P",,"IBB","WS1195609060",1,0,,,,
"1956A0469","stond102",1956,"WS1","P",,"ER","DET195609110",4,5,,,,
"1956A0470","wiesb101",1956,"WS1","P",,"R","BAL195605280",5,4,,,,
"1956A0471","dierc101",1956,"BAL","O",,"G","BAL195604260",1,0,,,,
"1956A0472","dierc101",1956,"BAL","D","OF","G","BAL195604260",1,0,,,,
"1956A0473","dierc101",1956,"BAL","D","OF","RFG","BAL195604260",1,0,,,,
"1956A0474","dierc101",1956,"BAL","D","OF","G","WS1195604280",1,0,,,,
"1956A0475","dierc101",1956,"BAL","D","OF","CFG","WS1195604280",1,0,,,,
"1956A0480","fornm101",1956,"BAL","O",,"SO",,4,5,,"ADD",,
"1956A0481","moorr101",1956,"BAL","O",,"SO",,20,21,,"ADD",,
"1956A0482","fornm101",1956,"BAL","P",,"BFP","BAL195605280",14,0,,,,"Missed correct date of trade"
"1956A0484","fornm101",1956,"BAL","P",,"H","BAL195605280",2,0,,,,"Missed correct date of trade"
"1956A0486","fornm101",1956,"BAL","P",,"SO","BAL195605280",1,0,,,,"Missed correct date of trade"
"1956A0488","fornm101",1956,"BAL","P",,"BB","BAL195605280",3,0,,,,"Missed correct date of trade"
"1956A0490","fornm101",1956,"BAL","P",,"IBB","BAL195605280",1,0,,,,"Missed correct date of trade"
"1956A0492","boydb102",1956,"BAL","D","1B","DP","BAL195609090",0,1,,,,
"1956A0493","everh101",1956,"BAL","D","OF","LFG",,4,3,,"ADD",,
"1956A0494","everh101",1956,"BAL","D","OF","RFG","KC1195606160",0,1,,,,
"1956A0495","frant101",1956,"BAL","D","OF","RFG","BAL195604221",1,0,,,,
"1956A0496","miraw101",1956,"BAL","D","SS","ERR","KC1195609162",2,1,,,,
"1956A0497","miraw101",1956,"BAL","D","SS","DP","BAL195609090",1,0,,,,
"1956A0498","nelst102",1956,"BAL","D","OF","LFG","DET195606220",1,0,,,,
"1956A0499","phild102",1956,"BAL","D","OF","RFG","NYA195605132",1,0,"1956A0500","SWAP",,
"1956A0500","phild102",1956,"BAL","D","OF","LFG","NYA195605132",0,1,"1956A0499","SWAP",,
"1956A0501","phild102",1956,"BAL","D","OF","RFG","KC1195605160",1,0,"1956A0502","SWAP",,
"1956A0502","phild102",1956,"BAL","D","OF","LFG","KC1195605160",0,1,"1956A0501","SWAP",,
"1956A0503","triag101",1956,"BAL","D","1B","G","BAL195605040",1,0,"1956A0504","SWAP",,
"1956A0504","triag101",1956,"BAL","D","C","G","BAL195605040",0,1,"1956A0503","SWAP",,
"1956A0505","triag101",1956,"BAL","D","1B","DP","BAL195605040",1,0,"1956A0506","SWAP",,
"1956A0506","triag101",1956,"BAL","D","C","DP","BAL195605040",0,1,"1956A0505","SWAP",,
"1956A0507","willd104",1956,"BAL","D","3B","ERR","CLE195606270",0,1,,,,
"1956A0508","willd104",1956,"BAL","D","1B","G","BAL195607211",0,1,,,,
"1956A0509","triag101",1956,"BAL","D","C","DP","WS1195609050",0,1,,,,
"1956A0510","dierc101",1956,"BAL","D","OF","RFG","BAL195604200",0,1,"1956A0511","SWAP",,
"1956A0511","dierc101",1956,"BAL","D","3B","G","BAL195604200",1,0,"1956A0510","SWAP",,
"1956A0512","triag101",1956,"BAL","D","1B","DP","BAL195604250",1,0,,,,
"1956A0513","stepg101",1956,"BOS","O",,"G","BOS195609260",1,0,,,,
"1956A0514","stepg101",1956,"BOS","D","OF","G","BOS195609260",1,0,,,,
"1956A0515","stepg101",1956,"BOS","D","OF","LFG","BOS195609260",1,0,,,,
"1956A0516","deloi101",1956,"BOS","P",,"IP",,129.1,128.1,,"ADD",,
"1956A0517","bollm101",1956,"BOS","D","3B","G","CLE195609142",1,0,,,,"no 3Bman at end of game for BOS"
"1956A0518","buddd101",1956,"BOS","D","SS","ERR","BOS195609050",0,1,,,,
"1956A0519","throf101",1956,"BOS","D","OF","RFG","NYA195609300",1,0,"1956A0520","SWAP",,
"1956A0520","throf101",1956,"BOS","D","OF","LFG","NYA195609300",0,1,"1956A0519","SWAP",,
"1956A0521","throf101",1956,"BOS","D","OF","ERR","KC1195605190",1,0,,,,
"1956A0522","whits103",1956,"BOS","D","C","DP","KC1195605180",1,0,,,,
"1956A0523","fornm101",1956,"CHA","P",,"BFP",,65,79,,,,"Missed correct date of trade"
"1956A0524","fornm101",1956,"CHA","P",,"H",,20,22,,,,"Missed correct date of trade"
"1956A0525","fornm101",1956,"CHA","P",,"SO",,5,6,,,,"Missed correct date of trade"
"1956A0526","fornm101",1956,"CHA","P",,"BB",,3,6,,,,"Missed correct date of trade"
"1956A0527","fornm101",1956,"CHA","P",,"IBB",,0,1,,,,"Missed correct date of trade"
"1956A0528","stalg103",1956,"CHA","P",,"IP","CHA195609010",6.0,6.1,"1956A0529","SWAP",,
"1956A0529","lapap102",1956,"CHA","P",,"IP","CHA195609010",2.0,1.2,"1956A0528","SWAP",,
"1956A0531","delsj101",1956,"CHA","D","OF","G","CHA195607070",1,0,,,,
"1956A0532","delsj101",1956,"CHA","D","OF","RFG","CHA195607070",1,0,,,,
"1956A0533","phild102",1956,"CHA","D","OF","LFG","CHA195606171",0,1,,,,
"1956A0534","phild102",1956,"CHA","D","OF","LFG",,14,17,,"ADD",,
"1956A0535","phild102",1956,"CHA","D","OF","RFG",,22,19,,"ADD",,
"1956A0536","minom101",1956,"CHA","D","OF","LFG",,148,147,,"COPY",,
"1956A0537","rivej101",1956,"CHA","D","OF","RFG","CHA195607082",0,1,,"SWAP",,
"1956A0538","rivej101",1956,"CHA","D","OF","CFG","CHA195607082",1,0,,"SWAP",,
"1956A0539","rivej101",1956,"CHA","D","OF","RFG",,120,122,,"ADD",,
"1956A0540","rivej101",1956,"CHA","D","OF","CFG",,16,14,,"ADD",,
"1956A0541","stalg103",1956,"CHA","P",,"R",,37,41,,"ADD",,,"Y"
"1956A0542","stalg103",1956,"CHA","P",,"ER",,30,33,,"ADD",,
"1956A0543","wertv101",1956,"CLE","O",,"SO",,88,87,,"ADD",,
"1956A0544","wertv101",1956,"CLE","O",,"BB",,74,75,,"ADD",,
"1956A0545","lemob101",1956,"CLE","P",,"IP","NYA195607120",5.1,5.0,,,,
"1956A0546","lemob101",1956,"CLE","P",,"WP","CLE195605201",1,0,,,,
"1956A0547","lemob101",1956,"CLE","P",,"WP","CHA195605271",0,1,,,,
"1956A0548","mclic101",1956,"CLE","P",,"IP","CLE195605160",0.2,1.0,,,,
"1956A0549","mclic101",1956,"CLE","P",,"IP","CLE195605302",0.1,0.2,,,,
"1956A0550","scorh101",1956,"CLE","P",,"BFP",,1032,1022,,"ADD",,
"1956A0551","wynne101",1956,"CLE","P",,"BFP",,1142,1144,,"ADD",,
"1956A0552","wertv101",1956,"CLE","D","1B","DP","CLE195606210",2,1,,,,
"1956A0553","avilb101",1956,"CLE","D","2B","DP","CLE195606210",3,2,,,,
"1956A0554","hegaj101",1956,"CLE","D","C","G","CLE195605302",0,1,,,,"pinch hit in bottom of 9th"
"1956A0555","strig102",1956,"CLE","D","2B","G","CLE195606170",1,0,,,,
"1956A0556","smita102",1956,"CLE","D","OF","G","DET195604270",1,0,,,,
"1956A0557","smita102",1956,"CLE","D","OF","RFG","DET195604270",1,0,,,,
"1956A0558","smita102",1956,"CLE","D","OF","RFG","CLE195605280",1,0,"1956A0559","SWAP",,
"1956A0559","smita102",1956,"CLE","D","OF","LFG","CLE195605280",0,1,"1956A0558","SWAP",,
"1956A0560","smita102",1956,"CLE","D","OF","LFG","BOS195608230",1,0,"1956A0561","SWAP",,
"1956A0561","smita102",1956,"CLE","D","OF","CFG","BOS195608230",0,1,"1956A0560","SWAP",,
"1956A0562","smita102",1956,"CLE","D","OF","LFG","WS1195608260",1,0,"1956A0563","SWAP",,
"1956A0563","smita102",1956,"CLE","D","OF","CFG","WS1195608260",0,1,"1956A0562","SWAP",,
"1956A0564","smita102",1956,"CLE","D","OF","LFG","BAL195608290",1,0,"1956A0565","SWAP",,
"1956A0565","smita102",1956,"CLE","D","OF","RFG","BAL195608290",0,1,"1956A0564","SWAP",,
"1956A0566","bertr101",1956,"DET","D","2B","DP","CLE195604221",2,1,,,,
"1956A0567","kuenh101",1956,"DET","D","SS","DP","CLE195604221",2,1,,,,
"1956A0568","torge101",1956,"DET","D","1B","DP","CLE195604221",2,1,,,,
"1956A0569","hickb101",1956,"DET","D","SS","G","DET195605202",1,0,,,,"official totals have no SS at end of game"
"1956A0570","kalia101",1956,"DET","D","OF","DP","KC1195607010",1,0,,,,
"1956A0571","ditma101",1956,"KC1","O",,"AB","CHA195607042",0,1,,,,
"1956A0572","zerng101",1956,"KC1","O",,"AB","KC1195606210",3,4,,,,
"1956A0573","burnw101",1956,"KC1","P",,"IP","KC1195608150",7.1,7.2,,,,
"1956A0574","gormt102",1956,"KC1","P",,"IP","KC1195607300",4.2,5.0,,,,
"1956A0575","harrb102",1956,"KC1","P",,"IP",,39.2,37.2,,"ADD",,
"1956A0578","finij101",1956,"KC1","D","3B","DP","KC1195607060",2,1,,,,
"1956A0580","kretl101",1956,"KC1","D","P","ERR","KC1195608120",1,0,,,,
"1956A0582","simph101",1956,"KC1","D","OF","CFG","KC1195606240",1,0,"1956A0583","SWAP",,
"1956A0583","simph101",1956,"KC1","D","OF","RFG","KC1195606240",0,1,"1956A0582","SWAP",,
"1956A0584","simph101",1956,"KC1","D","OF","CFG","KC1195606250",1,0,"1956A0585","SWAP",,
"1956A0585","simph101",1956,"KC1","D","OF","RFG","KC1195606250",0,1,"1956A0584","SWAP",,
"1956A0586","simph101",1956,"KC1","D","OF","CFG","KC1195606260",1,0,"1956A0587","SWAP",,
"1956A0587","simph101",1956,"KC1","D","OF","RFG","KC1195606260",0,1,"1956A0586","SWAP",,
"1956A0588","simph101",1956,"KC1","D","OF","CFG","KC1195606270",1,0,"1956A0589","SWAP",,
"1956A0589","simph101",1956,"KC1","D","OF","RFG","KC1195606270",0,1,"1956A0588","SWAP",,
"1956A0590","grotj102",1956,"KC1","D","OF","LFG","CLE195608192",1,0,,,,
"1956A0591","grotj102",1956,"KC1","D","OF","G","CLE195608192",1,0,,,,
"1956A0592","baxem101",1956,"KC1","D","SS","DP","KC1195607060",1,2,,,,
"1956A0593","finij101",1956,"KC1","D","2B","ERR",,9,7,,"SWAP",,
"1956A0594","finij101",1956,"KC1","D","3B","ERR",,7,9,,"SWAP",,
"1956A0595","pisoj101",1956,"KC1","D","OF","CFG",,9,0,,"COPY",,
"1956A0596","pisoj101",1956,"KC1","D","OF","LFG",,0,9,,"COPY",,
"1956A0597","carea101",1956,"NYA","O",,"AB","BAL195605250",5,4,,,,
"1956A0598","howae101",1956,"NYA","O",,"AB","BAL195605250",4,5,,,,
"1956A0599","byrnt101",1956,"NYA","P",,"SO",,50,52,,"ADD",,
"1956A0600","kuckj101",1956,"NYA","P",,"IP","NYA195607120",7.1,7.2,,,,
"1956A0601","berry101",1956,"NYA","D","C","ERR","NYA195606090",1,2,,,,
"1956A0602","carea101",1956,"NYA","D","3B","ERR","NYA195606090",2,1,,,,
"1956A0603","carea101",1956,"NYA","D","3B","ERR","NYA195606050",1,0,,,,
"1956A0604","cervb101",1956,"NYA","D","OF","LFG","BAL195604250",1,0,"1956A0605","SWAP",,
"1956A0605","cervb101",1956,"NYA","D","OF","RFG","BAL195604250",0,1,"1956A0604","SWAP",,
"1956A0606","colej106",1956,"NYA","D","2B","G","KC1195607280",1,0,,,,
"1956A0607","collj101",1956,"NYA","D","OF","LFG","KC1195607270",1,0,"1956A0608","SWAP",,
"1956A0608","collj101",1956,"NYA","D","OF","RFG","KC1195607270",0,1,"1956A0607","SWAP",,
"1956A0609","slaue101",1956,"NYA","D","OF","RFG","DET195609150",1,0,"1956A0610","SWAP",,
"1956A0610","slaue101",1956,"NYA","D","OF","LFG","DET195609150",0,1,"1956A0609","SWAP",,
"1956A0611","herzw101",1956,"WS1","D","OF","LFG","BAL195605290",1,0,"1956A0612","SWAP",,
"1956A0612","herzw101",1956,"WS1","D","OF","CFG","BAL195605290",0,1,"1956A0611","SWAP",,
"1956A0613","herzw101",1956,"WS1","D","OF","LFG","KC1195606190",1,0,"1956A0614","SWAP",,
"1956A0614","herzw101",1956,"WS1","D","OF","CFG","KC1195606190",0,1,"1956A0613","SWAP",,
"1956A0615","lemoj101",1956,"WS1","D","OF","LFG","WS1195605050",1,0,"1956A0616","SWAP",,
"1956A0616","lemoj101",1956,"WS1","D","OF","RFG","WS1195605050",0,1,"1956A0615","SWAP",,
"1956A0617","lemoj101",1956,"WS1","D","OF","LFG","WS1195605061",1,0,"1956A0618","SWAP",,
"1956A0618","lemoj101",1956,"WS1","D","OF","RFG","WS1195605061",0,1,"1956A0617","SWAP",,
"1956A0619","lemoj101",1956,"WS1","D","OF","LFG","WS1195605062",1,0,"1956A0620","SWAP",,
"1956A0620","lemoj101",1956,"WS1","D","OF","RFG","WS1195605062",0,1,"1956A0619","SWAP",,
"1956A0621","lemoj101",1956,"WS1","D","OF","LFG","WS1195606032",1,0,,,,
"1956A0622","olsok101",1956,"WS1","D","OF","CFG","KC1195606190",1,0,"1956A0623","SWAP",,
"1956A0623","olsok101",1956,"WS1","D","OF","LFG","KC1195606190",0,1,"1956A0622","SWAP",,
"1956A0624","orave101",1956,"WS1","D","OF","G","CLE195605180",1,0,,,,
"1956A0625","orave101",1956,"WS1","D","OF","RFG","CLE195605180",1,0,,,,
"1956A0626","orave101",1956,"WS1","D","OF","G","WS1195608100",1,0,,,,
"1956A0627","orave101",1956,"WS1","D","OF","LFG","WS1195608100",1,0,,,,
"1956A0628","plewh101",1956,"WS1","D","2B","DP","WS1195608120",3,2,,,,
"1956A0629","runnp101",1956,"WS1","D","1B","DP","WS1195608120",3,2,,,,
"1956A0630","valdj102",1956,"WS1","D","SS","DP","WS1195608120",3,2,,,,
"1956A0631","kalia101",1956,"DET","O",,"GDP","KC1195606300",1,0,,,,
