Date,Num,Day,Visitor,League,Game,Home,League,Game,Day/Night,Location,Postponed,Makeup
20240424,0,Wednesday,OAK,AL,25,NYA,AL,25,n,NYC21,,
20240424,0,Wednesday,MIA,NL,26,ATL,NL,25,n,ATL03,,
20240424,0,Wednesday,HOU,AL,25,CHN,NL,24,n,CHI11,,
20240424,0,Wednesday,TOR,AL,25,KCA,AL,25,n,KAN06,,
20240424,0,Wednesday,CHA,AL,25,MIN,AL,24,n,MIN04,,
20240424,0,Wednesday,SEA,AL,24,TEX,AL,25,n,ARL03,,
20240424,0,Wednesday,SDN,NL,27,COL,NL,25,n,DEN02,,
20240425,0,Thursday,MIL,NL,25,PIT,NL,26,d,PIT08,,
20240425,0,Thursday,PHI,NL,26,CIN,NL,26,d,CIN09,,
20240425,0,Thursday,BOS,AL,26,CLE,AL,26,d,CLE08,,
20240425,0,Thursday,CHA,AL,26,MIN,AL,25,d,MIN04,,
20240425,0,Thursday,TOR,AL,26,KCA,AL,26,d,KAN06,,
20240425,0,Thursday,HOU,AL,26,CHN,NL,25,d,CHI11,,
20240425,0,Thursday,SEA,AL,25,TEX,AL,26,d,ARL03,,
20240425,0,Thursday,SDN,NL,28,COL,NL,26,d,DEN02,,
20240425,0,Thursday,LAN,NL,27,WAS,NL,24,d,WAS11,,
20240425,0,Thursday,OAK,AL,26,NYA,AL,26,n,NYC21,,
20240426,0,Friday,KCA,AL,27,DET,AL,26,d,DET05,,
20240426,0,Friday,OAK,AL,27,BAL,AL,25,n,BAL12,,
20240426,0,Friday,LAN,NL,28,TOR,AL,27,n,TOR02,,
20240426,0,Friday,CHN,NL,26,BOS,AL,27,n,BOS07,,
20240426,0,Friday,WAS,NL,25,MIA,NL,27,n,MIA02,,
20240426,0,Friday,SLN,NL,26,NYN,NL,26,n,NYC20,,
20240426,0,Friday,CLE,AL,27,ATL,NL,26,n,ATL03,,
20240426,0,Friday,TBA,AL,27,CHA,AL,27,n,CHI12,,
20240426,0,Friday,CIN,NL,27,TEX,AL,27,n,ARL03,,
20240426,0,Friday,NYA,AL,27,MIL,NL,26,n,MIL06,,
20240426,0,Friday,MIN,AL,26,ANA,AL,26,n,ANA01,,
20240426,0,Friday,PHI,NL,27,SDN,NL,29,n,SAN02,,
20240426,0,Friday,ARI,NL,27,SEA,AL,26,n,SEA03,,
20240426,0,Friday,PIT,NL,27,SFN,NL,27,n,SFO03,,
20240427,0,Saturday,LAN,NL,29,TOR,AL,28,d,TOR02,,
20240427,0,Saturday,OAK,AL,28,BAL,AL,26,d,BAL12,,
20240427,0,Saturday,SLN,NL,27,NYN,NL,27,d,NYC20,,
20240427,0,Saturday,CIN,NL,28,TEX,AL,28,d,ARL03,,
20240427,0,Saturday,CHN,NL,27,BOS,AL,28,d,BOS07,,
20240427,0,Saturday,WAS,NL,26,MIA,NL,28,d,MIA02,,
20240427,0,Saturday,HOU,AL,27,COL,NL,27,d,MEX02,,
20240427,0,Saturday,KCA,AL,28,DET,AL,27,n,DET05,,
20240427,0,Saturday,TBA,AL,28,CHA,AL,28,n,CHI12,,
20240427,0,Saturday,NYA,AL,28,MIL,NL,27,n,MIL06,,
20240427,0,Saturday,CLE,AL,28,ATL,NL,27,n,ATL03,,
20240427,0,Saturday,PHI,NL,28,SDN,NL,30,d,SAN02,,
20240427,0,Saturday,PIT,NL,28,SFN,NL,28,n,SFO03,,
20240427,0,Saturday,MIN,AL,27,ANA,AL,27,n,ANA01,,
20240427,0,Saturday,ARI,NL,28,SEA,AL,27,n,SEA03,,
20240428,0,Sunday,CLE,AL,29,ATL,NL,28,d,ATL03,,
20240428,0,Sunday,OAK,AL,29,BAL,AL,27,d,BAL12,,
20240428,0,Sunday,LAN,NL,30,TOR,AL,29,d,TOR02,,
20240428,0,Sunday,KCA,AL,29,DET,AL,28,d,DET05,,
20240428,0,Sunday,WAS,NL,27,MIA,NL,29,d,MIA02,,
20240428,0,Sunday,SLN,NL,28,NYN,NL,28,d,NYC20,,
20240428,0,Sunday,TBA,AL,29,CHA,AL,29,d,CHI12,,
20240428,0,Sunday,NYA,AL,29,MIL,NL,28,d,MIL06,,
20240428,0,Sunday,CIN,NL,29,TEX,AL,29,d,ARL03,,
20240428,0,Sunday,HOU,AL,28,COL,NL,28,d,MEX02,,
20240428,0,Sunday,PIT,NL,29,SFN,NL,29,d,SFO03,,
20240428,0,Sunday,MIN,AL,28,ANA,AL,28,d,ANA01,,
20240428,0,Sunday,PHI,NL,29,SDN,NL,31,d,SAN02,,
20240428,0,Sunday,ARI,NL,29,SEA,AL,28,d,SEA03,,
20240428,0,Sunday,CHN,NL,28,BOS,AL,29,n,BOS07,,
20240429,0,Monday,NYA,AL,30,BAL,AL,28,n,BAL12,,
20240429,0,Monday,SLN,NL,29,DET,AL,29,n,DET05,,
20240429,0,Monday,WAS,NL,28,MIA,NL,30,n,MIA02,,
20240429,0,Monday,KCA,AL,30,TOR,AL,30,n,TOR02,,
20240429,0,Monday,CHN,NL,29,NYN,NL,29,n,NYC20,,
20240429,0,Monday,MIN,AL,29,CHA,AL,30,n,CHI12,,
20240429,0,Monday,TBA,AL,30,MIL,NL,29,n,MIL06,,
20240429,0,Monday,PHI,NL,30,ANA,AL,29,n,ANA01,,
20240429,0,Monday,LAN,NL,31,ARI,NL,30,n,PHO01,,
20240429,0,Monday,PIT,NL,30,OAK,AL,30,n,OAK01,,
20240429,0,Monday,CIN,NL,30,SDN,NL,32,n,SAN02,,
20240429,0,Monday,ATL,NL,29,SEA,AL,29,n,SEA03,,
20240430,0,Tuesday,NYA,AL,31,BAL,AL,29,n,BAL12,,
20240430,0,Tuesday,SLN,NL,30,DET,AL,30,n,DET05,,
20240430,0,Tuesday,COL,NL,29,MIA,NL,31,n,MIA02,,
20240430,0,Tuesday,KCA,AL,31,TOR,AL,31,n,TOR02,,
20240430,0,Tuesday,SFN,NL,30,BOS,AL,30,n,BOS07,,
20240430,0,Tuesday,CHN,NL,30,NYN,NL,30,n,NYC20,,
20240430,0,Tuesday,MIN,AL,30,CHA,AL,31,n,CHI12,,
20240430,0,Tuesday,TBA,AL,31,MIL,NL,30,n,MIL06,,
20240430,0,Tuesday,WAS,NL,29,TEX,AL,30,n,ARL03,,
20240430,0,Tuesday,CLE,AL,30,HOU,AL,29,n,HOU03,,
20240430,0,Tuesday,PHI,NL,31,ANA,AL,30,n,ANA01,,
20240430,0,Tuesday,LAN,NL,32,ARI,NL,31,n,PHO01,,
20240430,0,Tuesday,PIT,NL,31,OAK,AL,31,n,OAK01,,
20240430,0,Tuesday,CIN,NL,31,SDN,NL,33,n,SAN02,,
20240430,0,Tuesday,ATL,NL,30,SEA,AL,30,n,SEA03,,
20240501,0,Wednesday,SLN,NL,31,DET,AL,31,d,DET05,,
20240501,0,Wednesday,TBA,AL,32,MIL,NL,31,d,MIL06,,
20240501,0,Wednesday,MIN,AL,31,CHA,AL,32,d,CHI12,,
20240501,0,Wednesday,KCA,AL,32,TOR,AL,32,d,TOR02,,
20240501,0,Wednesday,PIT,NL,32,OAK,AL,32,d,OAK01,,
20240501,0,Wednesday,ATL,NL,31,SEA,AL,31,d,SEA03,,
20240501,0,Wednesday,PHI,NL,32,ANA,AL,31,d,ANA01,,
20240501,0,Wednesday,CIN,NL,32,SDN,NL,34,d,SAN02,,
20240501,0,Wednesday,NYA,AL,32,BAL,AL,30,n,BAL12,,
20240501,0,Wednesday,COL,NL,30,MIA,NL,32,n,MIA02,,
20240501,0,Wednesday,SFN,NL,31,BOS,AL,31,n,BOS07,,
20240501,0,Wednesday,CHN,NL,31,NYN,NL,31,n,NYC20,,
20240501,0,Wednesday,WAS,NL,30,TEX,AL,31,n,ARL03,,
20240501,0,Wednesday,CLE,AL,31,HOU,AL,30,n,HOU03,,
20240501,0,Wednesday,LAN,NL,33,ARI,NL,32,n,PHO01,,
20240502,0,Thursday,COL,NL,31,MIA,NL,33,d,MIA02,,
20240502,0,Thursday,NYA,AL,33,BAL,AL,31,d,BAL12,,
20240502,0,Thursday,CHN,NL,32,NYN,NL,32,d,NYC20,,
20240502,0,Thursday,SFN,NL,32,BOS,AL,32,d,BOS07,,
20240502,0,Thursday,WAS,NL,31,TEX,AL,32,d,ARL03,,
20240502,0,Thursday,CLE,AL,32,HOU,AL,31,n,HOU03,,
20240503,0,Friday,MIL,NL,32,CHN,NL,33,d,CHI11,,
20240503,0,Friday,BAL,AL,32,CIN,NL,33,n,CIN09,,
20240503,0,Friday,SFN,NL,33,PHI,NL,33,n,PHI13,,
20240503,0,Friday,COL,NL,32,PIT,NL,33,n,PIT08,,
20240503,0,Friday,TOR,AL,33,WAS,NL,32,n,WAS11,,
20240503,0,Friday,NYN,NL,33,TBA,AL,33,n,STP01,,
20240503,0,Friday,DET,AL,32,NYA,AL,34,n,NYC21,,
20240503,0,Friday,ANA,AL,32,CLE,AL,33,n,CLE08,,
20240503,0,Friday,TEX,AL,33,KCA,AL,33,n,KAN06,,
20240503,0,Friday,SEA,AL,32,HOU,AL,32,n,HOU03,,
20240503,0,Friday,BOS,AL,33,MIN,AL,32,n,MIN04,,
20240503,0,Friday,CHA,AL,33,SLN,NL,32,n,STL10,,
20240503,0,Friday,SDN,NL,35,ARI,NL,33,n,PHO01,,
20240503,0,Friday,MIA,NL,34,OAK,AL,33,n,OAK01,,
20240503,0,Friday,ATL,NL,32,LAN,NL,34,n,LOS03,,
20240504,0,Saturday,DET,AL,33,NYA,AL,35,d,NYC21,,
20240504,0,Saturday,BOS,AL,34,MIN,AL,33,d,MIN04,,
20240504,0,Saturday,CHA,AL,34,SLN,NL,33,d,STL10,,
20240504,0,Saturday,MIL,NL,33,CHN,NL,34,d,CHI11,,
20240504,0,Saturday,COL,NL,33,PIT,NL,34,d,PIT08,,
20240504,0,Saturday,TOR,AL,34,WAS,NL,33,d,WAS11,,
20240504,0,Saturday,MIA,NL,35,OAK,AL,34,d,OAK01,,
20240504,0,Saturday,SFN,NL,34,PHI,NL,34,n,PHI13,,
20240504,0,Saturday,ANA,AL,33,CLE,AL,34,n,CLE08,,
20240504,0,Saturday,BAL,AL,33,CIN,NL,34,n,CIN09,,
20240504,0,Saturday,TEX,AL,34,KCA,AL,34,n,KAN06,,
20240504,0,Saturday,SEA,AL,33,HOU,AL,33,n,HOU03,,
20240504,0,Saturday,NYN,NL,34,TBA,AL,34,n,STP01,,
20240504,0,Saturday,SDN,NL,36,ARI,NL,34,d,PHO01,,
20240504,0,Saturday,ATL,NL,33,LAN,NL,35,n,LOS03,,
20240505,0,Sunday,DET,AL,34,NYA,AL,36,d,NYC21,,
20240505,0,Sunday,COL,NL,34,PIT,NL,35,d,PIT08,,
20240505,0,Sunday,TOR,AL,35,WAS,NL,34,d,WAS11,,
20240505,0,Sunday,ANA,AL,34,CLE,AL,35,d,CLE08,,
20240505,0,Sunday,NYN,NL,35,TBA,AL,35,d,STP01,,
20240505,0,Sunday,SFN,NL,35,PHI,NL,35,d,PHI13,,
20240505,0,Sunday,SEA,AL,34,HOU,AL,34,d,HOU03,,
20240505,0,Sunday,TEX,AL,35,KCA,AL,35,d,KAN06,,
20240505,0,Sunday,BOS,AL,35,MIN,AL,34,d,MIN04,,
20240505,0,Sunday,CHA,AL,35,SLN,NL,34,d,STL10,,
20240505,0,Sunday,MIL,NL,34,CHN,NL,35,d,CHI11,,
20240505,0,Sunday,MIA,NL,36,OAK,AL,35,d,OAK01,,
20240505,0,Sunday,SDN,NL,37,ARI,NL,35,d,PHO01,,
20240505,0,Sunday,BAL,AL,34,CIN,NL,35,d,CIN09,,
20240505,0,Sunday,ATL,NL,34,LAN,NL,36,d,LOS03,,
20240506,0,Monday,SFN,NL,36,PHI,NL,36,d,PHI13,,
20240506,0,Monday,DET,AL,35,CLE,AL,36,n,CLE08,,
20240506,0,Monday,ANA,AL,35,PIT,NL,36,n,PIT08,,
20240506,0,Monday,CHA,AL,36,TBA,AL,36,n,STP01,,
20240506,0,Monday,SDN,NL,38,CHN,NL,36,n,CHI11,,
20240506,0,Monday,MIL,NL,35,KCA,AL,36,n,KAN06,,
20240506,0,Monday,SEA,AL,35,MIN,AL,35,n,MIN04,,
20240506,0,Monday,NYN,NL,36,SLN,NL,35,n,STL10,,
20240506,0,Monday,TEX,AL,36,OAK,AL,36,n,OAK01,,
20240506,0,Monday,MIA,NL,37,LAN,NL,37,n,LOS03,,
20240507,0,Tuesday,TEX,AL,37,OAK,AL,37,d,OAK01,,
20240507,0,Tuesday,DET,AL,36,CLE,AL,37,n,CLE08,,
20240507,0,Tuesday,ARI,NL,36,CIN,NL,36,n,CIN09,,
20240507,0,Tuesday,TOR,AL,36,PHI,NL,37,n,PHI13,,
20240507,0,Tuesday,ANA,AL,36,PIT,NL,37,n,PIT08,,
20240507,0,Tuesday,BAL,AL,35,WAS,NL,35,n,WAS11,,
20240507,0,Tuesday,CHA,AL,37,TBA,AL,37,n,STP01,,
20240507,0,Tuesday,HOU,AL,35,NYA,AL,37,n,NYC21,,
20240507,0,Tuesday,BOS,AL,36,ATL,NL,35,n,ATL03,,
20240507,0,Tuesday,SDN,NL,39,CHN,NL,37,n,CHI11,,
20240507,0,Tuesday,MIL,NL,36,KCA,AL,37,n,KAN06,,
20240507,0,Tuesday,SEA,AL,36,MIN,AL,36,n,MIN04,,
20240507,0,Tuesday,NYN,NL,37,SLN,NL,36,n,STL10,,
20240507,0,Tuesday,SFN,NL,37,COL,NL,35,n,DEN02,,
20240507,0,Tuesday,MIA,NL,38,LAN,NL,38,n,LOS03,,
20240508,0,Wednesday,ANA,AL,37,PIT,NL,38,d,PIT08,,
20240508,0,Wednesday,TOR,AL,37,PHI,NL,38,d,PHI13,,
20240508,0,Wednesday,DET,AL,37,CLE,AL,38,d,CLE08,,
20240508,0,Wednesday,NYN,NL,38,SLN,NL,37,d,STL10,,
20240508,0,Wednesday,MIL,NL,37,KCA,AL,38,d,KAN06,,
20240508,0,Wednesday,SDN,NL,40,CHN,NL,38,d,CHI11,,
20240508,0,Wednesday,MIA,NL,39,LAN,NL,39,d,LOS03,,
20240508,0,Wednesday,TEX,AL,38,OAK,AL,38,d,OAK01,,
20240508,0,Wednesday,ARI,NL,37,CIN,NL,37,n,CIN09,,
20240508,0,Wednesday,BAL,AL,36,WAS,NL,36,n,WAS11,,
20240508,0,Wednesday,CHA,AL,38,TBA,AL,38,n,STP01,,
20240508,0,Wednesday,HOU,AL,36,NYA,AL,38,n,NYC21,,
20240508,0,Wednesday,BOS,AL,37,ATL,NL,36,n,ATL03,,
20240508,0,Wednesday,SEA,AL,37,MIN,AL,37,n,MIN04,,
20240508,0,Wednesday,SFN,NL,38,COL,NL,36,n,DEN02,,
20240508,0,Wednesday,TEX,AL,39,OAK,AL,39,0,OAK01,,
20240509,0,Thursday,ARI,NL,38,CIN,NL,38,d,CIN09,,
20240509,0,Thursday,SEA,AL,38,MIN,AL,38,d,MIN04,,
20240509,0,Thursday,SFN,NL,39,COL,NL,37,d,DEN02,,
20240509,0,Thursday,HOU,AL,37,NYA,AL,39,d,NYC21,,
20240509,0,Thursday,CLE,AL,39,CHA,AL,39,n,CHI12,,
20240509,0,Thursday,SLN,NL,38,MIL,NL,38,n,MIL06,,
20240509,0,Thursday,KCA,AL,39,ANA,AL,38,n,ANA01,,
20240510,0,Friday,HOU,AL,38,DET,AL,38,n,DET05,,
20240510,0,Friday,CHN,NL,39,PIT,NL,39,n,PIT08,,
20240510,0,Friday,NYA,AL,40,TBA,AL,39,n,STP01,,
20240510,0,Friday,ARI,NL,39,BAL,AL,37,n,BAL12,,
20240510,0,Friday,MIN,AL,39,TOR,AL,38,n,TOR02,,
20240510,0,Friday,WAS,NL,37,BOS,AL,38,n,BOS07,,
20240510,0,Friday,PHI,NL,39,MIA,NL,40,n,MIA02,,
20240510,0,Friday,ATL,NL,37,NYN,NL,39,n,NYC20,,
20240510,0,Friday,CLE,AL,40,CHA,AL,40,n,CHI12,,
20240510,0,Friday,SLN,NL,39,MIL,NL,39,n,MIL06,,
20240510,0,Friday,TEX,AL,40,COL,NL,38,n,DEN02,,
20240510,0,Friday,KCA,AL,40,ANA,AL,39,n,ANA01,,
20240510,0,Friday,LAN,NL,40,SDN,NL,41,n,SAN02,,
20240510,0,Friday,OAK,AL,40,SEA,AL,39,n,SEA03,,
20240510,0,Friday,CIN,NL,39,SFN,NL,40,n,SFO03,,
20240511,0,Saturday,MIN,AL,40,TOR,AL,39,d,TOR02,,
20240511,0,Saturday,ARI,NL,40,BAL,AL,38,d,BAL12,,
20240511,0,Saturday,CHN,NL,40,PIT,NL,40,d,PIT08,,
20240511,0,Saturday,WAS,NL,38,BOS,AL,39,d,BOS07,,
20240511,0,Saturday,PHI,NL,40,MIA,NL,41,d,MIA02,,
20240511,0,Saturday,ATL,NL,38,NYN,NL,40,d,NYC20,,
20240511,0,Saturday,NYA,AL,41,TBA,AL,40,d,STP01,,
20240511,0,Saturday,HOU,AL,39,DET,AL,39,n,DET05,,
20240511,0,Saturday,CLE,AL,41,CHA,AL,41,n,CHI12,,
20240511,0,Saturday,SLN,NL,40,MIL,NL,40,n,MIL06,,
20240511,0,Saturday,CIN,NL,40,SFN,NL,41,d,SFO03,,
20240511,0,Saturday,TEX,AL,41,COL,NL,39,n,DEN02,,
20240511,0,Saturday,LAN,NL,41,SDN,NL,42,d,SAN02,,
20240511,0,Saturday,KCA,AL,41,ANA,AL,40,n,ANA01,,
20240511,0,Saturday,OAK,AL,41,SEA,AL,40,n,SEA03,,
20240512,0,Sunday,ARI,NL,41,BAL,AL,39,d,BAL12,,
20240512,0,Sunday,WAS,NL,39,BOS,AL,40,d,BOS07,,
20240512,0,Sunday,CHN,NL,41,PIT,NL,41,d,PIT08,,
20240512,0,Sunday,MIN,AL,41,TOR,AL,40,d,TOR02,,
20240512,0,Sunday,HOU,AL,40,DET,AL,40,d,DET05,,
20240512,0,Sunday,PHI,NL,41,MIA,NL,42,d,MIA02,,
20240512,0,Sunday,ATL,NL,39,NYN,NL,41,d,NYC20,,
20240512,0,Sunday,NYA,AL,42,TBA,AL,41,d,STP01,,
20240512,0,Sunday,CLE,AL,42,CHA,AL,42,d,CHI12,,
20240512,0,Sunday,SLN,NL,41,MIL,NL,41,d,MIL06,,
20240512,0,Sunday,TEX,AL,42,COL,NL,40,d,DEN02,,
20240512,0,Sunday,CIN,NL,41,SFN,NL,42,d,SFO03,,
20240512,0,Sunday,KCA,AL,42,ANA,AL,41,d,ANA01,,
20240512,0,Sunday,LAN,NL,42,SDN,NL,43,d,SAN02,,
20240512,0,Sunday,OAK,AL,42,SEA,AL,41,d,SEA03,,
20240513,0,Monday,TOR,AL,41,BAL,AL,40,n,BAL12,,
20240513,0,Monday,MIA,NL,43,DET,AL,41,n,DET05,,
20240513,0,Monday,TBA,AL,42,BOS,AL,41,n,BOS07,,
20240513,0,Monday,PHI,NL,42,NYN,NL,42,n,NYC20,,
20240513,0,Monday,CHN,NL,42,ATL,NL,40,n,ATL03,,
20240513,0,Monday,WAS,NL,40,CHA,AL,43,n,CHI12,,
20240513,0,Monday,PIT,NL,42,MIL,NL,42,n,MIL06,,
20240513,0,Monday,CLE,AL,43,TEX,AL,43,n,ARL03,,
20240513,0,Monday,OAK,AL,43,HOU,AL,41,n,HOU03,,
20240513,0,Monday,SLN,NL,42,ANA,AL,42,n,ANA01,,
20240513,0,Monday,CIN,NL,42,ARI,NL,42,n,PHO01,,
20240513,0,Monday,COL,NL,41,SDN,NL,44,n,SAN02,,
20240513,0,Monday,KCA,AL,43,SEA,AL,42,n,SEA03,,
20240513,0,Monday,LAN,NL,43,SFN,NL,43,n,SFO03,,
20240514,0,Tuesday,PHI,NL,43,NYN,NL,43,d,NYC20,,
20240514,0,Tuesday,TOR,AL,42,BAL,AL,41,n,BAL12,,
20240514,0,Tuesday,MIA,NL,44,DET,AL,42,n,DET05,,
20240514,0,Tuesday,TBA,AL,43,BOS,AL,42,n,BOS07,,
20240514,0,Tuesday,CHN,NL,43,ATL,NL,41,n,ATL03,,
20240514,0,Tuesday,WAS,NL,41,CHA,AL,44,n,CHI12,,
20240514,0,Tuesday,PIT,NL,43,MIL,NL,43,n,MIL06,,
20240514,0,Tuesday,NYA,AL,43,MIN,AL,42,n,MIN04,,
20240514,0,Tuesday,CLE,AL,44,TEX,AL,44,n,ARL03,,
20240514,0,Tuesday,OAK,AL,44,HOU,AL,42,n,HOU03,,
20240514,0,Tuesday,SLN,NL,43,ANA,AL,43,n,ANA01,,
20240514,0,Tuesday,CIN,NL,43,ARI,NL,43,n,PHO01,,
20240514,0,Tuesday,COL,NL,42,SDN,NL,45,n,SAN02,,
20240514,0,Tuesday,KCA,AL,44,SEA,AL,43,n,SEA03,,
20240514,0,Tuesday,LAN,NL,44,SFN,NL,44,n,SFO03,,
20240515,0,Wednesday,TOR,AL,43,BAL,AL,42,d,BAL12,,
20240515,0,Wednesday,MIA,NL,45,DET,AL,43,d,DET05,,
20240515,0,Wednesday,PIT,NL,44,MIL,NL,44,d,MIL06,,
20240515,0,Wednesday,WAS,NL,42,CHA,AL,45,d,CHI12,,
20240515,0,Wednesday,CIN,NL,44,ARI,NL,44,d,PHO01,,
20240515,0,Wednesday,COL,NL,43,SDN,NL,46,d,SAN02,,
20240515,0,Wednesday,KCA,AL,45,SEA,AL,44,d,SEA03,,
20240515,0,Wednesday,NYN,NL,44,PHI,NL,44,n,PHI13,,
20240515,0,Wednesday,TBA,AL,44,BOS,AL,43,n,BOS07,,
20240515,0,Wednesday,CHN,NL,44,ATL,NL,42,n,ATL03,,
20240515,0,Wednesday,NYA,AL,44,MIN,AL,43,n,MIN04,,
20240515,0,Wednesday,CLE,AL,45,TEX,AL,45,n,ARL03,,
20240515,0,Wednesday,OAK,AL,45,HOU,AL,43,n,HOU03,,
20240515,0,Wednesday,SLN,NL,44,ANA,AL,44,n,ANA01,,
20240515,0,Wednesday,LAN,NL,45,SFN,NL,45,n,SFO03,,
20240516,0,Thursday,NYA,AL,45,MIN,AL,44,d,MIN04,,
20240516,0,Thursday,NYN,NL,45,PHI,NL,45,n,PHI13,,
20240516,0,Thursday,TBA,AL,45,BOS,AL,44,n,BOS07,,
20240516,0,Thursday,PIT,NL,45,CHN,NL,45,n,CHI11,,
20240516,0,Thursday,OAK,AL,46,HOU,AL,44,n,HOU03,,
20240516,0,Thursday,CIN,NL,45,LAN,NL,46,n,LOS03,,
20240517,0,Friday,PIT,NL,46,CHN,NL,46,d,CHI11,,
20240517,0,Friday,WAS,NL,43,PHI,NL,46,n,PHI13,,
20240517,0,Friday,SEA,AL,45,BAL,AL,43,n,BAL12,,
20240517,0,Friday,CHA,AL,46,NYA,AL,46,n,NYC21,,
20240517,0,Friday,TBA,AL,46,TOR,AL,44,n,TOR02,,
20240517,0,Friday,MIN,AL,45,CLE,AL,46,n,CLE08,,
20240517,0,Friday,NYN,NL,46,MIA,NL,46,n,MIA02,,
20240517,0,Friday,SDN,NL,47,ATL,NL,43,n,ATL03,,
20240517,0,Friday,OAK,AL,47,KCA,AL,46,n,KAN06,,
20240517,0,Friday,ANA,AL,45,TEX,AL,46,n,ARL03,,
20240517,0,Friday,MIL,NL,45,HOU,AL,45,n,HOU03,,
20240517,0,Friday,BOS,AL,45,SLN,NL,45,n,STL10,,
20240517,0,Friday,DET,AL,44,ARI,NL,45,n,PHO01,,
20240517,0,Friday,CIN,NL,46,LAN,NL,47,n,LOS03,,
20240517,0,Friday,COL,NL,44,SFN,NL,46,n,SFO03,,
20240518,0,Saturday,CHA,AL,47,NYA,AL,47,d,NYC21,,
20240518,0,Saturday,PIT,NL,47,CHN,NL,47,d,CHI11,,
20240518,0,Saturday,TBA,AL,47,TOR,AL,45,d,TOR02,,
20240518,0,Saturday,SEA,AL,46,BAL,AL,44,d,BAL12,,
20240518,0,Saturday,COL,NL,45,SFN,NL,47,d,SFO03,,
20240518,0,Saturday,NYN,NL,47,MIA,NL,47,d,MIA02,,
20240518,0,Saturday,WAS,NL,44,PHI,NL,47,n,PHI13,,
20240518,0,Saturday,MIN,AL,46,CLE,AL,47,n,CLE08,,
20240518,0,Saturday,MIL,NL,46,HOU,AL,46,n,HOU03,,
20240518,0,Saturday,OAK,AL,48,KCA,AL,47,n,KAN06,,
20240518,0,Saturday,SDN,NL,48,ATL,NL,44,n,ATL03,,
20240518,0,Saturday,BOS,AL,46,SLN,NL,46,n,STL10,,
20240518,0,Saturday,ANA,AL,46,TEX,AL,47,n,ARL03,,
20240518,0,Saturday,DET,AL,45,ARI,NL,46,d,PHO01,,
20240518,0,Saturday,CIN,NL,47,LAN,NL,48,n,LOS03,,
20240519,0,Sunday,SDN,NL,49,ATL,NL,45,d,ATL03,,
20240519,0,Sunday,SEA,AL,47,BAL,AL,45,d,BAL12,,
20240519,0,Sunday,CHA,AL,48,NYA,AL,48,d,NYC21,,
20240519,0,Sunday,WAS,NL,45,PHI,NL,48,d,PHI13,,
20240519,0,Sunday,TBA,AL,48,TOR,AL,46,d,TOR02,,
20240519,0,Sunday,MIN,AL,47,CLE,AL,48,d,CLE08,,
20240519,0,Sunday,NYN,NL,48,MIA,NL,48,d,MIA02,,
20240519,0,Sunday,MIL,NL,47,HOU,AL,47,d,HOU03,,
20240519,0,Sunday,OAK,AL,49,KCA,AL,48,d,KAN06,,
20240519,0,Sunday,BOS,AL,47,SLN,NL,47,d,STL10,,
20240519,0,Sunday,PIT,NL,48,CHN,NL,48,d,CHI11,,
20240519,0,Sunday,ANA,AL,47,TEX,AL,48,d,ARL03,,
20240519,0,Sunday,COL,NL,46,SFN,NL,48,d,SFO03,,
20240519,0,Sunday,DET,AL,46,ARI,NL,47,d,PHO01,,
20240519,0,Sunday,CIN,NL,48,LAN,NL,49,d,LOS03,,
20240520,0,Monday,SDN,NL,50,ATL,NL,46,d,ATL03,,
20240520,0,Monday,CHA,AL,49,TOR,AL,47,d,TOR02,,
20240520,0,Monday,NYN,NL,49,CLE,AL,49,n,CLE08,,
20240520,0,Monday,MIL,NL,48,MIA,NL,49,n,MIA02,,
20240520,0,Monday,MIN,AL,48,WAS,NL,46,n,WAS11,,
20240520,0,Monday,BOS,AL,48,TBA,AL,49,n,STP01,,
20240520,0,Monday,SEA,AL,48,NYA,AL,49,n,NYC21,,
20240520,0,Monday,DET,AL,47,KCA,AL,49,n,KAN06,,
20240520,0,Monday,BAL,AL,46,SLN,NL,48,n,STL10,,
20240520,0,Monday,ANA,AL,48,HOU,AL,48,n,HOU03,,
20240520,0,Monday,ARI,NL,48,LAN,NL,50,n,LOS03,,
20240521,0,Tuesday,NYN,NL,50,CLE,AL,50,n,CLE08,,
20240521,0,Tuesday,SDN,NL,51,CIN,NL,49,n,CIN09,,
20240521,0,Tuesday,MIL,NL,49,MIA,NL,50,n,MIA02,,
20240521,0,Tuesday,TEX,AL,49,PHI,NL,49,n,PHI13,,
20240521,0,Tuesday,SFN,NL,49,PIT,NL,49,n,PIT08,,
20240521,0,Tuesday,MIN,AL,49,WAS,NL,47,n,WAS11,,
20240521,0,Tuesday,BOS,AL,49,TBA,AL,50,n,STP01,,
20240521,0,Tuesday,SEA,AL,49,NYA,AL,50,n,NYC21,,
20240521,0,Tuesday,CHA,AL,50,TOR,AL,48,n,TOR02,,
20240521,0,Tuesday,ATL,NL,47,CHN,NL,49,n,CHI11,,
20240521,0,Tuesday,DET,AL,48,KCA,AL,50,n,KAN06,,
20240521,0,Tuesday,BAL,AL,47,SLN,NL,49,n,STL10,,
20240521,0,Tuesday,ANA,AL,49,HOU,AL,49,n,HOU03,,
20240521,0,Tuesday,COL,NL,47,OAK,AL,50,n,OAK01,,
20240521,0,Tuesday,ARI,NL,49,LAN,NL,51,n,LOS03,,
20240522,0,Wednesday,MIN,AL,50,WAS,NL,48,d,WAS11,,
