ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1907A1056,hickc101,1907,WS1,O,,AB,,196,198,,,,Sheets show 196 AB,
1907A1057,hickc101,1907,WS1,O,,AB,NYA190704260,4,0,1907A1059,,,Officially no 1B in game,
1907A1058,hickc101,1907,WS1,O,,R,,19,20,,,,Sheets show 19 R,
1907A1059,hickc101,1907,WS1,O,,H,NYA190704260,1,0,1907A1063,,,Officially no 1B in game,
1907A1060,hickc101,1907,WS1,O,,2B,,10,9,,,,Sheets show 10 2B,
1907A1062,hickc101,1907,WS1,D,1B,G,BOS190704170,0,1,,,,,
1907A1063,hickc101,1907,WS1,D,1B,G,NYA190704260,1,0,1907A1055,,,Officially no 1B in game,
1907A1064,hickc101,1907,WS1,D,1B,G,SLA190705130,0,1,,,,,
1907A1067,hickc101,1907,WS1,D,2B,G,,4,3,,,,Sheets show 4 G at 2B,
1907A1069,johnw102,1907,WS1,O,,SH,,4,0,,,,Sheets show 4 SH,
1907A1070,jonec106,1907,WS1,O,,G,,122,121,,,,Sheets show 122 G,
1907A1071,jonec106,1907,WS1,O,,G,WS1190709272,1,0,1907A1086,,,,
1907A1072,jonec106,1907,WS1,O,,AB,WS1190705302,3,2,,,,,
1907A1073,jonec106,1907,WS1,O,,AB,WS1190708022,5,4,,,,,
1907A1075,jonec106,1907,WS1,D,1B,G,WS1190710052,1,0,,,,,
1907A1076,jonec106,1907,WS1,D,2B,G,DET190708230,0,1,1907A1082,,,Officially 2 2B and no CF in game,
1907A1077,jonec106,1907,WS1,D,2B,G,DET190708240,0,1,1907A1083,,,Officially 2 2B and no CF in game,
1907A1078,jonec106,1907,WS1,D,2B,G,DET190708260,0,1,1907A1084,,,Officially 2 2B and no CF in game,
1907A1079,jonec106,1907,WS1,D,2B,G,DET190708270,0,1,1907A1085,,,,
1907A1080,jonec106,1907,WS1,D,SS,G,BOS190709062,0,1,,,,,
1907A1081,jonec106,1907,WS1,D,OF,G,,108,111,,,,Sheets show 108 in OF,
1907A1082,jonec106,1907,WS1,D,OF,G,DET190708230,1,0,1907A1076,,,Officially 2 2B and no CF in game,
1907A1083,jonec106,1907,WS1,D,OF,G,DET190708240,1,0,1907A1077,,,Officially 2 2B and no CF in game,
1907A1084,jonec106,1907,WS1,D,OF,G,DET190708260,1,0,1907A1078,,,Officially 2 2B and no CF in game,
1907A1085,jonec106,1907,WS1,D,OF,G,DET190708270,1,0,1907A1079,,,,
1907A1086,jonec106,1907,WS1,D,OF,G,WS1190709272,1,0,1907A1071,,,,
1907A1088,jonec106,1907,WS1,D,OF,LFG,,14,12,,,,Games by outfield position not kept officially,Y
1907A1089,jonec106,1907,WS1,D,OF,CFG,,91,90,,,,Games by outfield position not kept officially,Y
1907A1090,jonec106,1907,WS1,D,OF,RFG,,9,8,,,,Games by outfield position not kept officially,Y
1907A1091,kahom101,1907,WS1,O,,2B,,0,1,,,,Sheets show 0 2B,
1907A1094,kay-b101,1907,WS1,O,,AB,CLE190708201,1,0,,,,,
1907A1097,kay-b101,1907,WS1,D,OF,RFG,,11,12,,,,Discrepancy had been 12 not 11 and was accepted,
1907A1098,kitsf101,1907,WS1,D,P,ERR,,0,1,,,,Sheets show 0 ERR at P,
1907A1099,kitsf101,1907,WS1,D,P,ERR,PHA190704200,1,0,,,,,
1907A1100,kitsf101,1907,WS1,D,P,ERR,DET190705240,1,0,,,,,
1907A1101,milac101,1907,WS1,O,,AB,WS1190709272,5,4,,,,,
1907A1103,milac101,1907,WS1,O,,SH,WS1190709260,0,1,,,,,
1907A1105,milac101,1907,WS1,D,OF,CFG,,33,30,,,,Games by outfield position not kept officially,Y
1907A1106,nillr101,1907,WS1,O,,G,PHA190706252,1,0,1907A1110,,,,
1907A1107,nillr101,1907,WS1,O,,G,BOS190707041,1,0,1907A1111,,,,
1907A1108,nillr101,1907,WS1,O,,G,WS1190708021,1,0,1907A1113,,,Officially no 2B in game,
1907A1109,nillr101,1907,WS1,O,,AB,,213,215,,,,Sheets show 213 AB,
1907A1110,nillr101,1907,WS1,O,,AB,PHA190706252,4,0,1907A1114,,,,
1907A1111,nillr101,1907,WS1,O,,AB,BOS190707041,1,0,1907A1107,,,,
1907A1112,nillr101,1907,WS1,O,,AB,WS1190707250,2,1,,,,,
1907A1113,nillr101,1907,WS1,O,,AB,WS1190708021,3,0,1907A1115,,,Officially no 2B in game,
1907A1114,nillr101,1907,WS1,O,,H,PHA190706252,1,0,1907A1130,,,,
1907A1115,nillr101,1907,WS1,O,,H,WS1190708021,2,0,1907A1125,,,Officially no 2B in game,
1907A1117,nillr101,1907,WS1,D,2B,G,,32,39,,,,Sheets show 32 G at 2B,
1907A1118,nillr101,1907,WS1,D,2B,G,SLA190707060,1,0,1907A1131,,,Officially 2 LF and no 2B in game,
1907A1119,nillr101,1907,WS1,D,2B,G,SLA190707070,1,0,1907A1132,,,Officially 2 LF and no 2B in game,
1907A1120,nillr101,1907,WS1,D,2B,G,DET190707161,1,0,1907A1133,,,,
1907A1121,nillr101,1907,WS1,D,2B,G,DET190707162,1,0,1907A1134,,,,
1907A1122,nillr101,1907,WS1,D,2B,G,DET190707170,1,0,1907A1135,,,,
1907A1123,nillr101,1907,WS1,D,2B,G,DET190707181,1,0,1907A1499,,,,
1907A1124,nillr101,1907,WS1,D,2B,G,DET190707182,1,0,1907A1137,,,,
1907A1125,nillr101,1907,WS1,D,2B,G,WS1190708021,1,0,1907A1127,,,Officially no 2B in game,
1907A1127,nillr101,1907,WS1,D,2B,ERR,WS1190708021,1,0,1907A1108,,,Officially no 2B in game,
1907A1128,nillr101,1907,WS1,D,OF,G,,26,18,,,,Sheets show 26 G in OF,
1907A1129,nillr101,1907,WS1,D,OF,G,WS1190705280,1,0,,,,,
1907A1130,nillr101,1907,WS1,D,OF,G,PHA190706252,1,0,1907A1001,,,,
1907A1131,nillr101,1907,WS1,D,OF,G,SLA190707060,0,1,1907A1118,,,Officially 2 LF and no 2B in game,
1907A1132,nillr101,1907,WS1,D,OF,G,SLA190707070,0,1,1907A1119,,,Officially 2 LF and no 2B in game,
1907A1133,nillr101,1907,WS1,D,OF,G,DET190707161,0,1,1907A1015,,,,
1907A1134,nillr101,1907,WS1,D,OF,G,DET190707162,0,1,1907A1016,,,,
1907A1135,nillr101,1907,WS1,D,OF,G,DET190707170,0,1,1907A1017,,,,
1907A1136,nillr101,1907,WS1,D,OF,G,DET190707181,0,1,1907A1139,,,,
1907A1137,nillr101,1907,WS1,D,OF,G,DET190707182,0,1,1907A1019,,,,
1907A1138,nillr101,1907,WS1,D,OF,ERR,,3,1,,,,Sheets show 3 ERR in OF,
1907A1139,nillr101,1907,WS1,D,OF,ERR,DET190707181,0,2,1907A1018,,,,
1907A1140,nillr101,1907,WS1,D,OF,LFG,,20,17,,,,Games by outfield position not kept officially,Y
1907A1141,obrip102,1907,WS1,O,,AB,CHA190708180,5,3,,IMP,,Officially Obrien had 4 H and 3 AB in game,
1907A1143,obrip102,1907,WS1,D,2B,G,,2,1,,,,Sheets show 2 G at 2B,
1907A1144,obrip102,1907,WS1,D,2B,ERR,WS1190709170,1,0,,,,,
1907A1145,obrip102,1907,WS1,D,3B,G,DET190708230,1,0,1907A1151,,,Officially 2 SS and no 3B in game,
1907A1146,obrip102,1907,WS1,D,3B,G,DET190708240,1,0,1907A1150,,,Officially 2 SS and no 3B in game,
1907A1147,obrip102,1907,WS1,D,3B,G,DET190708260,1,0,1907A1153,,,Officially 2 SS and no 3B in game,
1907A1148,obrip102,1907,WS1,D,3B,G,DET190708270,1,0,1907A1154,,,,
1907A1149,obrip102,1907,WS1,D,3B,ERR,,9,10,,,,Sheets show 9 ERR at 3B,
1907A1150,obrip102,1907,WS1,D,3B,ERR,DET190708240,1,0,1907A1152,,,Officially 2 SS and no 3B in game,
1907A1151,obrip102,1907,WS1,D,SS,G,DET190708230,0,1,1907A1145,,,Officially 2 SS and no 3B in game,
1907A1152,obrip102,1907,WS1,D,SS,G,DET190708240,0,1,1907A1155,,,Officially 2 SS and no 3B in game,
1907A1153,obrip102,1907,WS1,D,SS,G,DET190708260,0,1,1907A1147,,,Officially 2 SS and no 3B in game,
1907A1154,obrip102,1907,WS1,D,SS,G,DET190708270,0,1,1907A1148,,,,
1907A1155,obrip102,1907,WS1,D,SS,ERR,DET190708240,0,1,1907A1146,,,Officially 2 SS and no 3B in game,
1907A1156,obrip102,1907,WS1,D,SS,ERR,WS1190710022,2,3,,,,,
1907A1157,pattc101,1907,WS1,O,,AB,DET190707182,3,4,,,,,
1907A1158,pattc101,1907,WS1,O,,AB,WS1190709102,2,3,,,,,
1907A1159,pattc101,1907,WS1,O,,R,WS1190709102,1,0,,OPP,,,
1907A1160,perrn101,1907,WS1,O,,G,WS1190705280,1,0,1907A1162,,,,
1907A1162,perrn101,1907,WS1,D,2B,G,WS1190705280,1,0,1907A1160,,,,
1907A1168,shipb101,1907,WS1,O,,SH,DET190707182,1,0,,,,,
1907A1169,shipb101,1907,WS1,D,SS,G,WS1190709240,1,0,1907A1170,,,Officially 2 3B and no SS in game,
1907A1170,shipb101,1907,WS1,D,SS,ERR,WS1190709240,1,0,1907A1171,,,Officially 2 3B and no SS in game,
1907A1171,shipb101,1907,WS1,D,3B,G,WS1190709240,0,1,1907A1172,,,Officially 2 3B and no SS in game,
1907A1172,shipb101,1907,WS1,D,3B,ERR,WS1190709240,0,1,1907A1169,,,Officially 2 3B and no SS in game,
1907A1173,smitt101,1907,WS1,O,,AB,CLE190708212,4,3,,,,,
1907A1174,smitt101,1907,WS1,O,,2B,,2,1,,,,Sheets show 2 2B,
1907A1178,smitc107,1907,WS1,D,P,ERR,WS1190708010,1,0,,,,,
1907A1181,warnj103,1907,WS1,D,1B,G,CLE190707190,1,0,1907A1182,,,,
1907A1182,warnj103,1907,WS1,D,C,G,CLE190707190,0,1,1907A1181,,,,
1907A1486,quill101,1907,CHA,O,,2B,,3,5,,,,Sheets show 3 2B,
1907A1487,hickc101,1907,CHA,D,2B,G,,2,0,,,,Sheets show 2 G at 2B,
1907A1489,hickc101,1907,CHA,D,2B,ERR,,1,0,,,,Sheets show1 ERR at 2B,
1907A1490,kay-b101,1907,WS1,D,1B,G,WS1190710052,1,0,,,,,
1907A1491,archj102,1907,DET,D,SS,G,SLA190710062,1,0,,,,,
1907A1492,conrw101,1907,NYA,D,3B,G,SLA190707220,1,0,,,,,
1907A1493,bendc101,1907,PHA,D,OF,G,SLA190707110,1,0,1907A1494,,,,
1907A1494,bendc101,1907,PHA,D,OF,CFG,SLA190707110,1,0,1907A1493,,,,
1907A1495,davih101,1907,PHA,D,OF,G,PHA190705030,1,0,1907A1496,,,,
1907A1496,davih101,1907,PHA,D,OF,CFG,PHA190705030,1,0,1907A1495,,,,
1907A1497,nichs101,1907,PHA,D,SS,ERR,SLA190708252,0,1,,,,,
1907A1498,nillr101,1907,WS1,D,2B,ERR,,5,7,,,,Sheets show 5 ERR at 2B,
1907A1499,nillr101,1907,WS1,D,2B,ERR,DET190707181,2,0,1907A1136,,,,
1907A1501,weldm101,1907,CHA,D,OF,G,NYA190710030,0,1,1907A0285,,,,
1907A1502,blocb101,1907,WS1,D,C,G,WS1190710051,0,1,,,,,
1907A1503,blocb101,1907,WS1,D,C,G,WS1190710052,1,0,1907A0989,,,,
1907A1504,blanc103,1907,WS1,O,,G,BOS190704170,1,0,,,,Blankenship PR for Hickman in 9th,
1907A1505,blanc103,1907,WS1,O,,R,BOS190704170,1,0,,,,Blankenship PR for Hickman in 9th,
1907A1506,hickc101,1907,WS1,O,,R,BOS190704170,0,1,,,,Blankenship PR for Hickman in 9th,
1907A1507,milac101,1907,WS1,D,OF,CFG,WS1190710010,0,1,1907A1105,,,Games by outfield position not kept officially,
1907A1508,hartt102,1907,PHA,O,,SB,DET190708130,0,1,,,,Back end of failed double steal,
1907A1509,rossc101,1907,DET,D,1B,ERR,DET190708130,2,0,,,,,
1907A1511,donaj103,1907,CHA,D,1B,ERR,CHA190708130,1,0,,,,,
1907A1513,mullg102,1907,DET,D,1B,G,PHA190709300,0,1,,,,Mullin only PH,
1907A1518,graho101,1907,WS1,O,,G,WS1190707302,1,0,,,,Graham PR for Hickman in 7th,
1907A1519,graho101,1907,WS1,O,,R,WS1190707302,1,0,1907A1520,SWAP,,Graham PR for Hickman in 7th,
1907A1520,hickc101,1907,WS1,O,,R,WS1190707302,0,1,1907A1519,SWAP,,Graham PR for Hickman in 7th,
1907A1521,loweb101,1907,DET,O,,G,DET190708230,1,0,,,,Lowe PR for Mullin in 9th,
1907A1522,jonec106,1907,WS1,O,,SB,BOS190704160,0,1,,,,Back end of failed double steal,
1907A1531,crigl101,1907,BOS,O,,SB,BOS190704290,0,1,,,,Back end of failed double steal,
1907A1550,armbc101,1907,BOS,O,,AB,BOS190705020,0,1,,,,,
1907A1564,crigl101,1907,BOS,O,,SB,BOS190706010,1,0,,,,,
1907A1570,barrj103,1907,BOS,O,,SH,BOS190706171,0,1,,,,,
1907A1573,congb101,1907,BOS,O,,SB,BOS190706171,0,1,,,,,
1907A1577,jonet103,1907,SLA,O,,AB,BOS190706171,5,6,,,,,
1907A1580,stong101,1907,SLA,O,,SH,BOS190706171,1,0,,PAA,,,
1907A1586,paref101,1907,BOS,D,SS,ERR,BOS190706171,1,0,,,,,
1907A1588,barrj103,1907,BOS,O,,SH,BOS190706172,1,0,,PAA,,,
1907A1597,dougp102,1907,CHA,O,,AB,BOS190706180,3,4,,,,,
1907A1599,mcfae101,1907,CHA,O,,AB,BOS190706180,4,3,,,,,
1907A1644,chesj101,1907,NYA,O,,AB,BOS190706241,1,0,,,,,
1907A1645,chesj101,1907,NYA,O,,H,BOS190706241,1,0,,,,,
1907A1648,ortha101,1907,NYA,O,,AB,BOS190706241,0,1,,,,,
1907A1649,ortha101,1907,NYA,O,,H,BOS190706241,0,1,,,,,
1907A1666,oberf101,1907,BOS,D,P,ERR,BOS190706241,1,0,,,,,
1907A1700,cobbt101,1907,DET,O,,SB,BOS190707251,1,2,,,,,
1907A1752,congb101,1907,BOS,O,,SB,BOS190709090,1,0,,,,,
1907A1762,sulld101,1907,BOS,O,,SB,BOS190709101,1,0,,,,,
1907A1798,lajon101,1907,CLE,O,,SB,BOS190709210,0,1,,,,Back end of failed double steal,
1907A1802,wagnh103,1907,BOS,D,SS,ERR,BOS190709210,1,2,,,,,
1907A1803,congb101,1907,BOS,O,,SB,BOS190709240,0,1,,,,,
1907A1870,younc102,1907,BOS,O,,AB,BOS190710020,3,2,,,,,
1907A1871,younc102,1907,BOS,O,,SB,BOS190710020,0,1,,,,,
1907A1877,peltb101,1907,SLA,D,P,ERR,BOS190710020,1,0,,,,,
1907A1880,jonet103,1907,SLA,O,,SB,BOS190710030,0,2,1907A1881,SWAP,,,
1907A1881,stong101,1907,SLA,O,,SB,BOS190710030,2,0,1907A1880,SWAP,,,
1907A1884,davig102,1907,CHA,O,,3B,CHA190704180,0,1,,,,,
1907A1891,bay-h101,1907,CLE,O,,SB,CHA190705060,1,0,,,,,
1907A1913,knigj102,1907,PHA,O,,AB,CHA190705130,5,4,,,,,
1907A1914,waddr101,1907,PHA,O,,AB,CHA190705130,3,4,,,,,
1907A1940,hickc101,1907,WS1,O,,SB,CHA190705170,1,2,,,,Front end of failed double steal,
1907A1942,roheg101,1907,CHA,D,3B,ERR,CHA190705170,1,0,,,,,
1907A1956,donaj103,1907,CHA,O,,SH,CHA190705200,0,1,1907A1957,SWAP,,,
1907A1957,roheg101,1907,CHA,O,,SH,CHA190705200,1,0,1907A1956,SWAP,,,
1907A1958,sulld101,1907,BOS,O,,2B,CHA190705200,0,1,,,,,
1907A1980,sullb102,1907,CHA,O,,SB,CHA190705301,1,0,,,,,
1907A2000,whitd104,1907,CHA,O,,SB,CHA190706250,0,1,,,,Back end of failed double steal,
1907A2042,davig102,1907,CHA,O,,SB,CHA190707110,0,1,,,,,
1907A2043,quill101,1907,CHA,O,,SB,CHA190707110,0,1,,,,,
1907A2060,dougp102,1907,CHA,O,,SB,CHA190707171,0,2,,,,,
1907A2071,morig101,1907,NYA,D,3B,ERR,CHA190707171,0,1,,,,,
1907A2087,donaj103,1907,CHA,O,,SB,CHA190708130,0,1,,,,,
1907A2092,sulld101,1907,BOS,O,,SB,CHA190708130,1,2,,,,,
1907A2095,unglb101,1907,BOS,O,,SB,CHA190708130,0,1,,,,,
1907A2119,isbef101,1907,CHA,D,2B,ERR,CHA190708140,0,1,,,,,
1907A2142,donaj103,1907,CHA,O,,SB,CHA190708240,1,2,1907A2143,SWAP,,,
1907A2143,jonef102,1907,CHA,O,,SB,CHA190708240,1,0,1907A2142,SWAP,,,
1907A2201,hahne101,1907,CHA,O,,H,CLE190704270,1,0,,,,,
1907A2219,keelw101,1907,NYA,O,,SB,CLE190705130,1,0,,,,,
1907A2240,turnt105,1907,CLE,O,,SB,CLE190707080,0,1,,,,Back end of failed double steal,
1907A2276,cobbt101,1907,DET,O,,H,DET190704110,2,1,,,,,
1907A2282,isbef101,1907,CHA,O,,2B,DET190704170,0,2,,,,,
1907A2290,walse101,1907,CHA,O,,AB,DET190705010,3,2,1907A2291,SWAP,,,
1907A2291,whitd104,1907,CHA,O,,AB,DET190705010,2,3,1907A2290,SWAP,,,
1907A2306,hahne101,1907,CHA,O,,H,DET190705032,1,0,,,,,
1907A2307,hahne101,1907,CHA,O,,SB,DET190705032,0,1,,,,,
1907A2308,jonef102,1907,CHA,O,,AB,DET190705032,4,2,,,,,
1907A2310,jonef102,1907,CHA,O,,SH,DET190705032,0,1,,,,,
1907A2311,jonef102,1907,CHA,O,,SB,DET190705032,1,0,,,,,
1907A2339,cougb101,1907,DET,O,,SH,DET190708120,1,0,,,,,
1907A2433,barrj103,1907,BOS,O,,2B,DET190708220,0,1,,,,,
1907A2435,donob101,1907,DET,O,,SB,DET190708220,0,1,,,,,
1907A2445,jonec106,1907,WS1,O,,2B,DET190708230,1,0,,,,,
1907A2488,altid101,1907,WS1,D,1B,ERR,DET190708270,0,1,1907A2489,SWAP,,,
1907A2489,altid101,1907,WS1,D,SS,ERR,DET190708270,1,0,1907A2488,SWAP,,,
1907A2566,lapof101,1907,NYA,D,3B,ERR,NYA190704200,2,1,,,,,
1907A2580,ferrh101,1907,BOS,D,2B,ERR,NYA190704220,0,1,,,,,
1907A2582,wagnh103,1907,BOS,D,SS,ERR,NYA190704220,2,1,,,,,
1907A2615,willj106,1907,NYA,O,,SB,NYA190704270,0,1,,,,Back end of failed double steal,
1907A2623,birmj101,1907,CLE,O,,SB,NYA190706040,1,2,,,,,
1907A2624,kleir101,1907,NYA,O,,SB,NYA190706040,0,1,,,,Back end of failed double steal,
1907A2628,bradb102,1907,CLE,O,,SH,NYA190706060,0,1,1907A2632,SWAP;PAA,,,
1907A2632,liebg101,1907,CLE,O,,SH,NYA190706060,1,0,1907A2628,SWAP;PAA,,,
1907A2659,conrw101,1907,NYA,O,,SB,NYA190706100,0,1,,,,Back end of failed double steal,
1907A2717,hoffd101,1907,NYA,O,,SB,NYA190706180,0,1,,,,,
1907A2727,butlk102,1907,SLA,O,,SB,NYA190706190,0,1,,,,Back end of failed double steal,
1907A2759,stong101,1907,SLA,O,,SB,NYA190706210,0,1,,,,,
1907A2780,andej101,1907,WS1,O,,SB,NYA190706280,1,2,,,,Back end of failed double steal,
1907A2790,altid101,1907,WS1,O,,SB,NYA190707011,0,1,,,,Back end of failed double steal,
1907A2815,willj106,1907,NYA,O,,SB,NYA190707020,0,1,,,,,
1907A2884,morig101,1907,NYA,D,3B,ERR,NYA190707262,3,2,,,,,
1907A2885,moore103,1907,NYA,D,P,ERR,NYA190707262,0,1,,,,,
1907A2900,lapof101,1907,NYA,O,,SB,NYA190708020,0,1,,,,Back end of failed double steal,
1907A2904,chash101,1907,NYA,O,,SB,NYA190708031,0,1,,,,,
1907A2911,donaj103,1907,CHA,O,,HR,NYA190708050,1,0,,,,,
1907A2912,morig101,1907,NYA,O,,SB,NYA190708050,1,2,,,,Back end of failed double steal,
1907A2919,rickb101,1907,NYA,D,OF,ERR,NYA190708050,0,1,,,,,
1907A3001,smitt101,1907,WS1,D,SS,ERR,NYA190709120,1,2,,,,,
1907A3010,shipb101,1907,WS1,O,,SB,NYA190709130,1,0,,,,,
1907A3019,bellr103,1907,NYA,O,,AB,NYA190709140,3,0,,,,,
1907A3024,altid101,1907,WS1,D,1B,ERR,NYA190709140,1,0,,,,,
1907A3041,schmb102,1907,DET,O,,SB,NYA190709212,1,2,,,,Back end of failed double steal,
1907A3062,bellr103,1907,NYA,O,,SB,NYA190709270,0,1,,,,,
1907A3073,bellr103,1907,NYA,O,,SB,NYA190709281,1,0,,,,,
1907A3085,hoffd101,1907,NYA,O,,SB,NYA190710010,1,0,,,,,
1907A3102,kleir101,1907,NYA,O,,2B,NYA190710030,0,1,,,,,
1907A3124,wagnh103,1907,BOS,O,,SB,NYA190710050,0,1,,,,,
1907A3145,davih101,1907,PHA,O,,SB,PHA190704130,0,1,,,,,
1907A3161,davih101,1907,PHA,D,1B,ERR,PHA190704220,1,0,,,,,
1907A3182,knigj102,1907,PHA,O,,SB,PHA190705291,1,0,,,,,
1907A3190,barrj103,1907,BOS,O,,SH,PHA190705292,1,0,,,,,
1907A3225,hahne101,1907,CHA,O,,SB,PHA190706040,1,0,,,,,
1907A3229,sullb102,1907,CHA,O,,H,PHA190706040,1,0,,,,,
1907A3230,sullb102,1907,CHA,O,,2B,PHA190706040,1,0,,,,,
1907A3267,nichs101,1907,PHA,D,2B,ERR,PHA190706110,1,0,,,,,
1907A3271,turnt105,1907,CLE,O,,2B,PHA190706150,1,2,,,,,
1907A3300,oldrr101,1907,PHA,O,,SB,PHA190706242,1,0,,,,,
1907A3327,bendc101,1907,PHA,O,,SB,PHA190708070,0,1,,,,,
1907A3330,kille101,1907,DET,O,,H,PHA190708070,1,0,,,,,
1907A3380,hoffd101,1907,NYA,O,,SB,PHA190709062,0,1,,,,,
1907A3389,collj103,1907,PHA,O,,H,PHA190709120,1,2,,,,,
1907A3390,davih101,1907,PHA,O,,H,PHA190709120,2,1,,,,,
1907A3411,ferrh101,1907,BOS,O,,2B,PHA190709141,0,1,,,,,
1907A3439,ferrh101,1907,BOS,D,2B,ERR,PHA190709142,2,1,,,,,
1907A3456,nichs101,1907,PHA,O,,AB,PHA190709240,5,4,,,,,
1907A3475,seybs101,1907,PHA,O,,AB,PHA190709260,4,3,,,,,
1907A3476,seybs101,1907,PHA,O,,SH,PHA190709260,0,1,,,,,
1907A3482,davih101,1907,PHA,O,,H,PHA190709300,3,4,,,,,
1907A3483,davih101,1907,PHA,O,,2B,PHA190709300,1,2,,,,,
1907A3484,davih101,1907,PHA,O,,SB,PHA190709300,0,1,,,,,
1907A3486,oldrr101,1907,PHA,O,,2B,PHA190709300,2,1,,,,,
1907A3497,oleac101,1907,DET,D,SS,ERR,PHA190709300,0,1,,,,,
1907A3504,dougp102,1907,CHA,O,,SH,SLA190704130,1,0,,,,,
1907A3533,jonef102,1907,CHA,O,,SH,SLA190709111,1,0,,,,,
1907A3561,pattc101,1907,WS1,O,,H,WS1190705290,0,1,,,,,
1907A3583,jonec106,1907,WS1,O,,AB,WS1190706080,5,4,,,,,
1907A3595,jonef102,1907,CHA,D,OF,ERR,WS1190706080,0,1,,,,,
1907A3661,jonec106,1907,WS1,O,,SB,WS1190709102,2,3,,,,Back end of failed double steal,
1907A3674,cougb101,1907,DET,O,,SB,WS1190710010,0,1,,,,,
1907A3680,cobbt101,1907,DET,O,,SB,WS1190710021,2,4,,,,,
1907A3681,rossc101,1907,DET,O,,SH,WS1190710021,0,1,,,,,
1907A3684,schmb102,1907,DET,O,,SH,WS1190710021,1,0,,,,,
1907A3686,schmb102,1907,DET,O,,SB,WS1190710021,0,1,,,,,
1907A3699,kay-b101,1907,WS1,O,,H,WS1190710022,1,0,,,,,
1907A3700,weldm101,1907,CHA,O,,AB,NYA190710030,0,1,1907A0285,,,,
1907A3701,weldm101,1907,CHA,O,,G,WS1190706120,1,0,,,,,
1907A3702,weldm101,1907,CHA,D,OF,G,WS1190706120,1,0,,,,,
1907A3703,weldm101,1907,CHA,O,,AB,WS1190706120,1,0,,,,,
1907A3939,quill101,1907,CHA,D,3B,ERR,CHA190705180,2,1,,,,,
1907A3940,roheg101,1907,CHA,D,3B,ERR,CHA190705180,0,1,,,,,
1907A3941,willj106,1907,NYA,D,2B,ERR,NYA190709211,1,0,,,,,
1907A3942,jonef102,1907,CHA,O,,SB,PHA190707270,0,1,,,,,
1907A3943,dougp102,1907,CHA,D,OF,ERR,PHA190707270,1,0,,,,,
1907A3944,delaj103,1907,WS1,O,,H,NYA190706270,2,1,,,,,
1907A3945,crosm101,1907,PHA,O,,SB,PHA190706070,0,1,,,,,
1907A3946,dougp102,1907,CHA,O,,AB,CHA190705060,2,3,,,,,
