ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,X,Notes,Accepted
1907N0608,overo101,1907,CHN,P,,BB,CHN190709081,1,0,,,,,
1907N0609,overo101,1907,CHN,P,,SHO,,9,8,,,,Sheets show 9 SHO,
1907N0611,pfiej101,1907,CHN,P,,IP,BSN190707160,7,7.1,1907N0586,,,Sheet shows 7 1 / 2,
1907N0612,pfiej101,1907,CHN,P,,BB,CHN190709291,1,3,,,,,
1907N0613,pfiej101,1907,CHN,P,,BB,SLN190710040,2,1,,,,,
1907N0614,reule101,1907,CHN,P,,IP,,191.2,192,,,,Sheet appears to show 191.2 IP,
1907N0615,reule101,1907,CHN,P,,IP,CIN190705250,5,5.2,1907N0585,,,Sheet shows 5 1 / 2,
1907N0616,reule101,1907,CHN,P,,H,,149,147,,,,Sheets show 149 IP,
1907N0617,taylj101,1907,CHN,P,,IP,,122.2,123,,,,Sheets show 122.2 IP,
1907N0618,taylj101,1907,CHN,P,,BB,BSN190705170,1,0,,,,,
1907N0619,campb103,1907,CIN,P,,H,CIN190710062,7,8,,OPP,,,
1907N0620,coaka101,1907,CIN,P,,IP,BSN190705090,0.1,1,,,,Game ended with 1 out in bottom of the 9th,
1907N0621,coaka101,1907,CIN,P,,SO,BRO190705230,2,1,,,,,
1907N0622,coaka101,1907,CIN,P,,SO,NY1190707120,4,3,,,,,
1907N0623,coaka101,1907,CIN,P,,SO,BRO190708172,4,3,,,,,
1907N0624,essib101,1907,CIN,P,,IP,CIN190704280,5,4.2,1907N0632,,,Sheet shows 4 1 / 2,
1907N0625,ewinb102,1907,CIN,P,,IP,PHI190708260,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0626,ewinb102,1907,CIN,P,,SO,CIN190708061,3,2,,,,,
1907N0627,ewinb102,1907,CIN,P,,SO,PHI190708221,4,3,,,,,
1907N0628,ewinb102,1907,CIN,P,,SO,PHI190708260,6,5,,,,,
1907N0629,ewinb102,1907,CIN,P,,BB,BRO190708190,4,3,,,,,
1907N0630,hallc103,1907,CIN,P,,IP,CHN190704220,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0631,hallc103,1907,CIN,P,,SO,PIT190706251,4,3,,,,,
1907N0632,masod102,1907,CIN,P,,IP,CIN190704280,4,4.1,1907N0624,,,Sheet shows 4 1 / 2,
1907N0633,masod102,1907,CIN,P,,IP,NY1190705130,11.1,12,,,,Game ended with 1 out in bottom of the 12th,
1907N0634,minac101,1907,CIN,P,,IP,NY1190705150,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0635,smitf102,1907,CIN,P,,IP,,85,85.1,,,,Sheets show 85 IP,
1907N0636,smitf102,1907,CIN,P,,IP,BSN190707100,3.1,4,,,,Game ended with 1 ous in bottom of the 11th,
1907N0637,spadb101,1907,CIN,P,,H,CIN190710061,9,8,,OPP,,,
1907N0638,weimj101,1907,CIN,P,,SO,PHI190708222,3,2,,,,,
1907N0639,weimj101,1907,CIN,P,,BB,PHI190707160,2,4,,,,,
1907N0640,amesr101,1907,NY1,P,,IP,CHN190706080,8,9,,,,Game ended with 0 outs in bottom of the 9th,
1907N0641,amesr101,1907,NY1,P,,IP,SLN190708010,3.1,4.1,,,,Game ended with 0 outs in bottom of the 10th,
1907N0642,amesr101,1907,NY1,P,,IP,BRO190709141,3.2,4,,,,Game ended with 2 outs in bottom of the 13th,
1907N0643,amesr101,1907,NY1,P,,SO,NY1190705240,4,2,,,,,
1907N0644,amesr101,1907,NY1,P,,SO,CIN190709200,4,3,,,,,
1907N0646,fergg101,1907,NY1,P,,SO,SLN190706100,5,0,,,,,
1907N0647,fergg101,1907,NY1,P,,BB,SLN190706100,3,0,,,,,
1907N0648,lyncm101,1907,NY1,P,,CG,,6,7,,,,Sheet appears to show 6 CG,
1907N0649,lyncm101,1907,NY1,P,,SO,NY1190707080,6,5,,,,,
1907N0650,lyncm101,1907,NY1,P,,BB,BSN190709180,4,3,,,,,
1907N0652,mathc102,1907,NY1,P,,IP,NY1190705230,0.1,1,,,,,
1907N0653,mathc102,1907,NY1,P,,SO,PHI190706270,6,5,,,,,
1907N0654,mathc102,1907,NY1,P,,BB,PHI190704260,2,3,,,,,
1907N0655,mathc102,1907,NY1,P,,R,NY1190705110,1,2,,OPP,,,
1907N0656,mcgij101,1907,NY1,P,,IP,CIN190706200,11.1,12,,,,Game ended with 1 out in bottom of the 12th,
1907N0657,mcgij101,1907,NY1,P,,IP,BRO190707041,11.2,12,,,,Game ended with 2 outs in bottom of the 12th,
1907N0658,mcgij101,1907,NY1,P,,IP,BSN190709162,1.2,2,,,,Game ended with 2 outs in bottom of the 8th,
1907N0659,mcgij101,1907,NY1,P,,IP,PHI190710040,8.2,9,,,,Game ended with 2 outs in bottom of the 9th,
1907N0660,mcgij101,1907,NY1,P,,SO,NY1190706240,1,0,,,,,
1907N0661,tayld102,1907,NY1,P,,IP,,170.2,171,,,,Sheets show 170.2 IP,
1907N0662,tayld102,1907,NY1,P,,IP,NY1190705230,1.2,2,,,,,
1907N0663,tayld102,1907,NY1,P,,IP,NY1190709061,8,9,,,,,
1907N0664,tayld102,1907,NY1,P,,IP,BSN190709161,8,9,,,,Home team did not bat in the bottom of the 9th,
1907N0665,tayld102,1907,NY1,P,,SO,NY1190705200,6,5,,,,,
1907N0666,tayld102,1907,NY1,P,,SO,NY1190705240,0,1,,,,,
1907N0667,tayld102,1907,NY1,P,,SO,PHI190706280,4,3,,,,,
1907N0668,tayld102,1907,NY1,P,,SO,BRO190709120,6,4,,,,,
1907N0669,tayld102,1907,NY1,P,,SO,BSN190709161,3,2,,,,,
1907N0671,tayld102,1907,NY1,P,,HBP,BRO190704180,1,0,,,,,
1907N0673,wilth102,1907,NY1,P,,IP,BRO190707030,1.2,2,,,,Game ended with 2 outs in bottom of the 9th,
1907N0674,wilth102,1907,NY1,P,,IP,CIN190707270,1,1.1,,,,,
1907N0675,wilth102,1907,NY1,P,,H,NY1190705110,3,2,,OPP,,,
1907N0676,browb102,1907,PHI,P,,SO,PHI190707110,3,2,,,,,
1907N0677,browb102,1907,PHI,P,,SO,PHI190708171,4,3,,,,,
1907N0678,browb102,1907,PHI,P,,SO,PHI190708242,3,2,,,,,
1907N0679,browb102,1907,PHI,P,,BB,CIN190707300,2,1,,,,,
1907N0680,corrf101,1907,PHI,P,,IP,BSN190705070,10,9,,,,,
1907N0681,corrf101,1907,PHI,P,,IP,NY1190709061,4.1,5.1,1907N0705,,,,
1907N0682,corrf101,1907,PHI,P,,IP,BSN190709122,2.1,3,,,,Game ended with 1 out in bottom of the 11th,
1907N0683,corrf101,1907,PHI,P,,SO,PHI190705130,5,4,,,,,
1907N0684,corrf101,1907,PHI,P,,SO,PHI190705180,7,6,,,,,
1907N0685,corrf101,1907,PHI,P,,SO,PIT190710010,0,1,,,,,
1907N0686,corrf101,1907,PHI,P,,BB,PHI190704300,2,1,,,,,
1907N0687,corrf101,1907,PHI,P,,BB,PHI190707030,4,3,,,,,
1907N0688,corrf101,1907,PHI,P,,BB,CIN190707300,4,3,,,,,
1907N0689,corrf101,1907,PHI,P,,BB,PHI190708311,2,1,,,,,
1907N0690,corrf101,1907,PHI,P,,BB,BSN190709141,3,2,,,,,
1907N0691,lushj101,1907,PHI,P,,SO,PHI190704170,4,1,,,,,
1907N0692,mcclj101,1907,PHI,P,,SO,PHI190704260,1,0,,,,,
1907N0693,mcqug103,1907,PHI,P,,BB,CIN190709291,4,3,,,,,
1907N0694,morel101,1907,PHI,P,,IP,BRO190706221,8.1,9,,,,Game ended with 1 out in bottom of the 9th,
1907N0695,morel101,1907,PHI,P,,IP,SLN190708040,9.1,10,,,,Game ended with 1 out in bottom of the 10th,
1907N0696,morel101,1907,PHI,P,,IP,BSN190709020,8,9,,,,Home team did not bat in the bottom of the 9th,
1907N0697,morel101,1907,PHI,P,,SO,PHI190705080,3,2,,,,,
1907N0698,morel101,1907,PHI,P,,SO,PHI190708150,3,2,,,,,
1907N0699,morel101,1907,PHI,P,,BB,PHI190705140,2,1,,,,,
1907N0700,morel101,1907,PHI,P,,R,PIT190706170,3,7,,OPP,,,
1907N0701,morel101,1907,PHI,P,,R,PHI190708150,3,5,,OPP,,,
1907N0702,pittt101,1907,PHI,P,,SO,PHI190705150,3,2,,,,,
1907N0703,pittt101,1907,PHI,P,,SO,PHI190705310,4,3,,,,,
1907N0704,richl102,1907,PHI,P,,IP,,116.2,117,,,,Sheet shows 116.2 IP,
1907N0705,richl102,1907,PHI,P,,IP,NY1190709061,3.2,2.2,1907N0681,,,,
1907N0706,spart101,1907,PHI,P,,SO,PHI190704260,2,1,,,,,
1907N0707,spart101,1907,PHI,P,,SO,PHI190705252,8,7,,,,,
1907N0708,spart101,1907,PHI,P,,SO,PHI190706032,1,0,,,,,
1907N0709,spart101,1907,PHI,P,,SO,PHI190707011,5,6,,,,,
1907N0710,spart101,1907,PHI,P,,SO,PHI190708172,4,3,,,,,
1907N0711,spart101,1907,PHI,P,,SO,PHI190708260,1,0,,,,,
1907N0712,spart101,1907,PHI,P,,SO,NY1190709050,3,2,,,,,
1907N0713,spart101,1907,PHI,P,,BB,PHI190704260,4,3,,,,,
1907N0714,spart101,1907,PHI,P,,BB,PHI190706032,3,2,,,,,
1907N0715,spart101,1907,PHI,P,,BB,BRO190709161,3,2,,,,,
1907N0716,spart101,1907,PHI,P,,R,PHI190708260,3,2,,OPP,,,
1907N0717,camnh101,1907,PIT,P,,IP,BSN190708200,7.1,8,,,,Game ended with 1 out in bottom of the 11th,
1907N0718,camnh101,1907,PIT,P,,SO,PHI190707091,3,2,,,,,
1907N0719,camnh101,1907,PIT,P,,R,BSN190708200,5,6,1907N0740,,,,
1907N0721,duggb101,1907,PIT,P,,H,BSN190708190,2,1,,OPP,,,
1907N0722,leevs101,1907,PIT,P,,IP,BSN190705150,9.2,10,,,,Game ended with 2 outs in bottom of the 10th,
1907N0723,leevs101,1907,PIT,P,,IP,CHN190706020,8,9,,,,Home team did not bat in the bottom of the 9th,
1907N0724,leevs101,1907,PIT,P,,IP,PIT190706070,3,3.1,,,,Sheet shows 3 1 / 2,
1907N0725,leevs101,1907,PIT,P,,IP,BSN190708190,7,8,,,,,
1907N0726,leevs101,1907,PIT,P,,SO,NY1190707180,4,5,,,,,
1907N0727,leevs101,1907,PIT,P,,BB,PHI190707080,3,2,,,,,
1907N0728,leevs101,1907,PIT,P,,H,SLN190709150,8,1,1907N0729,COL;OPP,,,
1907N0729,leevs101,1907,PIT,P,,R,SLN190709150,1,8,1907N0728,COL;OPP,,,
1907N0730,leifl101,1907,PIT,P,,IP,CIN190704110,1.1,2,,,,Game ended with 1 out in bottom of the 9th,
1907N0731,leifl101,1907,PIT,P,,SO,PHI190705210,6,3,,,,,
1907N0732,leifl101,1907,PIT,P,,SO,PHI190707092,6,3,,,,,
1907N0733,leifl101,1907,PIT,P,,SO,PIT190708120,2,1,,,,,
1907N0734,leifl101,1907,PIT,P,,BB,PIT190707271,1,2,,,,,
1907N0735,lyncm101,1907,PIT,P,,BB,NY1190705110,4,5,,,,,
1907N0736,maddn101,1907,PIT,P,,SO,CIN190710041,7,6,,,,,
1907N0737,phild101,1907,PIT,P,,IP,PIT190706070,6,5.2,,,,Sheet shows 5 1 / 2,
1907N0739,phild101,1907,PIT,P,,SO,PHI190707060,1,2,,,,,
1907N0740,phild101,1907,PIT,P,,R,BSN190708200,4,3,1907N0719,,,,
1907N0742,willv101,1907,PIT,P,,SO,BSN190705140,2,1,,,,,
1907N0743,willv101,1907,PIT,P,,SO,PIT190705302,4,3,,,,,
1907N0744,willv101,1907,PIT,P,,BB,BRO190707120,2,1,,,,,
1907N0745,willv101,1907,PIT,P,,H,BRO190705182,2,3,,OPP,,,
1907N0746,willv101,1907,PIT,P,,R,,106,96,,,,Sheets show 106 R,
1907N0747,beebf101,1907,SLN,P,,IP,BRO190705130,9,8.2,1907N0761,,,,
1907N0748,beebf101,1907,SLN,P,,IP,NY1190705171,11.1,12,,,,Game ended with 1 out in bottom of the 12th,
1907N0749,beebf101,1907,SLN,P,,IP,CIN190706302,2.1,2.2,,,,Sheet shows 2 1 / 2,
1907N0750,beebf101,1907,SLN,P,,IP,NY1190707092,8.1,9,,,,Game ended with 1 out in bottom of the 9th,
1907N0751,beebf101,1907,SLN,P,,SO,PHI190707190,6,5,,,,,
1907N0753,beebf101,1907,SLN,P,,BB,NY1190707060,5,3,,,,,
1907N0755,browb102,1907,SLN,P,,BB,NY1190705200,6,5,,,,,
1907N0756,froma101,1907,SLN,P,,IP,PIT190705020,9.2,10,,,,Game ended with 2 outs in bottom of the 10th,
1907N0757,froma101,1907,SLN,P,,IP,PHI190705110,2.2,2.1,,,,Sheet shows 2 1 / 2,
1907N0758,froma101,1907,SLN,P,,IP,SLN190708090,4,3,,,,,
1907N0759,froma101,1907,SLN,P,,BB,SLN190710061,5,4,,,,,
1907N0760,froma101,1907,SLN,P,,HBP,BSN190707152,0,1,,,,,
1907N0761,karge101,1907,SLN,P,,IP,BRO190705130,0,0.1,1907N0747,,,,
1907N0762,karge101,1907,SLN,P,,IP,CIN190706270,8.1,9,,,,Game ended with 1 out in bottom of the 9th,
1907N0763,karge101,1907,SLN,P,,IP,CIN190706301,2,1.2,,,,Sheet shows 1 1 / 2,
1907N0764,karge101,1907,SLN,P,,IP,PIT190708310,12.1,13,,,,Game ended with 1 out in bottom of the 13th,
1907N0765,karge101,1907,SLN,P,,CG,,30,29,,,,Sheet appears to show 30 CG,
1907N0766,karge101,1907,SLN,P,,SO,BSN190707131,4,3,,,,,
1907N0769,lushj101,1907,SLN,P,,IP,CIN190706301,7,7.2,,,,Sheet shows 7 1 / 2,
1907N0770,lushj101,1907,SLN,P,,R,SLN190709162,1,0,,OPP,,,
1907N0771,mcgls101,1907,SLN,P,,IP,PHI190705110,5.1,6.2,,,,Sheet shows 6 1 / 2,
1907N0772,mcgls101,1907,SLN,P,,IP,CIN190706290,13,14,,,,Game ended with 0 outs in bottom of the 14th,
1907N0773,mcgls101,1907,SLN,P,,IP,PIT190707030,8,9,,,,Game ended with 0 outs in bottom of the 9th,
1907N0774,mcgls101,1907,SLN,P,,IP,BSN190707132,8,9,,,,Home team did not bat in the bottom of the 9th,
1907N0775,mcgls101,1907,SLN,P,,IP,BRO190707171,11.1,12,,,,Game ended with 1 out in bottom of the 12th,
1907N0776,mcgls101,1907,SLN,P,,IP,SLN190708111,9,8,1907N0563,SWAP,,,
1907N0777,mcgls101,1907,SLN,P,,SO,CIN190706032,5,4,,,,,
1907N0778,mcgls101,1907,SLN,P,,SO,NY1190707100,2,1,,,,,
1907N0779,mcgls101,1907,SLN,P,,BB,PHI190705080,3,2,,,,,
1907N0780,mcgls101,1907,SLN,P,,BB,CHN190706240,3,2,,,,,
1907N0781,mcgls101,1907,SLN,P,,BB,PHI190708171,3,1,,,,,
1907N0783,raymb101,1907,SLN,P,,BB,SLN190709221,2,1,,,,,
1907N0785,wolth101,1907,SLN,P,,H,BSN190708160,7,6,,OPP,,,
1907N0786,lyncm101,1907,NY1,P,,IP,NY1190708232,4,5,1907N0787,,,,
1907N0787,mathc102,1907,NY1,P,,IP,NY1190708232,1,0,1907N0786,,,,
1907N0788,odwef101,1907,CIN,O,,G,CIN190704290,1,0,,,,Odwell PR for McLean in 9th,
1907N0789,boulj101,1907,BSN,O,,G,BSN190708230,1,0,,,,Boultes PR for Bates in 8th,
1907N0790,pastj101,1907,BRO,O,,G,BRO190708280,1,0,,,,Pastorious PR for Batch in 9th,
1907N0794,lumlh101,1907,BRO,O,,SB,BRO190704160,0,1,,,,,
1907N0810,tayld102,1907,NY1,P,,BK,BRO190704180,0,1,,,,,
1907N0853,beaug101,1907,BSN,O,,SB,BRO190704260,1,2,,,,,
1907N0877,browm102,1907,CHN,P,,WP,BRO190705080,1,0,,,,,
1907N0891,cased101,1907,BRO,O,,SB,BRO190705112,0,1,,,,Back end of failed double steal,
1907N0896,cased101,1907,BRO,O,,AB,BRO190705130,4,3,,,,,
1907N0897,cased101,1907,BRO,O,,SH,BRO190705130,0,1,,,,,
1907N0913,hummj101,1907,BRO,D,2B,ERR,BRO190705130,0,2,,,,,
1907N0915,lewip101,1907,BRO,D,SS,ERR,BRO190705130,2,0,,,,,
1907N0918,malob101,1907,BRO,O,,SB,BRO190705140,2,3,,,,,
1907N0939,hummj101,1907,BRO,O,,AB,BRO190705200,2,1,1907N0940,,,Lewis ejected mid-AB; Hummel PH for him,
1907N0940,lewip101,1907,BRO,O,,AB,BRO190705200,1,2,1907N0939,,,Lewis ejected mid-AB; Hummel PH for him,
1907N0985,cased101,1907,BRO,O,,SB,BRO190706222,0,1,,,,,
1907N1006,coure101,1907,PHI,O,,SB,BRO190706252,0,1,,,,Back end of failed double steal,
1907N1018,malob101,1907,BRO,O,,SB,BRO190706280,0,1,,,,,
1907N1019,linde101,1907,BSN,P,,IP,BRO190706280,6,6.1,,,,,
1907N1023,youni101,1907,BSN,P,,IP,BRO190706280,4,3.2,,,,,
1907N1050,dahlb102,1907,NY1,O,,AB,BRO190707020,2,3,1907N1053,,,Dahlen ejected prior to AB; Shay PH for him,
1907N1053,shayd101,1907,NY1,O,,AB,BRO190707020,2,1,1907N1050,,,Dahlen ejected prior to AB; Shay PH for him,
1907N1084,overo101,1907,CHN,P,,IP,BRO190707061,3,2.2,,,,,
1907N1085,pfiej101,1907,CHN,P,,IP,BRO190707061,6,6.1,,,,,
1907N1118,camnh101,1907,PIT,P,,IP,BRO190707131,2,1.2,,,,,
1907N1119,leevs101,1907,PIT,P,,IP,BRO190707131,6,6.1,,,,,
1907N1121,abbae101,1907,PIT,O,,SB,BRO190707132,0,1,,,,Back end of failed double steal,
1907N1124,ruckn101,1907,BRO,P,,SO,BRO190707132,7,6,,,,,
1907N1128,burnj107,1907,SLN,O,,H,BRO190707160,1,2,,,,,
1907N1131,bellg101,1907,BRO,P,,H,BRO190707160,5,6,,,,,
1907N1135,lewip101,1907,BRO,O,,SB,BRO190707171,0,1,,,,Back end of failed double steal,
1907N1138,burnj107,1907,SLN,D,OF,ERR,BRO190707171,0,1,,,,,
1907N1143,hoela101,1907,SLN,D,2B,ERR,BRO190707172,1,0,,,,,
1907N1146,marsd102,1907,SLN,D,C,ERR,BRO190707172,1,2,,,,,
1907N1153,alpew101,1907,BRO,D,2B,ERR,BRO190707190,0,1,,,,,
1907N1193,hummj101,1907,BRO,O,,HR,BRO190708172,1,0,,,,,
1907N1196,coaka101,1907,CIN,P,,HR,BRO190708172,1,0,,,,,
1907N1208,lumlh101,1907,BRO,O,,SB,BRO190708200,0,3,,,,,
1907N1240,bowef102,1907,NY1,O,,H,BRO190709120,1,0,,,,,
1907N1241,scand101,1907,BRO,P,,H,BRO190709120,7,6,,,,,
1907N1260,mcinh101,1907,BRO,P,,BK,BRO190709141,1,0,,,,,
1907N1270,grane101,1907,PHI,D,3B,ERR,BRO190709161,0,1,,,,,
1907N1275,grane101,1907,PHI,D,3B,ERR,BRO190709170,1,0,,,,,
1907N1288,ruckn101,1907,BRO,P,,WP,BSN190704150,2,3,,,,,
1907N1299,dahlb102,1907,NY1,O,,AB,BSN190704200,3,4,,,,,
1907N1300,hannj101,1907,NY1,O,,AB,BSN190704200,1,0,,,,,
1907N1304,pfeff102,1907,BSN,P,,IP,BSN190704200,2.2,2.1,,,,,
1907N1307,youni101,1907,BSN,P,,IP,BSN190704200,2.1,2.2,,,,,
1907N1308,orndj101,1907,BSN,D,C,PB,BSN190704200,1,2,,,,,
1907N1319,schuf103,1907,CHN,O,,SB,BSN190705160,1,0,,,,,
1907N1322,pfiej101,1907,CHN,P,,SO,BSN190705160,1,0,,,,,
1907N1349,beaug101,1907,BSN,O,,AB,BSN190705200,3,2,,,,,
1907N1379,scand101,1907,BRO,P,,IP,BSN190705282,1,1.2,,,,Sheet shows 1 1/2,
1907N1381,strie101,1907,BRO,P,,IP,BSN190705282,4,3.2,,,,,
1907N1389,strie101,1907,BRO,D,P,ERR,BSN190705282,1,0,,,,,
1907N1405,alpew101,1907,BRO,O,,H,BSN190705301,1,2,,,,,
1907N1407,youni101,1907,BSN,P,,H,BSN190705301,8,9,,,,,
1907N1412,needt101,1907,BSN,D,C,ERR,BSN190705301,0,1,,,,,
1907N1413,needt101,1907,BSN,D,C,ERR,BSN190705302,1,0,,,,,
1907N1431,slagj102,1907,CHN,D,OF,ERR,BSN190707170,1,0,,,,,
1907N1449,ritcc101,1907,BSN,D,2B,ERR,BSN190708220,0,1,,,,,
1907N1451,sweeb102,1907,BSN,D,SS,ERR,BSN190708220,1,0,,,,,
1907N1463,everj102,1907,CHN,D,2B,ERR,BSN190708230,3,4,,,,,
1907N1476,shecj101,1907,CHN,O,,R,BSN190708262,0,1,,,,Slagle PR for Sheckard,
1907N1477,slagj102,1907,CHN,O,,R,BSN190708262,1,0,,,,Slagle PR for Sheckard,
1907N1489,coure101,1907,PHI,O,,3B,BSN190709121,1,0,,,,,
1907N1491,tennf102,1907,BSN,O,,SB,BSN190709121,0,1,,,,,
1907N1507,coure101,1907,PHI,O,,H,BSN190709131,2,0,,,,,
1907N1508,coure101,1907,PHI,O,,2B,BSN190709131,1,0,,,,,
1907N1511,boulj101,1907,BSN,P,,H,BSN190709131,12,10,,,,,
1907N1573,morap101,1907,CHN,O,,SB,CHN190704220,0,1,,,,Back end of failed double steal,
1907N1614,steih101,1907,CHN,O,,SB,CHN190706150,1,2,,,,Back end of failed double steal,
1907N1635,lushj101,1907,SLN,O,,3B,CHN190706240,0,1,,,,,
1907N1636,mcgls101,1907,SLN,O,,3B,CHN190706240,1,0,,,,,
1907N1641,hofms101,1907,CHN,O,,SB,CHN190706261,0,1,,,,Front end of failed double steal,
1907N1656,abbae101,1907,PIT,O,,SB,CHN190706280,0,1,,,,Back end of failed double steal,
1907N1676,dorng101,1907,BSN,P,,IP,CHN190707260,8,7.2,,,,,
1907N1679,lindv101,1907,BSN,P,,IP,CHN190707260,1,1.1,,,,,
1907N1706,klinj101,1907,CHN,O,,SB,CHN190708070,1,0,,,,,
1907N1707,tinkj101,1907,CHN,O,,SB,CHN190708070,0,1,,,,,
1907N1747,everj102,1907,CHN,D,2B,ERR,CHN190709230,1,0,,,,,
1907N1748,hofms101,1907,CHN,O,,SB,CHN190709230,0,1,,,,Front end of failed double steal,
1907N1753,shecj101,1907,CHN,O,,SB,CHN190709251,0,1,,,,Back end of failed double steal,
1907N1755,overo101,1907,CHN,P,,SO,CHN190709251,6,5,,,,,
1907N1756,doolm101,1907,PHI,O,,SB,CHN190709252,0,1,,,,,
1907N1762,browm102,1907,CHN,P,,WP,CHN190710020,0,1,,,,,
1907N1775,schla101,1907,CIN,D,C,PB,CIN190704210,1,0,,,,,
1907N1779,lobeh101,1907,CIN,O,,R,CIN190704300,0,1,,,,Schlei scored as courtesy runner for Lobert,
1907N1780,schla101,1907,CIN,O,,R,CIN190704300,1,0,,,,Schlei scored as courtesy runner for Lobert,
1907N1784,mowrm101,1907,CIN,D,3B,ERR,CIN190704300,3,0,,,,,
1907N1807,ganzj101,1907,CIN,O,,AB,CIN190706060,6,5,,,,,
1907N1830,browg102,1907,NY1,O,,3B,CIN190706190,1,0,,,,,
1907N1861,alpew101,1907,BRO,O,,AB,CIN190708080,6,5,,,,,
1907N1862,huggm101,1907,CIN,O,,AB,CIN190708080,5,4,,,,,
1907N1888,amesr101,1907,NY1,D,P,ERR,NY1190704150,1,0,,,,,
1907N1935,lyncm101,1907,PIT,P,,IP,NY1190705110,5.2,5,,,,,
1907N1939,willv101,1907,PIT,P,,IP,NY1190705110,1.1,2,,,,,
1907N1952,schla101,1907,CIN,O,,SB,NY1190705140,0,1,,,,Back end of failed double steal,
1907N1962,noonp101,1907,SLN,D,C,PB,NY1190705171,1,0,,,,,
1907N1969,wilth102,1907,NY1,O,,SB,NY1190705180,1,0,,,,,
1907N1972,mcgls101,1907,SLN,P,,WP,NY1190705180,1,0,,,,,
1907N1977,byrnb101,1907,SLN,D,3B,ERR,NY1190705180,1,0,,,,,
1907N1981,byrnb101,1907,SLN,O,,SB,NY1190705200,2,1,,,,,
1907N1985,browb102,1907,SLN,P,,WP,NY1190705200,1,0,,,,,
1907N1988,browm102,1907,CHN,O,,AB,NY1190705210,3,4,,,,,
1907N1989,devla101,1907,NY1,O,,SB,NY1190705210,0,1,,,,,
1907N2012,mcgij101,1907,NY1,O,,SB,NY1190705250,1,0,,,,,
1907N2017,bowef102,1907,NY1,D,C,PB,NY1190705250,1,0,,,,,
1907N2032,shans101,1907,NY1,O,,SB,NY1190705302,0,1,,,,,
1907N2033,thomr101,1907,PHI,O,,H,NY1190705302,0,1,,,,,
1907N2035,mathc102,1907,NY1,P,,H,NY1190705302,8,9,,,,,
1907N2043,seymc101,1907,NY1,O,,SB,NY1190705310,0,1,,,,Back end of failed double steal,
1907N2048,alpew101,1907,BRO,O,,H,NY1190706010,2,1,,,,,
1907N2052,mcgij101,1907,NY1,P,,H,NY1190706010,11,10,,,,,
1907N2054,pastj101,1907,BRO,P,,IP,NY1190706010,8,7,,,,,
1907N2056,pastj101,1907,BRO,P,,BB,NY1190706010,1,0,,,,,
1907N2057,pastj101,1907,BRO,P,,SO,NY1190706010,3,2,,,,,
1907N2058,scand101,1907,BRO,P,,IP,NY1190706010,2,3,,,,,
1907N2061,scand101,1907,BRO,P,,BB,NY1190706010,2,3,,,,,
1907N2062,scand101,1907,BRO,P,,SO,NY1190706010,1,2,,,,,
1907N2067,beaug101,1907,BSN,O,,H,NY1190706220,2,1,,,,,
1907N2073,tennf102,1907,BSN,O,,H,NY1190706220,3,2,,,,,
1907N2084,burkf101,1907,BSN,O,,SB,NY1190706240,0,1,,,,,
1907N2085,shayd101,1907,NY1,O,,SB,NY1190706240,1,0,,,,,
1907N2086,sweeb102,1907,BSN,O,,SH,NY1190706240,0,1,,,,,
1907N2090,mcgij101,1907,NY1,P,,BB,NY1190706240,1,0,,,,,
1907N2096,browg102,1907,NY1,O,,SB,NY1190707050,0,1,,,,Back end of failed double steal,
1907N2111,shayd101,1907,NY1,O,,SB,NY1190707092,0,1,,,,Back end of failed double steal,
1907N2116,seymc101,1907,NY1,D,OF,ERR,NY1190707092,1,0,,,,,
1907N2117,shayd101,1907,NY1,D,2B,ERR,NY1190707092,0,2,1907N2118,SWAP,,,
1907N2118,shayd101,1907,NY1,D,SS,ERR,NY1190707092,2,0,1907N2117,SWAP,,,
1907N2120,dahlb102,1907,NY1,O,,SB,NY1190707100,1,0,,,,,
1907N2121,wolth101,1907,SLN,O,,AB,NY1190707100,0,1,,,,,
1907N2129,bowef102,1907,NY1,O,,SB,NY1190707120,0,1,,,,Back end of failed double steal,
1907N2134,davil101,1907,CIN,O,,AB,NY1190707130,1,2,,,,,
1907N2138,odwef101,1907,CIN,O,,AB,NY1190707130,3,2,,,,,
1907N2139,hittr101,1907,CIN,P,,IP,NY1190707130,3.1,3.2,,,,,
1907N2142,smitf102,1907,CIN,P,,IP,NY1190707130,4.2,4.1,,,,,
1907N2147,huggm101,1907,CIN,O,,H,NY1190707150,0,1,,,,,
1907N2150,mcgij101,1907,NY1,P,,H,NY1190707150,11,12,,,,,
1907N2163,slagj102,1907,CHN,D,OF,ERR,NY1190707190,0,1,,,,,
1907N2185,odwef101,1907,CIN,D,OF,ERR,NY1190708150,0,1,,,,,
1907N2191,bresr102,1907,NY1,D,C,PB,NY1190708160,1,0,,,,,
1907N2206,everj102,1907,CHN,O,,SB,NY1190708190,0,1,,,,Back end of failed double steal,
1907N2219,schuf103,1907,CHN,D,OF,ERR,NY1190708200,1,0,,,,,
1907N2221,schuf103,1907,CHN,O,,SB,NY1190708210,0,1,,,,Back end of failed double steal,
