ID,Player,Year,Team,Type,Pos,Cat,Game,Retro,Official,Cross,Code,,Notes,Accepted
"1960A0327","asprk101",1960,"CLE","D","2B","G","CLE196008142",1,0,"1960A0326",,,
"1960A0328","asprk101",1960,"CLE","D","2B","G","CLE196008071",1,0,,,,
"1960A0329","kuenh101",1960,"CLE","D","3B","G","CLE196006170",1,0,,,,
"1960A0330","kuenh101",1960,"CLE","D","OF","G","CLE196006170",0,1,"1960A0329",,,
"1960A0331","romaj101",1960,"CLE","D","C","G","CLE196007171",1,0,"1960A0091",,,
"1960A0332","berry101",1960,"NYA","D","C","G","BAL196006020",0,1,,,,
"1960A0333","berry101",1960,"NYA","D","C","G","NYA196009200",0,1,,,,
"1960A0335","richb102",1960,"NYA","D","3B","G","NYA196008142",1,0,"1960A0336",,,
"1960A0336","richb102",1960,"NYA","D","2B","G","NYA196008142",0,1,"1960A0335",,,
"1960A0337","allib103",1960,"WS1","D","OF","G","CHA196008050",1,0,"1960A0381",,,
"1960A0338","consb101",1960,"WS1","D","SS","G","WS1196007270",1,0,"1960A0160",,,
"1960A0339","greel101",1960,"WS1","D","OF","G","CHA196009140",1,0,,,,
"1960A0341","branj101",1960,"BAL","D","OF","RFG","NYA196004220",1,0,"1960A0344",,,
"1960A0342","branj101",1960,"BAL","D","OF","RFG","BAL196007310",1,0,,,,
"1960A0343","branj101",1960,"BAL","D","OF","RFG",,52,51,,"COPY",,
"1960A0344","branj101",1960,"BAL","D","OF","CFG","NYA196004220",0,1,"1960A0341",,,
"1960A0345","busbj101",1960,"BAL","D","OF","CFG","CHA196007172",0,1,"1960A0322",,,
"1960A0346","peara102",1960,"BAL","D","OF","CFG","BAL196005100",0,1,"1960A0347",,,
"1960A0347","peara102",1960,"BAL","D","OF","RFG","BAL196005100",1,0,"1960A0346",,,
"1960A0348","phild102",1960,"BAL","D","OF","LFG","DET196009140",1,0,,,,
"1960A0349","stepg101",1960,"BAL","D","OF","LFG",,35,36,,"ADD",,
"1960A0350","hardc101",1960,"BOS","D","OF","CFG",,9,8,,"COPY",,
"1960A0351","hardc101",1960,"BOS","D","OF","LFG","BOS196008310",0,1,"1960A0444",,,
"1960A0352","hardc101",1960,"BOS","D","OF","LFG","BOS196009021",0,1,"1960A0445",,,
"1960A0353","hardc101",1960,"BOS","D","OF","LFG","BOS196009030",0,1,"1960A0446",,,
"1960A0354","stepg101",1960,"BOS","D","OF","CFG","NYA196006030",1,0,,,,
"1960A0355","smita102",1960,"CHA","D","OF","LFG","CHA196005301",0,1,"1960A0356",,,
"1960A0356","smita102",1960,"CHA","D","OF","CFG","CHA196005301",1,0,"1960A0355",,,
"1960A0357","hardc101",1960,"CLE","D","OF","LFG",,5,4,,"COPY",,
"1960A0358","kuenh101",1960,"CLE","D","OF","RFG","CLE196006170",0,1,"1960A0330",,,
"1960A0359","pierj102",1960,"CLE","D","OF","LFG","BAL196007310",1,0,"1960A0360",,,
"1960A0360","pierj102",1960,"CLE","D","OF","CFG","BAL196007310",0,1,"1960A0359",,,
"1960A0361","delsj101",1960,"KC1","D","OF","RFG","KC1196009030",1,0,"1960A0362",,,
"1960A0362","delsj101",1960,"KC1","D","OF","LFG","KC1196009030",0,1,"1960A0361",,,
"1960A0363","herzw101",1960,"KC1","D","OF","LFG","KC1196006210",0,1,"1960A0364",,,
"1960A0364","herzw101",1960,"KC1","D","OF","RFG","KC1196006210",1,0,"1960A0363",,,
"1960A0365","herzw101",1960,"KC1","D","OF","RFG","KC1196006220",1,0,"1960A0447",,,
"1960A0366","herzw101",1960,"KC1","D","OF","RFG","KC1196006230",1,0,"1960A0448",,,
"1960A0367","herzw101",1960,"KC1","D","OF","RFG","KC1196006240",1,0,"1960A0449",,,
"1960A0368","herzw101",1960,"KC1","D","OF","RFG","KC1196006250",1,0,"1960A0450",,,
"1960A0369","herzw101",1960,"KC1","D","OF","RFG","KC1196006260",1,0,"1960A0451",,,
"1960A0370","snydr102",1960,"KC1","D","OF","LFG",,22,21,,"COPY",,
"1960A0371","lopeh101",1960,"NYA","D","OF","RFG","NYA196005301",1,0,"1960A0373",,,
"1960A0372","lopeh101",1960,"NYA","D","OF","RFG","WS1196007040",1,0,"1960A0452",,,
"1960A0373","lopeh101",1960,"NYA","D","OF","LFG","NYA196005301",0,1,"1960A0371",,,
"1960A0374","marir101",1960,"NYA","D","OF","CFG","BOS196007100",1,0,"1960A0375",,,
"1960A0375","marir101",1960,"NYA","D","OF","RFG","BOS196007100",0,1,"1960A0374",,,
"1960A0376","allib103",1960,"WS1","D","OF","CFG",,5,4,,"COPY",,
"1960A0377","allib103",1960,"WS1","D","OF","CFG","WS1196005130",1,0,"1960A0453",,,
"1960A0378","allib103",1960,"WS1","D","OF","CFG","WS1196005140",1,0,"1960A0384",,,
"1960A0379","allib103",1960,"WS1","D","OF","CFG","WS1196005150",1,0,"1960A0383",,,
"1960A0380","allib103",1960,"WS1","D","OF","CFG","DET196005170",1,0,"1960A0382",,,
"1960A0381","allib103",1960,"WS1","D","OF","RFG","CHA196008050",1,0,"1960A0153",,,
"1960A0382","allib103",1960,"WS1","D","OF","RFG","DET196005170",0,1,"1960A0380",,,
"1960A0383","allib103",1960,"WS1","D","OF","RFG","WS1196005150",0,1,"1960A0379",,,
"1960A0384","allib103",1960,"WS1","D","OF","RFG","WS1196005140",0,1,"1960A0378",,,
"1960A0385","greel101",1960,"WS1","D","OF","CFG","CHA196009140",1,0,,,,
"1960A0387","sadoe101",1960,"BOS","D","C","PB","BOS196005310",1,0,,,,
"1960A0389","mcaud101",1960,"DET","D","SS","ERR","KC1196010020",2,1,,,,
"1960A0390","tuttb101",1960,"KC1","D","OF","ERR","KC1196006150",0,1,,,,
"1960A0423","buddd101",1960,"BOS","D","SS","DP","BOS196007280",3,4,,,,
"1960A0424","runnp101",1960,"BOS","D","1B","DP","BOS196007290",1,0,,,,
"1960A0455","runnp101",1960,"BOS","D","2B","DP","BOS196007290",1,2,,,,
"1960A0456","runnp101",1960,"BOS","D","2B","DP","BOS196007280",4,3,,,,
"1960A0425","runnp101",1960,"BOS","D","2B","DP","WS1196008150",0,1,,,,
"1960A0426","wertv101",1960,"BOS","D","1B","DP","WS1196008150",1,0,,,,
"1960A0427","aparl101",1960,"CHA","D","SS","DP","CHA196005250",1,2,,,,
"1960A0428","aparl101",1960,"CHA","D","SS","DP","KC1196005260",1,0,,,,
"1960A0429","espos101",1960,"CHA","D","3B","DP","CHA196009130",1,0,,,,
"1960A0430","fox-n101",1960,"CHA","D","2B","DP","KC1196005260",2,1,,,,
"1960A0431","klust101",1960,"CHA","D","1B","DP","KC1196005260",2,1,,,,
"1960A0432","lolls101",1960,"CHA","D","C","DP","CHA196005250",0,1,,,,
"1960A0433","lolls101",1960,"CHA","D","C","DP","CHA196010020",0,1,,,,
"1960A0434","sievr101",1960,"CHA","D","1B","DP","CHA196009130",2,1,,,,
"1960A0435","heldw101",1960,"CLE","D","SS","DP","CLE196009250",1,0,,,,
"1960A0436","kuenh101",1960,"CLE","D","3B","DP","CLE196006170",1,0,"1960A0437",,,
"1960A0437","kuenh101",1960,"CLE","D","OF","DP","CLE196006170",0,1,"1960A0436",,,
"1960A0438","powev101",1960,"CLE","D","SS","DP","CLE196006191",0,1,,,,
"1960A0439","tempj101",1960,"CLE","D","3B","DP",,4,3,,"ADD",,
"1960A0440","tempj101",1960,"CLE","D","2B","DP","NYA196008272",0,1,,,,
"1960A0441","tempj101",1960,"CLE","D","2B","DP",,54,55,,"ADD",,
"1960A0442","bilks101",1960,"DET","D","1B","DP","KC1196010010",1,2,,,,
"1960A0443","cashn101",1960,"DET","D","1B","DP","DET196005291",1,0,,,,
"1960A0320","fernc102",1960,"DET","D","SS","DP","KC1196010010",2,1,,,,
"1960A0340","johnb104",1960,"KC1","D","2B","DP","CHA196009210",3,2,,,,
"1960A0170","siebn101",1960,"KC1","D","1B","DP","CHA196009210",2,3,,,,
"1960A0171","howae101",1960,"NYA","D","C","DP","NYA196007031",0,1,,,,
"1960A0334","marir101",1960,"NYA","D","OF","DP","NYA196007031",0,1,,,,
"1960A0444","hardc101",1960,"BOS","D","OF","CFG","BOS196008310",1,0,"1960A0351",,,
"1960A0445","hardc101",1960,"BOS","D","OF","CFG","BOS196009021",1,0,"1960A0352",,,
"1960A0446","hardc101",1960,"BOS","D","OF","CFG","BOS196009030",1,0,"1960A0353",,,
"1960A0447","herzw101",1960,"KC1","D","OF","LFG","KC1196006220",0,1,"1960A0365",,,
"1960A0448","herzw101",1960,"KC1","D","OF","LFG","KC1196006230",0,1,"1960A0366",,,
"1960A0449","herzw101",1960,"KC1","D","OF","LFG","KC1196006240",0,1,"1960A0367",,,
"1960A0450","herzw101",1960,"KC1","D","OF","LFG","KC1196006250",0,1,"1960A0368",,,
"1960A0451","herzw101",1960,"KC1","D","OF","LFG","KC1196006260",0,1,"1960A0369",,,
"1960A0452","lopeh101",1960,"NYA","D","OF","LFG","WS1196007040",0,1,"1960A0372",,,
"1960A0453","allib103",1960,"WS1","D","OF","RFG","WS1196005130",0,1,"1960A0377",,,
"1960A0454","bertr101",1960,"WS1","O",,"RBI","WS1196008020",2,3,,,,,
"1960A0500","powev101",1960,"CLE","O",,"CS","KC1196004230",1,0,,,,,
"1960A0501","lopeh101",1960,"NYA","O",,"2B","NYA196009300",0,1,,,,,
